"fips","year","percent_transfers_no_ss"
"17047",2016,0.0399924998437467
"17049",2000,0.0300194252825373
"17049",2001,0.0300194252825373
"17049",2002,0.0319330119343912
"17049",2003,0.0317937246105515
"17049",2004,0.0293836083444922
"17049",2005,0.0316543843164138
"17049",2006,0.0305558718077452
"17049",2007,0.0306008152519082
"17049",2008,0.0412850391373742
"17049",2009,0.0433596693095558
"17049",2010,0.0468682437301816
"17049",2011,0.0418991996232186
"17049",2012,0.0350754478179486
"17049",2013,0.0342080783995179
"17049",2014,0.0325257254275965
"17049",2015,0.0341692692194511
"17049",2016,0.032749431763447
"17051",2000,0.046678305405657
"17051",2001,0.046678305405657
"17051",2002,0.0498134587729074
"17051",2003,0.0491375817434834
"17051",2004,0.0436198598940741
"17051",2005,0.0480162972226144
"17051",2006,0.0493306286448378
"17051",2007,0.0480043772309548
"17051",2008,0.0608027582595627
"17051",2009,0.0684777795668626
"17051",2010,0.0730280557190504
"17051",2011,0.0630056693170045
"17051",2012,0.0560173537865795
"17051",2013,0.0498147672569708
"17051",2014,0.0497801334510534
"17051",2015,0.0522786021336456
"17051",2016,0.052498481413779
"17053",2000,0.0245109181033196
"17053",2001,0.0245109181033196
"17053",2002,0.0258958124300822
"17053",2003,0.0259805302532319
"17053",2004,0.0239693294085803
"17053",2005,0.0276242614399507
"17053",2006,0.0282880774425179
"17053",2007,0.0280150689209435
"17053",2008,0.0368162661122059
"17053",2009,0.0425043441820474
"17053",2010,0.043592374278515
"17053",2011,0.0393347232902341
"17053",2012,0.0324172952565193
"17053",2013,0.0279229361247975
"17053",2014,0.028404327287235
"17053",2015,0.0310867176963407
"17053",2016,0.030308923693946
"17055",2000,0.0659611382985469
"17055",2001,0.0659611382985469
"17055",2002,0.0607603896322761
"17055",2003,0.0588605888981623
"17055",2004,0.0576924495942133
"17055",2005,0.0625413582431788
"17055",2006,0.0631638304458496
"17055",2007,0.061461100516329
"17055",2008,0.0772591860566355
"17055",2009,0.0829885366986175
"17055",2010,0.084954275867855
"17055",2011,0.0798186815092914
"17055",2012,0.068753690517867
"17055",2013,0.0683598695283061
"17055",2014,0.064646442473732
"17055",2015,0.0663369760787055
"17055",2016,0.0660084924914838
"17057",2000,0.0376607470912431
"17057",2001,0.0376607470912431
"17057",2002,0.0410621383375696
"17057",2003,0.0405357298087152
"17057",2004,0.0376979832559539
"17057",2005,0.0408756583560676
"17057",2006,0.0409476435012409
"17057",2007,0.0385194763273158
"17057",2008,0.0508211996459913
"17057",2009,0.0605401805652331
"17057",2010,0.0672027418027387
"17057",2011,0.059796867416143
"17057",2012,0.0512371753214785
"17057",2013,0.0503833365614307
"17057",2014,0.0490545019945156
"17057",2015,0.0512228553174567
"17057",2016,0.0511356624123069
"17059",2000,0.0535716961623185
"17059",2001,0.0535716961623185
"17059",2002,0.0541831272865353
"17059",2003,0.056286736053956
"17059",2004,0.0528171196045085
"17059",2005,0.0569721635947393
"17059",2006,0.0567731558368532
"17059",2007,0.051743593147519
"17059",2008,0.0622375950218821
"17059",2009,0.06678903791649
"17059",2010,0.0692494557844591
