"fips","year","race","less_12","college"
"06053",2005,0,0.239241114718465,0.285958013051418
"06053",2005,1,0.106592585947759,0.283426695534273
"06053",2010,0,0.0667146909033142,0.398384175766486
"06053",2010,1,0.175952483462891,0.134655124932171
"06053",2015,0,0.276616039229833,0.250207423571067
"06053",2015,1,0.169660080530742,0.198059656359035
"06055",2000,0,0.153454691065552,0.283690524551364
"06055",2000,1,0.273445858486096,0.111520787413437
"06055",2005,0,0.121045521269073,0.328051065124251
"06055",2010,0,0.0689059317511178,0.367902777988559
"06055",2010,1,0.16422317848206,0.282011694436959
"06055",2015,0,0.137315365809461,0.34789658569572
"06055",2015,1,0.104175844121969,0.212907904552478
"06057",2000,0,0.0874822514304804,0.267629533245668
"06057",2000,1,0.221432262827612,0.364402916205242
"06057",2005,0,0.0679300204197698,0.345848940002747
"06057",2010,0,0.0458526647785849,0.329807804478939
"06057",2010,1,0,0.244735703031667
"06057",2015,0,0.0542380017187411,0.341169219922859
"06057",2015,1,0.0825309630985987,0.379019080682668
"06059",2000,0,0.139661595113755,0.334376221004107
"06059",2000,1,0.119242923146943,0.275759020872429
"06059",2005,0,0.124357797704644,0.367406960010924
"06059",2005,1,0.0784231646419279,0.359372972295924
"06059",2010,0,0.0449121928288018,0.434530293441079
"06059",2010,1,0.0713646913733308,0.343104959444716
"06059",2015,0,0.126776832924489,0.377879336018642
"06059",2015,1,0.0686163419080143,0.353490779384936
"06061",2000,0,0.0853297233675753,0.305819257270159
"06061",2000,1,0.111050533658511,0.394188913364627
"06061",2005,0,0.0756659490118788,0.325413306228339
"06061",2010,0,0.0469014637947038,0.350773505884028
"06061",2010,1,0.102143269303569,0.351190651657446
"06061",2015,0,0.050778215928236,0.362308687820576
"06061",2015,1,0.106709541780829,0.314307497847232
"06063",2000,0,0.110729961970051,0.179388577406823
"06063",2000,1,0.478409090909091,0.0434659090909091
"06063",2010,0,0.0686382392746247,0.207956031426124
"06063",2010,1,0,0.491127819548872
"06063",2015,0,0.0790771497579705,0.223434521874037
"06063",2015,1,0.116666666666667,0.303333333333333
"06065",2000,0,0.192203619295866,0.185336497214008
"06065",2000,1,0.178031618822096,0.150632052069003
"06065",2005,0,0.168639441080156,0.224586485056221
"06065",2005,1,0.0730169264077583,0.224058282219537
"06065",2010,0,0.0818321569844503,0.265432854850449
"06065",2010,1,0.102320668421867,0.222639993542265
"06065",2015,0,0.16771952317711,0.218939412424059
"06065",2015,1,0.0886996597495322,0.22279720224595
"06067",2000,0,0.123748235223402,0.271916806994638
"06067",2000,1,0.171454980394409,0.15443773171215
"06067",2005,0,0.110172823914944,0.297837940975993
"06067",2005,1,0.161365609790587,0.172514334282739
"06067",2010,0,0.078804469562657,0.319919169443389
"06067",2010,1,0.127859850821533,0.185479599994602
"06067",2015,0,0.100419339087905,0.306175250191494
"06067",2015,1,0.114870682400322,0.193738660868528
"06069",2000,0,0.179455458214956,0.211425806087134
"06069",2000,1,0.16653312908874,0.160164970965762
"06069",2010,0,0.0523550352503067,0.276162989042413
"06069",2010,1,0.346923250889204,0.165264297756357
"06069",2015,0,0.215038397761937,0.187896123004986
"06069",2015,1,0.136900913017614,0.172624990300804
"06071",2000,0,0.203982283828766,0.170067480040044
"06071",2000,1,0.183953751717448,0.148361034074763
"06071",2005,0,0.237884306799221,0.171413321011107
"06071",2005,1,0.131009186376527,0.179402332282017
"06071",2010,0,0.100894183242599,0.233064596269884
"06071",2010,1,0.12838872146947,0.183242132862955
"06071",2015,0,0.197138862724104,0.181065175864299
"06071",2015,1,0.127228889307758,0.202609279175435
"06073",2000,0,0.123088998686876,0.332090636194852
"06073",2000,1,0.139113735366153,0.162656523807575
"06073",2005,0,0.123992357647521,0.369602736272317
"06073",2005,1,0.0893415303342489,0.224093258117887
"06073",2010,0,0.0531290179107751,0.418644251689477
"06073",2010,1,0.110034929309169,0.216820044056774
"06073",2015,0,0.126036545688787,0.369472900411657
"06073",2015,1,0.0981339367263071,0.224819599376838
"06075",2000,0,0.0826767153125359,0.59290192706177
"06075",2000,1,0.239419057819391,0.181287065550813
"06075",2005,0,0.0776211104437336,0.628512648059064
"06075",2005,1,0.196228459503412,0.187261220032841
"06075",2010,0,0.0303058330605528,0.70000192946864
"06075",2010,1,0.151118956197563,0.24371063163152
"06075",2015,0,0.0490517872284088,0.67871949242119
"06075",2015,1,0.123572988785045,0.251386562599557
"06077",2000,0,0.212900352235409,0.165802642820351
"06077",2000,1,0.252901861104484,0.0972327739119974
"06077",2005,0,0.236609738610768,0.165685033808294
"06077",2005,1,0.135253201657326,0.138274434924373
"06077",2010,0,0.115083467692066,0.218381594492589
"06077",2010,1,0.158855951190078,0.166746451659649
"06077",2015,0,0.18808988382907,0.185940379626367
"06077",2015,1,0.134337680344237,0.171041589150386
"06079",2000,0,0.120286585338969,0.282386882224547
"06079",2000,1,0.327887419372416,0.0853291344438447
"06079",2005,0,0.0961051781348416,0.311900753331761
"06079",2010,0,0.0589661210177066,0.348792747253328
"06079",2010,1,0.270556748404537,0.142853308343369
"06079",2015,0,0.0825042817020139,0.346101083310741
"06079",2015,1,0.224127763870671,0.173786520549487
"06081",2000,0,0.108237848427818,0.415059044385999
"06081",2000,1,0.197269336455267,0.199584737090812
"06081",2005,0,0.0947113898173092,0.440699266091751
"06081",2005,1,0.149425787258837,0.283719134804186
"06081",2010,0,0.0417649734204433,0.524190143234895
"06081",2010,1,0.132659899087193,0.256090714318577
"06081",2015,0,0.0976892906911673,0.478355151465913
"06081",2015,1,0.111667703587475,0.220375025055719
"06083",2000,0,0.147138560180822,0.335847862434741
"06083",2000,1,0.159091938031987,0.166612187754102
"06083",2005,0,0.156511189483501,0.357019137494904
"06083",2005,1,0.0842302104258892,0.136274605328226
"06083",2010,0,0.0464673630220251,0.432579960439754
"06083",2010,1,0.105405782232468,0.213768277952542
"06083",2015,0,0.173867943551764,0.352026878320181
"06083",2015,1,0.140898222996774,0.245983901021493
"06085",2000,0,0.115983980910313,0.424920448815702
"06085",2000,1,0.114107800884077,0.296382666800252
"06085",2005,0,0.115196069716418,0.438792576158135
"06085",2005,1,0.0703689979578513,0.32176803758887
"06085",2010,0,0.0479837625275581,0.520147219056318
"06085",2010,1,0.0855237597119469,0.295055881942213
"06085",2015,0,0.109821859856047,0.460681684400823
"06085",2015,1,0.0771490681448437,0.328437162960318
"06087",2000,0,0.103949379598279,0.384373725498217
"06087",2000,1,0.151215906029136,0.225116673081407
"06087",2005,0,0.113916225824799,0.400412795786371
"06087",2010,0,0.0434433279403462,0.461526524220214
"06087",2010,1,0.0507296617429969,0.295196071781735
"06087",2015,0,0.114410699799429,0.404325675287703
"06087",2015,1,0.0849340260521899,0.445769291623866
"06089",2000,0,0.155041507029073,0.171423542669685
"06089",2000,1,0.198774939549169,0.137202282042761
"06089",2005,0,0.128047572320892,0.192415777775176
"06089",2010,0,0.104767185313372,0.205411431234376
"06089",2010,1,0.144022619596531,0.225355806159615
"06089",2015,0,0.102282157071166,0.198028843093978
"06089",2015,1,0.118372570324762,0.162722398844577
"06091",2000,0,0.141260245059539,0.174173790343832
"06091",2000,1,NA,NA
"06091",2010,0,0.0824923927504023,0.235227425083512
"06091",2010,1,0.0712250712250712,0.299145299145299
"06091",2015,0,0.0715565055502339,0.189217238259529
"06091",2015,1,0.297297297297297,0
"06093",2000,0,0.144491120403912,0.188902158250026
"06093",2000,1,0.350227992721631,0.0521867727974598
"06093",2010,0,0.0842444740312737,0.235714280496032
"06093",2010,1,0.355223741082148,0.0729816467756494
"06093",2015,0,0.10359669588182,0.23631781597189
"06093",2015,1,0.210638696807776,0.0989357173878441
"06095",2000,0,0.134671133062351,0.226648403891308
"06095",2000,1,0.148588260248428,0.146920887266465
"06095",2005,0,0.0902742214637457,0.24846214210039
"06095",2005,1,0.0930852759778655,0.153242933694294
"06095",2010,0,0.0736557909417822,0.273811659951137
"06095",2010,1,0.11731398246468,0.190876930518106
"06095",2015,0,0.104499464242612,0.252346867482997
"06095",2015,1,0.11664137517627,0.164612431052228
"06097",2000,0,0.112942147158451,0.305432252600555
"06097",2000,1,0.205936078716114,0.216066099819286
"06097",2005,0,0.10374317870027,0.327796810269257
"06097",2010,0,0.0610669015696924,0.365123976614721
"06097",2010,1,0.143736696454824,0.234575846707153
"06097",2015,0,0.0897348901740796,0.358153977576769
"06097",2015,1,0.138504273926811,0.225076858329404
"06099",2000,0,0.238185177661425,0.1574309956712
"06099",2000,1,0.247205263468797,0.146998358043322
"06099",2005,0,0.228176948852352,0.150691102696623
"06099",2005,1,0.204424058582282,0.161797942430101
"06099",2010,0,0.130824638522974,0.208181403833719
"06099",2010,1,0.124942990716526,0.166704906023712
"06099",2015,0,0.195456114797338,0.17131999305567
"06099",2015,1,0.129413808703557,0.151701856626684
"06101",2000,0,0.195382339825148,0.16508265811434
"06101",2000,1,0.230050306867394,0.125036482346381
"06101",2005,0,0.128456706740404,0.184465520730163
"06101",2010,0,0.104851382184251,0.216078040076969
"06101",2010,1,0.0724449552730823,0.364521949390966
"06101",2015,0,0.176614262404486,0.177203712841735
"06101",2015,1,0.163742219375392,0.194865057690149
"06103",2000,0,0.218191087484795,0.120001198758146
"06103",2000,1,0.140680083275503,0.0971732593106639
"06103",2010,0,0.136504807890053,0.143755676556294
"06103",2010,1,0.328541993720565,0.105042095868906
"06103",2015,0,0.158964647174898,0.138620388986661
"06103",2015,1,0.100146478873239,0.117939052496799
"06105",2000,0,0.187303754036652,0.164757126334823
"06105",2000,1,0,0
"06105",2010,0,0.100843985012925,0.203653138554193
"06105",2010,1,0.148148148148148,0
"06105",2015,0,0.0698799811596091,0.205822333418756
"06105",2015,1,0.249528301886792,0.275
"06107",2000,0,0.278335839687908,0.149056144305839
"06107",2000,1,0.34299601860508,0.0649462923520151
"06107",2005,0,0.309311507657716,0.146084428281342
"06107",2010,0,0.127564226069333,0.205987200007952
"06107",2010,1,0.174796069159016,0.133579470606962
"06107",2015,0,0.309018003542161,0.139354790093015
"06107",2015,1,0.202899269098867,0.130035525532905
"06109",2000,0,0.141288784927305,0.170192839333422
"06109",2000,1,0.227006963782297,0.0236005621028855
"06109",2010,0,0.0891260546117685,0.188006425693687
"06109",2010,1,0.337754822347257,0.0209460354944035
"06109",2015,0,0.0739335041077036,0.218053495244842
"06109",2015,1,0.287028569031338,0.154334857574359
"06111",2000,0,0.130849808952192,0.299252867809438
"06111",2000,1,0.11625294194739,0.271256895466822
"06111",2005,0,0.134431503057535,0.31724359595013
"06111",2005,1,0.15968825940995,0.249813366523025
"06111",2010,0,0.0478725543713795,0.391730699819726
"06111",2010,1,0.07674261175031,0.276350951883841
"06111",2015,0,0.163618727818616,0.309848550214894
"06111",2015,1,0.0738070684386659,0.338992542958064
"06113",2000,0,0.144528041565854,0.374537855617826
"06113",2000,1,0.248183307648926,0.223944504904292
"06113",2005,0,0.111008739880522,0.405820625194234
"06113",2010,0,0.0617631355868112,0.463145490946027
"06113",2010,1,0.121909189477471,0.300991298310227
"06113",2015,0,0.122744098284934,0.406575378316994
"06113",2015,1,0.141688153715702,0.210834365259196
"06115",2000,0,0.2296689303361,0.114254603705584
"06115",2000,1,0.231488749958993,0.140456463593156
"06115",2005,0,0.200258739884581,0.141074453185843
"06115",2010,0,0.15684489137611,0.130061672423568
"06115",2010,1,0.0126867990083881,0.147228460502739
"06115",2015,0,0.159807262610762,0.153271092639011
"06115",2015,1,0.094157273993198,0.187633945405966
"08001",2000,0,NA,NA
"08001",2000,1,NA,NA
"08001",2005,0,NA,NA
"08001",2005,1,NA,NA
"08001",2010,0,NA,NA
"08001",2010,1,NA,NA
"08001",2015,0,NA,NA
"08001",2015,1,NA,NA
"08003",2000,0,0.129385175924794,0.3093087880361
"08003",2000,1,0.100125156445557,0.516254292224255
"08003",2010,0,0.0635447911738304,0.351647567592667
"08003",2010,1,0,0
"08003",2015,0,0.142102933205896,0.26670044217822
"08003",2015,1,0.498529411764706,0.188235294117647
"08005",2000,0,0.0740741302003813,0.394222635116168
"08005",2000,1,0.100147838316772,0.244536747777869
"08005",2005,0,0.0905035539031053,0.39891071262373
"08005",2005,1,0.0750799615345107,0.241190350719099
"08005",2010,0,0.0393197427669195,0.443335498067451
"08005",2010,1,0.116805727489923,0.211615059227211
"08005",2015,0,0.0608260774630394,0.432669432794333
"08005",2015,1,0.074558298568386,0.25737466261956
"08007",2000,0,0.108265072258315,0.307781920683888
"08007",2000,1,0,0
"08007",2010,0,0.0576780195287479,0.408704890180075
"08007",2010,1,0,0
"08007",2015,0,0.0656424369868756,0.374740700524088
"08007",2015,1,0.0293577981651376,0.0825688073394495
"08009",2000,0,0.198867552766966,0.143498019771261
"08009",2000,1,NA,NA
"08009",2010,0,0.140193710252766,0.190990101854003
"08009",2010,1,NA,NA
"08009",2015,0,0.126679717310914,0.191998754429907
"08009",2015,1,0,0
"08011",2000,0,0.205213498305936,0.129979130769225
"08011",2000,1,0.173913043478261,0.0248447204968944
"08011",2010,0,0.138592961816196,0.143327601107875
"08011",2010,1,0.291037635856332,0.0169473075094104
"08011",2015,0,0.195330538013426,0.0867574851687289
"08011",2015,1,0.271559633027523,0.0055045871559633
"08013",2000,0,NA,NA
"08013",2000,1,NA,NA
"08013",2005,0,NA,NA
"08013",2010,0,NA,NA
"08013",2010,1,NA,NA
"08013",2015,0,NA,NA
"08013",2015,1,NA,NA
"08014",2010,0,NA,NA
"08014",2010,1,NA,NA
"08014",2015,0,NA,NA
"08014",2015,1,NA,NA
"08015",2000,0,0.105344599678077,0.259890471432265
"08015",2000,1,0.198448610213316,0
"08015",2010,0,0.0721641764179346,0.367021145013406
"08015",2010,1,0.113636363636364,0.0727272727272727
"08015",2015,0,0.0777680470716038,0.356508096967828
"08015",2015,1,0.370411734790543,0.144740384711267
"08017",2000,0,0.13176586404918,0.146769661059904
"08017",2000,1,NA,NA
"08017",2010,0,0.0765271331274528,0.183482931135288
"08017",2010,1,NA,NA
"08017",2015,0,0.0894524374628722,0.219895730586649
"08017",2015,1,0,0.8
"08019",2000,0,0.0635610868113453,0.393718195307976
"08019",2000,1,0.124401913875598,0
"08019",2010,0,0.0315373684574349,0.421030398018828
"08019",2010,1,0,0
"08019",2015,0,0.0268184442156159,0.418114003485798
"08019",2015,1,0.138461538461538,0
"08021",2000,0,0.251277282716088,0.168510149123403
"08021",2000,1,0.5,0
"08021",2010,0,0.0857469832669087,0.224635225842412
"08021",2010,1,0,1
"08021",2015,0,0.141519575923584,0.203098241569821
"08021",2015,1,0,0.468085106382979
"08023",2000,0,0.275699418989804,0.149643905665327
"08023",2000,1,0,0
"08023",2010,0,0.065856729510009,0.244168494991241
"08023",2010,1,0,0
"08023",2015,0,0.246948870690989,0.184253338408865
"08023",2015,1,NA,NA
"08025",2000,0,0.20068164252385,0.137840178625183
"08025",2000,1,0.216393442622951,0
"08025",2010,0,0.186397809615162,0.167609575902254
"08025",2010,1,0.395010395010395,0
"08025",2015,0,0.156087762757354,0.11433326685177
"08025",2015,1,0.213286713286713,0
"08027",2000,0,0.097480971721492,0.27598740541063
"08027",2000,1,0,0
"08027",2010,0,0.0661696037339481,0.300541184780326
"08027",2010,1,0,1
"08027",2015,0,0.0633111830503179,0.359219802751138
"08027",2015,1,0.707692307692308,0
"08029",2000,0,0.180234618095341,0.180644068582504
"08029",2000,1,0.28448275862069,0
"08029",2010,0,0.0935856220497913,0.204272041467233
"08029",2010,1,0.445086705202312,0
"08029",2015,0,0.106596310350405,0.202834823317
"08029",2015,1,0.310835579514825,0
"08031",2000,0,0.149059354321141,0.419609117242584
"08031",2000,1,0.202728953377403,0.177913301041424
"08031",2005,0,0.147277469297843,0.433360504807588
"08031",2005,1,0.172850768586363,0.264904894908441
"08031",2010,0,0.0452648393785029,0.55420124964976
"08031",2010,1,0.146827741213002,0.209328771328594
"08031",2015,0,0.11933636569332,0.498607284393163
"08031",2015,1,0.125801960332275,0.225462579670058
"08033",2000,0,0.230044835670659,0.138916587181149
"08033",2000,1,NA,NA
"08033",2010,0,0.140072153738189,0.15034037763644
"08033",2010,1,NA,NA
"08033",2015,0,0.107959491488903,0.2089592760181
"08033",2015,1,NA,NA
"08035",2000,0,0.0273202351896412,0.522427111131755
"08035",2000,1,0.0282413129527356,0.572600852488768
"08035",2005,0,0.0242475708490423,0.53964700299084
"08035",2010,0,0.0193014890737973,0.550978852818982
"08035",2010,1,0.0239007013247245,0.515137394045616
"08035",2015,0,0.020060736831778,0.563275752738456
"08035",2015,1,0.0708652750912184,0.52916791407797
"08037",2000,0,0.0835455489934786,0.466935610516813
"08037",2000,1,0.544723878662173,0.276380606689137
"08037",2010,0,0.0219815846041573,0.563388145339668
"08037",2010,1,0,0
"08037",2015,0,0.0801868328753881,0.498046645450337
"08037",2015,1,0.317108560875874,0.0317900013190872
"08039",2000,0,0.0735060955801576,0.26658596340984
"08039",2000,1,0.0993006993006993,0.409290709290709
"08039",2010,0,0.0340529727428335,0.294492131249053
"08039",2010,1,0,0
"08039",2015,0,0.0411505227306062,0.302172799549618
"08039",2015,1,0,0.287563045513576
"08041",2000,0,0.0743750558872847,0.340833375561017
"08041",2000,1,0.0829109446444812,0.189966899439334
"08041",2005,0,0.0702245029772936,0.36289305613752
"08041",2005,1,0.0363602317287854,0.200611012263752
"08041",2010,0,0.0484035130584155,0.391439935384521
"08041",2010,1,0.0779860891505183,0.212605901123526
"08041",2015,0,0.0475853877290457,0.382458740050815
"08041",2015,1,0.057229445037872,0.24398770559674
"08043",2000,0,0.169824231317554,0.147596648363493
"08043",2000,1,0.402786687634003,0.0022131136683187
"08043",2010,0,0.14374675102616,0.194827154112658
"08043",2010,1,0.378887552782809,0.04461398435992
"08043",2015,0,0.105945709490636,0.170980348740925
"08043",2015,1,0.373432139106784,0
"08045",2000,0,0.122582218549434,0.249301381326234
"08045",2000,1,0.523324615887545,0
"08045",2010,0,0.0594031140905292,0.30053304007837
"08045",2010,1,0.351374988505042,0
"08045",2015,0,0.124716940854608,0.314299099608526
"08045",2015,1,0.114700204625304,0.0308096212501448
"08047",2000,0,0.0575670400954912,0.317849141054573
"08047",2000,1,0,0.695998445998446
"08047",2010,0,0.0516301278436413,0.324484294028204
"08047",2010,1,0,0.411764705882353
"08047",2015,0,0.0353509408369686,0.321647643561196
"08047",2015,1,0,0.397435897435897
"08049",2000,0,0.0721337817072266,0.348933014699131
"08049",2000,1,1,0
"08049",2010,0,0.0325999488762313,0.293928307706833
"08049",2010,1,0,0.101232101232101
"08049",2015,0,0.0559189557414405,0.362680071233639
"08049",2015,1,0,0
"08051",2000,0,0.0513293546060672,0.444748782234444
"08051",2000,1,0.228438228438228,0.256993006993007
"08051",2010,0,0.0428684540852059,0.472734979246488
"08051",2010,1,NA,NA
"08051",2015,0,0.0464061694017016,0.548486439458413
"08051",2015,1,0.0526315789473684,0
"08053",2000,0,0.0674066634937462,0.352053848884489
"08053",2000,1,NA,NA
"08053",2010,0,0.105315002783845,0.447940357124341
"08053",2010,1,NA,NA
"08053",2015,0,0.0513944903019271,0.394519071830603
"08053",2015,1,NA,NA
"08055",2000,0,0.205418199705404,0.175707584990625
"08055",2000,1,0.378367003367003,0.0326178451178451
"08055",2010,0,0.0546440283449062,0.383120530883578
"08055",2010,1,0.675231481481481,0
"08055",2015,0,0.104788433057725,0.300670299373114
"08055",2015,1,0,0
"08057",2000,0,0.132064929071464,0.200483350002006
"08057",2000,1,NA,NA
"08057",2010,0,0.0773099799370904,0.228228316926287
"08057",2010,1,NA,NA
"08057",2015,0,0.0927521869888028,0.192443183857295
"08057",2015,1,1,0
"08059",2000,0,0.0739661324090901,0.373128159803301
"08059",2000,1,0.133518536535682,0.343467807357185
"08059",2005,0,0.0603848046280891,0.399500319644963
"08059",2010,0,0.0464669595918547,0.423850142487667
"08059",2010,1,0.093488929872782,0.230093023822407
"08059",2015,0,0.0543265996761841,0.423522156252925
"08059",2015,1,0.0840354405220403,0.343089584143422
"08061",2000,0,0.132013244339665,0.161124577997513
"08061",2000,1,0,0
"08061",2010,0,0.0829564998943654,0.203682432718539
"08061",2010,1,NA,NA
"08061",2015,0,0.0882600028421623,0.193636471935945
"08061",2015,1,0,0.642857142857143
"08063",2000,0,0.19634215328152,0.167677848417095
"08063",2000,1,0.362068965517241,0.120689655172414
"08063",2010,0,0.0968344338614585,0.166104068723309
"08063",2010,1,0.215706426455474,0.09437156157427
"08063",2015,0,0.152198095914783,0.142297024584981
"08063",2015,1,0.26517571884984,0.00958466453674121
"08065",2000,0,0.169707899295462,0.223850801979083
"08065",2000,1,NA,NA
"08065",2010,0,0.0810541050585762,0.283132577994298
"08065",2010,1,0,1
"08065",2015,0,0.0609631939266044,0.298995249129004
"08065",2015,1,0,0
"08067",2000,0,0.073038976620717,0.384569278962389
"08067",2000,1,0.127741503432111,0.215637033316591
"08067",2010,0,0.0440116825033616,0.443154654207882
"08067",2010,1,0,0.325372313420207
"08067",2015,0,0.043207720253966,0.446039881904019
"08067",2015,1,0,0.343531179736613
"08069",2000,0,0.0665176322108572,0.402356788827147
"08069",2000,1,0.0748878988850648,0.396039798439993
"08069",2005,0,0.049840833314027,0.43886539150301
"08069",2010,0,0.0417385754774297,0.443782467793571
"08069",2010,1,0.102193128080563,0.333658124338016
"08069",2015,0,0.0404754305874685,0.44839798819642
"08069",2015,1,0.0692746165522029,0.294308920986678
"08071",2000,0,0.216105010304092,0.176667846685488
"08071",2000,1,0.423076923076923,0
"08071",2010,0,0.0840376815125222,0.280030578030011
"08071",2010,1,0.0560398505603985,0
"08071",2015,0,0.138840861463791,0.173738841747894
"08071",2015,1,0.303229953398682,0.0507038892865665
"08073",2000,0,0.159256464171262,0.145330183966338
"08073",2000,1,0.43858031017285,0.101200913969924
"08073",2010,0,0.112186405040071,0.170918333436289
"08073",2010,1,0.395569620253165,0.060126582278481
"08073",2015,0,0.16839963077051,0.180649745264816
"08073",2015,1,0.311098756330147,0
"08075",2000,0,0.162211952645005,0.150640487790961
"08075",2000,1,0.431070423406427,0.191878266786256
"08075",2010,0,0.101929020300615,0.199010489541432
"08075",2010,1,0.265457627891772,0.0621612169959783
"08075",2015,0,0.114130117416058,0.167149266139489
"08075",2015,1,0.301175617389977,0.0420245047520898
"08077",2000,0,0.140615790334075,0.225876018485611
"08077",2000,1,0.163846741209468,0.171242220424593
"08077",2005,0,0.102680280254602,0.241945401050512
"08077",2010,0,0.0847219926526661,0.270771246071654
"08077",2010,1,0.0602769027893587,0.143229911012648
"08077",2015,0,0.0941856485987707,0.268324092015755
"08077",2015,1,0.135753337167291,0.185967669989606
"08079",2000,0,0.083283511043412,0.314002443513582
"08079",2000,1,NA,NA
"08079",2010,0,0.0257309941520468,0.397815519126511
"08079",2010,1,NA,NA
"08079",2015,0,0.018010602997826,0.41259830657157
"08079",2015,1,0.5,0
"08081",2000,0,0.190121354712811,0.126641219239309
"08081",2000,1,0,0.48
"08081",2010,0,0.0885811706535157,0.158793716722192
"08081",2010,1,NA,NA
"08081",2015,0,0.0949473363098104,0.151441102355045
"08081",2015,1,0.618055555555556,0
"08083",2000,0,0.16127781514075,0.230889106413979
"08083",2000,1,1,0
"08083",2010,0,0.0985052834321385,0.294039911438268
"08083",2010,1,NA,NA
"08083",2015,0,0.0869942849632314,0.293142183039853
"08083",2015,1,0.340856959354069,0.18579686209744
"08085",2000,0,0.173378039078129,0.195417008228594
"08085",2000,1,0,0.129504504504505
"08085",2010,0,0.0903441051521197,0.251836200077599
"08085",2010,1,0.108962264150943,0
"08085",2015,0,0.111831995217188,0.254105916665764
"08085",2015,1,0.427333967054718,0.0787460546728722
"08087",2000,0,0.225131934484818,0.151555685716374
"08087",2000,1,0.233333333333333,0.142222222222222
"08087",2010,0,0.104186952076286,0.191340955177487
"08087",2010,1,0.53636779527724,0
"08087",2015,0,0.186793945439566,0.152807277672433
"08087",2015,1,0.303914658842664,0.146044244849915
"08089",2000,0,0.218889495816752,0.170699351717875
"08089",2000,1,0.0776978417266187,0.67782864617397
"08089",2010,0,0.118984741679151,0.192343783662762
"08089",2010,1,0.0527667984189723,0.164163372859025
"08089",2015,0,0.144746902397633,0.166083591211293
"08089",2015,1,0.0968795355587808,0.237349914236707
"08091",2000,0,0.0631474312503929,0.371674661487415
"08091",2000,1,0,0
"08091",2010,0,0.036579889648138,0.425748085055568
"08091",2010,1,NA,NA
"08091",2015,0,0.0178991942425091,0.523238175102063
"08091",2015,1,NA,NA
"08093",2000,0,0.0636197755550442,0.305595357706351
"08093",2000,1,0.0838509316770186,0.338703416149068
"08093",2010,0,0.0558141600813784,0.325542422308348
"08093",2010,1,0,0
"08093",2015,0,0.0440009434828967,0.286944819030975
"08093",2015,1,NA,NA
"08095",2000,0,0.163370742770636,0.204414338467185
"08095",2000,1,0,0
"08095",2010,0,0.071622446370202,0.171520055839614
"08095",2010,1,0,0
"08095",2015,0,0.107009281943575,0.215907732720106
"08095",2015,1,0.575,0
"08097",2000,0,0.0285079579140394,0.58489658831926
"08097",2000,1,0,0.809256055363322
"08097",2010,0,0.0175139300850537,0.629757527836273
"08097",2010,1,NA,NA
"08097",2015,0,0.0439044286118595,0.595797757831437
"08097",2015,1,0.219450219450219,0.227881727881728
"08099",2000,0,0.232858808760716,0.127059884187133
"08099",2000,1,0,1
"08099",2010,0,0.0959793732574099,0.225618568860172
"08099",2010,1,NA,NA
"08099",2015,0,0.177494660089454,0.139899763616397
"08099",2015,1,0.234749455337691,0.199074074074074
"08101",2000,0,0.171615870862304,0.198888791756096
"08101",2000,1,0.224785604006157,0.156564160434791
"08101",2005,0,0.121716699185885,0.222228291548219
"08101",2010,0,0.0869417509156507,0.269337542052783
"08101",2010,1,0.165807525363409,0.234826315018462
"08101",2015,0,0.0978763249821798,0.241129785790559
"08101",2015,1,0.157225817427614,0.174099996732493
"08103",2000,0,0.105470139467645,0.196931262831782
"08103",2000,1,NA,NA
"08103",2010,0,0.0451935208669507,0.236074895525091
"08103",2010,1,0,0
"08103",2015,0,0.0887405427933707,0.22506134270077
"08103",2015,1,0,0
"08105",2000,0,0.170760997083545,0.221747545738075
"08105",2000,1,NA,NA
"08105",2010,0,0.0759706934115563,0.2618524831637
"08105",2010,1,NA,NA
"08105",2015,0,0.149861623361546,0.23587598473591
"08105",2015,1,0,0.249359795134443
"08107",2000,0,0.043724462829217,0.43150412446557
"08107",2000,1,0,0.807453416149068
"08107",2010,0,0.0194445646726517,0.475533227852145
"08107",2010,1,0,0
"08107",2015,0,0.0241367871008525,0.510149356420249
"08107",2015,1,0.0433281004709576,0.480062794348509
"08109",2000,0,0.218760496361374,0.236676516397357
"08109",2000,1,1,0
"08109",2010,0,0.0909304873452549,0.263671500075676
"08109",2010,1,NA,NA
"08109",2015,0,0.178342184711466,0.289582145388765
"08109",2015,1,0,0
"08111",2000,0,0.0820774174089727,0.444421941125002
"08111",2000,1,NA,NA
"08111",2010,0,0.0286131996658312,0.393420617516012
"08111",2010,1,NA,NA
"08111",2015,0,0.0693382568045791,0.293574404196981
"08111",2015,1,NA,NA
"08113",2000,0,0.0453339199664645,0.499293210894596
"08113",2000,1,0,0.155555555555556
"08113",2010,0,0.0189706900999396,0.530429537870289
"08113",2010,1,0,0
"08113",2015,0,0.057163427077634,0.540227298213948
"08113",2015,1,0,0.356481481481482
"08115",2000,0,0.190800156249694,0.145491311029062
"08115",2000,1,0.8,0
"08115",2010,0,0.148520095847762,0.128774568930694
"08115",2010,1,NA,NA
"08115",2015,0,0.0842991144616755,0.206213650819076
"08115",2015,1,0.0689655172413793,0
"08117",2000,0,0.0537300527876929,0.498021108416308
"08117",2000,1,0.0823529411764706,0.226143790849673
"08117",2010,0,0.0244527900972303,0.538282763573544
"08117",2010,1,0.388888888888889,0.325925925925926
"08117",2015,0,0.030469866949599,0.513075334547965
