"fips","year","race","fb"
"45023","2010",0,0.00955794504181601
"45025","2010",0,0.00852678236045376
"45027","2010",0,0.00698609371910631
"45029","2010",0,0.00560764846479132
"45031","2010",0,0.00567874526771228
"45033","2010",0,0.00176522506619594
"45035","2010",0,0.0194425740669488
"45037","2010",0,0.00801170405461892
"45039","2010",0,0.0102650047135226
"45041","2010",0,0.0151651874099314
"45043","2010",0,0.0136432541687721
"45045","2010",0,0.0259703539521022
"45047","2010",0,0.00609383087854689
"45049","2010",0,0.00476799627863705
"45051","2010",0,0.032148277606586
"45053","2010",0,0.00235072872590503
"45055","2010",0,0.00971687876097465
"45057","2010",0,0.00586596562818802
"45059","2010",0,0.00846068750768222
"45061","2010",0,0.00262085032032615
"45063","2010",0,0.0122754336008284
"45065","2010",0,0.0180233709645474
"45067","2010",0,0.00597552195824334
"45069","2010",0,0.00340644732469259
"45071","2010",0,0.00965523322458337
"45073","2010",0,0.0115240846840671
"45075","2010",0,0.00581558953193884
"45077","2010",0,0.0128519572255469
"45079","2010",0,0.0291105762087308
"45081","2010",0,0.00445171254656128
"45083","2010",0,0.0235942757530304
"45085","2010",0,0.014755800487201
"45087","2010",0,0.00350215517241379
"45089","2010",0,0.000727934485896269
"45091","2010",0,0.0155739715240935
"46003","2010",0,0.005906238464378
"46005","2010",0,0.00448400027175759
"46007","2010",0,0
"46009","2010",0,0.00854568054692355
"46011","2010",0,0.0101783915983312
"46013","2010",0,0.00262123197903014
"46015","2010",0,0.00332520505431168
"46017","2010",0,0.164835164835165
"46019","2010",0,0.0024
"46021","2010",0,0.00278357689631176
"46023","2010",0,0.00221126041843851
"46025","2010",0,0.00897250361794501
"46027","2010",0,0.0118619109947644
"46029","2010",0,0.00177090879819689
"46031","2010",0,0
"46033","2010",0,0.00647829083390765
"46035","2010",0,0.00493439497588875
"46037","2010",0,0.00281973816717019
"46039","2010",0,0.00413524689856483
"46041","2010",0,0.000739644970414201
"46043","2010",0,0.010448264239973
"46045","2010",0,0.00204498977505112
"46047","2010",0,0.000313971742543171
"46049","2010",0,0.0137046861184792
"46051","2010",0,0.000712758374910905
"46053","2010",0,0.00108459869848156
"46055","2010",0,0
"46057","2010",0,0.00530455460032925
"46059","2010",0,0.00367647058823529
"46061","2010",0,0.000842933408260747
"46063","2010",0,0
"46065","2010",0,0.0080531223509466
"46067","2010",0,0.00660112359550562
"46069","2010",0,0
"46071","2010",0,0
"46073","2010",0,0.00566426364572606
"46075","2010",0,0.00197433366238894
"46077","2010",0,0.00594667178208325
"46079","2010",0,0.00361402240693892
"46081","2010",0,0.00794677508778414
"46083","2010",0,0.00808692752334371
"46085","2010",0,0.00605012964563526
"46087","2010",0,0.00394831299353912
"46089","2010",0,0.00682730923694779
"46091","2010",0,0.00105180120957139
"46093","2010",0,0.00828233561864446
"46095","2010",0,0.00294985250737463
"46097","2010",0,0.00618556701030928
"46099","2010",0,0.0165964155860871
"46101","2010",0,0.00582925911996991
"46103","2010",0,0.0106178557351202
"46105","2010",0,0.00901875901875902
"46107","2010",0,0.00725338491295938
"46109","2010",0,0.00532748354747728
"46111","2010",0,0.000841042893187553
"46113","2010",0,0
"46115","2010",0,0.00573732361606451
"46117","2010",0,0.0120967741935484
"46119","2010",0,0.00911161731207289
"46121","2010",0,0
"46123","2010",0,0
"46125","2010",0,0.00283111767602166
"46127","2010",0,0.00498695718889059
"46129","2010",0,0.00385837494325919
"46135","2010",0,0.00659591350922436
"46137","2010",0,0.0249266862170088
"47001","2010",0,0.00850230862334325
"47003","2010",0,0.00369339000439689
"47005","2010",0,0.00589043785588062
"47007","2010",0,0.00547626949883837
"47009","2010",0,0.00739229720825699
"47011","2010",0,0.0111174691408485
"47013","2010",0,0.00264503166408098
"47015","2010",0,0.00366958151155528
"47017","2010",0,0.0066112350436017
"47019","2010",0,0.00314963432211684
"47021","2010",0,0.00789595912679981
"47023","2010",0,0.00741956196047656
"47025","2010",0,0.00402167048891548
"47027","2010",0,0.00521429479842299
"47029","2010",0,0.00559478219243657
"47031","2010",0,0.00694222619732107
"47033","2010",0,0.00117317931594621
"47035","2010",0,0.0100881737668381
"47037","2010",0,0.0434347934467268
"47039","2010",0,0.00266489007328448
"47041","2010",0,0.00319130075054666
"47043","2010",0,0.00444899955742936
"47045","2010",0,0.00638689074545982
"47047","2010",0,0.00883378228489938
"47049","2010",0,0.00146679183290307
"47051","2010",0,0.00634346488149868
"47053","2010",0,0.00319894249834765
"47055","2010",0,0.0106425542130111
"47057","2010",0,0.00156271544790182
"47059","2010",0,0.00313085017106707
"47061","2010",0,0.00417092940898717
"47063","2010",0,0.0050923848360096
"47065","2010",0,0.0163548729678948
"47067","2010",0,0.00138632162661738
"47069","2010",0,0.0077529152221872
"47071","2010",0,0.0043944309827919
"47073","2010",0,0.00337887200467563
"47075","2010",0,0.00126918195454021
"47077","2010",0,0.000378230720739651
"47079","2010",0,0.0077730415159222
"47081","2010",0,0.0068449393082048
"47083","2010",0,0.00513721779099635
"47085","2010",0,0.00386326387262936
"47087","2010",0,0.00630505331478906
"47089","2010",0,0.00611275585184554
"47091","2010",0,0.00461475553478591
"47093","2010",0,0.0146970796174566
"47095","2010",0,0.00278372591006424
"47097","2010",0,0.00361206429474445
"47099","2010",0,0.00543144086903054
"47101","2010",0,0.0072463768115942
"47103","2010",0,0.00271477663230241
"47105","2010",0,0.0106083722704301
"47107","2010",0,0.00481561272335572
"47109","2010",0,0.005851755526658
"47111","2010",0,0.002637491452574
"47113","2010",0,0.014433546600942
"47115","2010",0,0.00284058193543434
"47117","2010",0,0.00438908659549229
"47119","2010",0,0.007918920175425
"47121","2010",0,0.00354295837023915
"47123","2010",0,0.00171431330886614
"47125","2010",0,0.0194096276956526
"47127","2010",0,0.00174825174825175
"47129","2010",0,0.00206589105142981
"47131","2010",0,0.00665237637667233
"47133","2010",0,0.00360761057573511
"47135","2010",0,0.00382879803090387
"47137","2010",0,0.00719424460431655
"47139","2010",0,0.00468090717299578
"47141","2010",0,0.0125222486493298
"47143","2010",0,0.00772241616418068
"47145","2010",0,0.00649818050945735
"47147","2010",0,0.00458784315194188
"47149","2010",0,0.0130530365485023
"47151","2010",0,0.0032374607047342
"47153","2010",0,0.00203873598369011
"47155","2010",0,0.0106489395378284
"47157","2010",0,0.0244457392647823
"47159","2010",0,0.00555272253385461
"47161","2010",0,0.0112387202625103
"47163","2010",0,0.00686658808694937
"47165","2010",0,0.010967418995749
"47167","2010",0,0.00445217862954258
"47169","2010",0,0
"47171","2010",0,0.00870956274440099
"47173","2010",0,0.00271975630983464
"47175","2010",0,0
"47177","2010",0,0.00493065367203945
"47179","2010",0,0.0113686296874562
"47181","2010",0,0.00113750418200067
"47183","2010",0,0.0154024398555169
"47185","2010",0,0.00308055872051314
"47187","2010",0,0.0248716936439005
"47189","2010",0,0.00943126304746363
"48001","2010",0,0.00528526126332029
"48003","2010",0,0.00277008310249307
"48005","2010",0,0.00834903395027522
"48007","2010",0,0.0135050071530758
"48009","2010",0,0.00244887963756581
"48011","2010",0,0.00350877192982456
"48013","2010",0,0.00419753086419753
"48015","2010",0,0.00725560786485738
"48017","2010",0,0.0833333333333333
"48019","2010",0,0.01
"48021","2010",0,0.0105097932164062
"48023","2010",0,0.0031496062992126
"48025","2010",0,0.00227208179494462
"48027","2010",0,0.0325081168831169
"48029","2010",0,0.0328565434341086
"48031","2010",0,0.00455127293414877
"48033","2010",0,0
"48035","2010",0,0.00571986607142857
"48037","2010",0,0.00852009932001493
"48039","2010",0,0.0174094048632794
"48041","2010",0,0.0232143189041503
"48043","2010",0,0.017743979721166
"48045","2010",0,0
"48047","2010",0,0.0490196078431373
"48049","2010",0,0.00578671810416093
"48051","2010",0,0.00919052668787558
"48053","2010",0,0.0130009888895352
"48055","2010",0,0.0136313752671403
"48057","2010",0,0.0148298628745556
"48059","2010",0,0.013047927682074
"48061","2010",0,0.0370769517730202
"48063","2010",0,0.0049078127072556
"48065","2010",0,0.00423338855144487
"48067","2010",0,0.00453272896947074
"48069","2010",0,0.0171022910616328
"48071","2010",0,0.00705416243900082
"48073","2010",0,0.0057958091841284
"48075","2010",0,0.0133793698748382
"48077","2010",0,0.00403186153997443
"48079","2010",0,0.0326409495548961
"48081","2010",0,0.00444444444444444
"48083","2010",0,0.00498606833846605
"48085","2010",0,0.0494354099112378
"48087","2010",0,0.00120048019207683
"48089","2010",0,0.00739327450512759
"48091","2010",0,0.0187380548241804
"48093","2010",0,0.00690276110444178
"48095","2010",0,0.0244155844155844
"48097","2010",0,0.00968412842844144
"48099","2010",0,0.0246056782334385
"48101","2010",0,0.00590551181102362
"48103","2010",0,0.0109489051094891
"48105","2010",0,0.0178023327194598
"48107","2010",0,0.004374772147284
"48109","2010",0,0
"48111","2010",0,0.00685292567211386
"48113","2010",0,0.0358313465814487
"48115","2010",0,0.0133231823372668
"48117","2010",0,0.00809780882819943
"48119","2010",0,0.0115872321818977
"48121","2010",0,0.0292068191563007
"48123","2010",0,0.0077022933794894
"48125","2010",0,0.0179521276595745
"48127","2010",0,0.0524048815506102
"48129","2010",0,0.0197666882696047
"48131","2010",0,0.0122511485451761
"48133","2010",0,0.000875538793103448
"48135","2010",0,0.0120730011791415
"48137","2010",0,0
"48139","2010",0,0.0096061581764292
"48141","2010",0,0.0614858423344177
"48143","2010",0,0.00650069650319677
"48145","2010",0,0.00749023013460703
"48147","2010",0,0.00631182636940794
"48149","2010",0,0.00414163215306539
"48151","2010",0,0.00647715005397625
"48153","2010",0,0
"48155","2010",0,0.00398803589232303
"48157","2010",0,0.0714638922404415
"48159","2010",0,0
"48161","2010",0,0.00258515815085158
"48163","2010",0,0.023115024766098
"48165","2010",0,0.184247704261832
"48167","2010",0,0.0283180241822101
"48169","2010",0,0.0318543799772469
"48171","2010",0,0.0117995661146092
"48173","2010",0,0.0101010101010101
"48175","2010",0,0
"48177","2010",0,0.00288120567375887
"48179","2010",0,0.0126713214378071
"48181","2010",0,0.0122798887859129
"48183","2010",0,0.00847130793270829
"48185","2010",0,0.00914958952183994
"48187","2010",0,0.0136378651314237
"48189","2010",0,0.00999301187980433
"48191","2010",0,0.0190858864892014
"48193","2010",0,0.000276128675962999
"48195","2010",0,0.0105982905982906
"48197","2010",0,0.00285001781261133
"48199","2010",0,0.00341891653432151
"48201","2010",0,0.0548930859169649
"48203","2010",0,0.0113535069200094
"48205","2010",0,0.00754310344827586
"48207","2010",0,0.00461705594785443
"48209","2010",0,0.0138782430957192
"48211","2010",0,0
"48213","2010",0,0.00852756368588851
"48215","2010",0,0.049869187679566
"48217","2010",0,0.00457780342373533
"48219","2010",0,0.00685047361299053
"48221","2010",0,0.00732325603229744
"48223","2010",0,0.00723306544202067
"48225","2010",0,0.00639943741209564
"48227","2010",0,0.020235181758491
"48229","2010",0,0
"48231","2010",0,0.00694895132568263
"48233","2010",0,0.00402751099820311
"48235","2010",0,0
"48237","2010",0,0.00240895564687544
"48239","2010",0,0.00223040035686406
"48241","2010",0,0.00543000267676188
"48243","2010",0,0.00738007380073801
"48245","2010",0,0.0153634665928898
"48247","2010",0,0
"48249","2010",0,0.00451807228915663
"48251","2010",0,0.0077017762809225
"48253","2010",0,0.00293624161073826
"48255","2010",0,0.00739848589125946
"48257","2010",0,0.0069964132311916
"48259","2010",0,0.0163016630989626
"48261","2010",0,0
"48263","2010",0,0
"48265","2010",0,0.00999599014721888
"48267","2010",0,0.00221029365329965
"48269","2010",0,0
"48271","2010",0,0
"48273","2010",0,0.0172549019607843
"48275","2010",0,0.0114051094890511
"48277","2010",0,0.0178376410629778
"48279","2010",0,0.0152365677626303
"48281","2010",0,0.0355921469284357
"48283","2010",0,0
"48285","2010",0,0.00744057871167758
"48287","2010",0,0.00652498135719612
"48289","2010",0,0.00481329089356416
"48291","2010",0,0.00438060501231458
"48293","2010",0,0.00263345195729537
"48295","2010",0,0.00148148148148148
"48297","2010",0,0.000321646831778707
"48299","2010",0,0.0127404140634571
"48301","2010",0,0
"48303","2010",0,0.0122220661294236
"48305","2010",0,0.0466266336983398
"48307","2010",0,0.00303835928598557
"48309","2010",0,0.0115776108803719
"48311","2010",0,0
"48313","2010",0,0.0102147721320063
"48315","2010",0,0.0108567691301504
"48317","2010",0,0.0349492671927847
"48319","2010",0,0.00215384615384615
"48321","2010",0,0.0047744762118744
"48323","2010",0,0.0244167118827998
"48325","2010",0,0.0100848256361923
"48327","2010",0,0
"48329","2010",0,0.00885676328157365
"48331","2010",0,0.00529906200511634
"48333","2010",0,0.000767852572306117
"48335","2010",0,0.00175404404599493
"48337","2010",0,0.00257275170087474
"48339","2010",0,0.0284093311949616
"48341","2010",0,0.00934579439252336
"48343","2010",0,0.00559785042543663
"48345","2010",0,0
"48347","2010",0,0.00814009661835749
"48349","2010",0,0.00727668400829678
"48351","2010",0,0.00716061660865241
"48353","2010",0,0.0115286553597162
"48355","2010",0,0.0303269324919763
"48357","2010",0,0.00904977375565611
"48359","2010",0,0.00176470588235294
"48361","2010",0,0.00482405945327326
"48363","2010",0,0.00639807130604108
"48365","2010",0,0.00180547466511357
"48367","2010",0,0.00903578647009868
"48369","2010",0,0.0107389414472002
"48371","2010",0,0.0128664838641637
"48373","2010",0,0.00910227702329369
"48375","2010",0,0.012589928057554
"48377","2010",0,0.0453421269579555
"48379","2010",0,0.00436908353271611
"48381","2010",0,0.0113676731793961
"48383","2010",0,0
"48385","2010",0,0
"48387","2010",0,0.000912223798905331
"48389","2010",0,0.0397223293482453
"48391","2010",0,0.00385071090047393
"48393","2010",0,0
"48395","2010",0,0.00791274593669803
"48397","2010",0,0.0222214053338725
"48399","2010",0,0.000753012048192771
"48401","2010",0,0.00435474667387452
"48403","2010",0,0.00802985749830355
"48405","2010",0,0.0112111431968745
"48407","2010",0,0.0101840363937138
"48409","2010",0,0.0116448326055313
"48411","2010",0,0.00714115686741252
"48413","2010",0,0.00580130529369108
"48415","2010",0,0.00392989909718534
"48417","2010",0,0.00380517503805175
"48419","2010",0,0.000637459434399629
"48421","2010",0,0.0173441734417344
"48423","2010",0,0.00973113807229294
"48425","2010",0,0.019028149080044
"48427","2010",0,0.0205047318611987
"48429","2010",0,0.000964453017360154
"48431","2010",0,0.0333778371161549
"48433","2010",0,0
"48435","2010",0,0.0105042016806723
"48437","2010",0,0.00193330111164814
"48439","2010",0,0.0278655299983915
"48441","2010",0,0.00907727704582136
"48443","2010",0,0
"48445","2010",0,0.0683730087703598
"48447","2010",0,0.0137268359643102
"48449","2010",0,0.00559477820700679
"48451","2010",0,0.0148054212570342
"48453","2010",0,0.0391414542050737
"48455","2010",0,0.00746533949520085
"48457","2010",0,0.0108472942027239
"48459","2010",0,0.0060235204130414
"48461","2010",0,0
"48463","2010",0,0.00695291534520615
"48465","2010",0,0.0316009689495706
"48467","2010",0,0.004801731328479
"48469","2010",0,0.00882895343476256
"48471","2010",0,0.0243250397035468
"48473","2010",0,0.00979710144927536
"48475","2010",0,0.0056438127090301
"48477","2010",0,0.00706118172292834
"48479","2010",0,0.0975861745092514
"48481","2010",0,0.00634291377601586
"48483","2010",0,0.00317368724754761
"48485","2010",0,0.0116654422404773
"48487","2010",0,0.00357348703170029
"48489","2010",0,0.00535236396074933
"48491","2010",0,0.0260658104719204
"48493","2010",0,0.0104477611940299
"48495","2010",0,0.0094988535866361
"48497","2010",0,0.00616562134580631
"48499","2010",0,0.0066390273964928
"48501","2010",0,0.0182908545727136
"48503","2010",0,0.0031761375405648
"48505","2010",0,0.0153640614562458
"48507","2010",0,0.00592718035563082
"49001","2010",0,0.00427122263747998
"49003","2010",0,0.0101444170482564
"49005","2010",0,0.0106720780586281
"49007","2010",0,0.00717102904266762
"49009","2010",0,0.00705218617771509
"49011","2010",0,0.0141109915302044
"49013","2010",0,0.00920373727513596
"49015","2010",0,0.00349132458738891
"49017","2010",0,0.0108147080028839
"49019","2010",0,0.0205969412925506
"49021","2010",0,0.0129601653812515
"49023","2010",0,0.00132978723404255
"49025","2010",0,0.0134239310573417
"49027","2010",0,0.0068870523415978
"49029","2010",0,0.00768658566823704
"49031","2010",0,0
"49033","2010",0,0.007
"49035","2010",0,0.0295864427045368
"49037","2010",0,0.0100810081008101
"49039","2010",0,0.0070471189719497
"49041","2010",0,0.00489980180576965
"49043","2010",0,0.0184178445520741
"49045","2010",0,0.00897936054747946
"49047","2010",0,0.00308502324050841
"49049","2010",0,0.0152317180292585
"49051","2010",0,0.0187392581914953
"49053","2010",0,0.0181003772003353
"49055","2010",0,0.0129166666666667
"49057","2010",0,0.0130593008668528
"50001","2010",0,0.0236240691603184
"50003","2010",0,0.0254622353042037
"50005","2010",0,0.0151572047929539
"50007","2010",0,0.0389514504648512
"50009","2010",0,0.0414783731439638
"50011","2010",0,0.0229027729027729
"50013","2010",0,0.0296921819667666
"50015","2010",0,0.0309668917805963
"50017","2010",0,0.00978152220476938
"50019","2010",0,0.0368957228432981
"50021","2010",0,0.0142833823049298
"50023","2010",0,0.0246808055985897
"50025","2010",0,0.0237004532741827
"50027","2010",0,0.0216671847287488
"51001","2010",0,0.0174834099030117
"51003","2010",0,0.0369329586511441
"51005","2010",0,0.0109868290422927
"51007","2010",0,0.0131960090119086
"51009","2010",0,0.00802334062727936
"51011","2010",0,0.00901812827827367
"51013","2010",0,0.076433940696891
"51015","2010",0,0.00903784311035923
"51017","2010",0,0
"51019","2010",0,0.00926657809320395
"51021","2010",0,0.0241299303944316
"51023","2010",0,0.0102502261079289
"51025","2010",0,0.00812457684495599
"51027","2010",0,0.00515463917525773
"51029","2010",0,0.00342217152338484
"51031","2010",0,0.00739345748761945
"51033","2010",0,0.00446684228610698
"51035","2010",0,0.00619206127635205
"51036","2010",0,0.00886075949367089
"51037","2010",0,0.0222139488706875
"51041","2010",0,0.0209305628333146
"51043","2010",0,0.0130249447426587
"51045","2010",0,0.00241497283155565
"51047","2010",0,0.0223416203745864
"51049","2010",0,0.0162088380822385
"51051","2010",0,0.00121119398227832
"51053","2010",0,0.00743182499250824
"51057","2010",0,0.00338491295938104
"51059","2010",0,0.0852416743833941
"51061","2010",0,0.0222522407404027
"51063","2010",0,0.00550905058310081
"51065","2010",0,0.0160204901566894
"51067","2010",0,0.0102040816326531
"51069","2010",0,0.0112997916798182
"51071","2010",0,0.00247002831495873
"51073","2010",0,0.00901982514468662
"51075","2010",0,0.0109410808013602
"51077","2010",0,0.00231512104775764
"51079","2010",0,0.00940578328566889
"51081","2010",0,0.00202020202020202
"51083","2010",0,0.0103786816269285
"51085","2010",0,0.0122459091820724
"51087","2010",0,0.0466587298055098
"51089","2010",0,0.00178488281856278
"51091","2010",0,0.00340425531914894
"51093","2010",0,0.0165389269866882
"51095","2010",0,0.0485932451067158
"51097","2010",0,0.00338676902235268
"51099","2010",0,0.0125470514429109
"51101","2010",0,0.00329837618403248
"51103","2010",0,0.0195085813063341
"51105","2010",0,0.000375140677754158
"51107","2010",0,0.068082104666884
"51109","2010",0,0.0117732734555164
"51111","2010",0,0.00554748381983886
"51113","2010",0,0.0149253731343284
"51115","2010",0,0.0115340253748558
"51117","2010",0,0.00950319412913785
"51119","2010",0,0.0183410247308011
"51121","2010",0,0.0268270120259019
"51125","2010",0,0.0107544141252006
"51127","2010",0,0.00753896339253353
"51131","2010",0,0.020032930845225
"51133","2010",0,0.00887605603678751
"51135","2010",0,0.00702629193109701
"51137","2010",0,0.0298399665488273
"51139","2010",0,0.00386151213304665
"51141","2010",0,0.0038944946008143
"51143","2010",0,0.00993127909554422
"51145","2010",0,0.00739868049010368
"51147","2010",0,0.026087600978285
"51149","2010",0,0.019643035197926
"51153","2010",0,0.0416134985499605
"51155","2010",0,0.00470105694904559
"51157","2010",0,0.0204556020455602
"51159","2010",0,0.00597224661865449
"51161","2010",0,0.0231841179468692
"51163","2010",0,0.00990594356613968
"51165","2010",0,0.0173155707506853
"51167","2010",0,0.0119047619047619
"51169","2010",0,0.00564585894458863
"51171","2010",0,0.0157615821678322
"51173","2010",0,0.00591948196356739
"51175","2010",0,0.0040015243902439
"51177","2010",0,0.0205973340612347
"51179","2010",0,0.0255358983777891
"51181","2010",0,0.00958556526642233
"51183","2010",0,0.00219010074463425
"51185","2010",0,0.00899571632555926
"51187","2010",0,0.0112073515258763
"51191","2010",0,0.00559531812250386
"51193","2010",0,0.0286406895313342
"51195","2010",0,0.00236326806212019
"51197","2010",0,0.00207584238425325
"51199","2010",0,0.0290821944426452
"51510","2010",0,0.0989438096883252
"51515","2010",0,0.0151442307692308
"51520","2010",0,0.00371092521542235
"51530","2010",0,0.000174337517433752
"51540","2010",0,0.0401785714285714
"51550","2010",0,0.0166286817541771
"51570","2010",0,0.022930025090605
"51580","2010",0,0.00239091452480574
"51590","2010",0,0.00490217534030726
"51595","2010",0,0.0278223649010166
"51600","2010",0,0.0693440610936861
"51610","2010",0,0.0747919143876338
"51620","2010",0,0.00419177364422321
"51630","2010",0,0.020981342540336
"51640","2010",0,0
"51650","2010",0,0.0327141163236144
"51660","2010",0,0.0295376712328767
"51670","2010",0,0.0116890248685965
"51678","2010",0,0.0196251768033946
"51680","2010",0,0.0192900257481744
"51683","2010",0,0.0529910141206675
"51685","2010",0,0.0829649778986739
"51690","2010",0,0.0156270347701524
"51700","2010",0,0.038690507886133
"51710","2010",0,0.0327991295367365
"51720","2010",0,0
"51730","2010",0,0.0269898573147671
"51735","2010",0,0.0245003223726628
"51740","2010",0,0.0104747305834262
"51750","2010",0,0.0256093124772645
"51760","2010",0,0.0361876340108588
"51770","2010",0,0.016414542680989
"51775","2010",0,0.017224540530942
"51790","2010",0,0.0176449947365783
"51800","2010",0,0.0157833069129506
"51810","2010",0,0.036214747584245
"51820","2010",0,0.00447186686290049
"51830","2010",0,0.0228112789101278
"51840","2010",0,0.0216162462053805
"53001","2010",0,0.0144967177242888
"53003","2010",0,0.0121741766013336
"53005","2010",0,0.026619300984484
"53007","2010",0,0.0202652133028843
"53009","2010",0,0.0288054268696228
"53011","2010",0,0.0583525533534404
"53013","2010",0,0.0183844011142061
"53015","2010",0,0.015051160241184
"53017","2010",0,0.0154108262990784
"53019","2010",0,0.0207929515418502
"53021","2010",0,0.0329440805088769
"53023","2010",0,0.0263293753226639
"53025","2010",0,0.0273527313089669
"53027","2010",0,0.0193986910510288
"53029","2010",0,0.0341118800461361
"53031","2010",0,0.0358684948109992
"53033","2010",0,0.0733761777979932
"53035","2010",0,0.0254925452609159
"53037","2010",0,0.0142077162076559
"53039","2010",0,0.01129108536297
"53041","2010",0,0.0172549747205343
"53043","2010",0,0.00834742180896027
"53045","2010",0,0.0170611128642053
"53047","2010",0,0.0164645957385752
"53049","2010",0,0.0213462903313861
"53051","2010",0,0.0153461505302181
"53053","2010",0,0.0339332035745837
"53055","2010",0,0.04018296973962
"53057","2010",0,0.0371044844070112
"53059","2010",0,0.0166158376275108
"53061","2010",0,0.0486181238373638
"53063","2010",0,0.0288874310615339
"53065","2010",0,0.0264765784114053
"53067","2010",0,0.0253024563434436
"53069","2010",0,0.0145748987854251
"53071","2010",0,0.0174566421501861
"53073","2010",0,0.071962962962963
"53075","2010",0,0.0219189887963229
"53077","2010",0,0.0130108576817472
"54001","2010",0,0.00173553167345304
"54003","2010",0,0.00662137857560171
"54005","2010",0,0.0020073740270381
"54007","2010",0,0.0020481672434494
"54009","2010",0,0.00546424389609263
"54011","2010",0,0.00582526507258557
"54013","2010",0,0.000147340503904523
"54015","2010",0,0
"54017","2010",0,0.00369896144544032
"54019","2010",0,0.001899045788104
"54021","2010",0,0.0026300958106331
"54023","2010",0,0.000261051166028542
"54025","2010",0,0.00456957095102279
"54027","2010",0,0.00495760552286522
"54029","2010",0,0.00667385032500261
"54031","2010",0,0.00368720233522815
"54033","2010",0,0.00313450723702406
"54035","2010",0,0.00184836184401276
"54037","2010",0,0.0143852347778884
"54039","2010",0,0.00582646269107893
"54041","2010",0,0.000835272358451166
"54043","2010",0,0.00219931271477663
"54045","2010",0,0.000384592627655168
"54047","2010",0,0.00245036755513327
"54049","2010",0,0.00382261557292157
"54051","2010",0,0.00222620740832354
"54053","2010",0,0.00321117488861237
"54055","2010",0,0.00535290155624092
"54057","2010",0,0.00277127244340359
"54059","2010",0,0.000196811651249754
"54061","2010",0,0.01665559635557
"54063","2010",0,0.0015874215738151
"54065","2010",0,0.00385685381891755
"54067","2010",0,0.00107854088825546
"54069","2010",0,0.00860880709984765
"54071","2010",0,0.00529986052998605
"54073","2010",0,0.000690894016857814
"54075","2010",0,0.00607938967695792
"54077","2010",0,0.00662482566248257
"54079","2010",0,0.00693856828566593
"54081","2010",0,0.00586329491369918
"54083","2010",0,0.00738020795462808
"54085","2010",0,0
"54087","2010",0,0.00576505697232773
"54089","2010",0,0
"54091","2010",0,0.00730483389442927
"54093","2010",0,0.00364537766112569
"54095","2010",0,0.00316241246894059
"54097","2010",0,0.00336097773897861
"54099","2010",0,0.00433412135539795
"54101","2010",0,0
"54103","2010",0,0.00296754250386399
"54105","2010",0,0
"54107","2010",0,0.00443277361536052
"54109","2010",0,0.00234080367592874
"55001","2010",0,0.0169518802639343
"55003","2010",0,0.00914103308183401
"55005","2010",0,0.00637801755669349
"55007","2010",0,0.0160362157599939
"55009","2010",0,0.00777749679118614
"55011","2010",0,0.00511971088691462
"55013","2010",0,0.00796705151576531
"55015","2010",0,0.00727141828653708
"55017","2010",0,0.00312764597121183
"55019","2010",0,0.0042184931294395
"55021","2010",0,0.0123232361889818
"55023","2010",0,0.00670515924753213
"55025","2010",0,0.0176591825014233
"55027","2010",0,0.00814820318498155
"55029","2010",0,0.0111638602477561
"55031","2010",0,0.00622426737708888
"55033","2010",0,0.00577689243027888
"55035","2010",0,0.00854343738660978
"55037","2010",0,0
"55039","2010",0,0.0101317779217974
"55041","2010",0,0.00538819495469018
"55043","2010",0,0.00422413246879422
"55045","2010",0,0.0106259097525473
"55047","2010",0,0.00540692762602084
"55049","2010",0,0.00528453509193344
"55051","2010",0,0.0170855922457697
"55053","2010",0,0.00731019397916307
"55055","2010",0,0.0102910588779075
"55057","2010",0,0.01278699240134
"55059","2010",0,0.0228686935730825
"55061","2010",0,0.0066815144766147
"55063","2010",0,0.00902270197008568
"55065","2010",0,0.00316824001034527
"55067","2010",0,0.00389643681107408
"55069","2010",0,0.00538913773796193
"55071","2010",0,0.00749217631146237
"55073","2010",0,0.00821961468459326
"55075","2010",0,0.0102982087949632
"55077","2010",0,0.00813692480359147
"55078","2010",0,0
"55079","2010",0,0.0347832512670411
"55081","2010",0,0.00602454444031238
"55083","2010",0,0.00419502708709543
"55085","2010",0,0.00943315324586228
"55087","2010",0,0.00891038535997831
"55089","2010",0,0.0295070973510674
"55091","2010",0,0.00373134328358209
"55093","2010",0,0.0057691805675203
"55095","2010",0,0.00838717255961471
"55097","2010",0,0.00621127705729045
"55099","2010",0,0.00601812517700368
"55101","2010",0,0.0156136789404631
"55103","2010",0,0.00533195734434125
"55105","2010",0,0.0103313274849561
"55107","2010",0,0.00878132362390233
"55109","2010",0,0.00941384511364227
"55111","2010",0,0.016010854816825
"55113","2010",0,0.00859598853868195
"55115","2010",0,0.00545063091052789
"55117","2010",0,0.0107226894093585
"55119","2010",0,0.00462519936204147
"55121","2010",0,0.00522851231897687
"55123","2010",0,0.0053636331557218
"55125","2010",0,0.0141725719049604
"55127","2010",0,0.0177416436745217
"55129","2010",0,0.00635140233932839
"55131","2010",0,0.0134804123033422
"55133","2010",0,0.0196141099507344
"55135","2010",0,0.00544174135723431
"55137","2010",0,0.0092917796647846
"55139","2010",0,0.0106219709208401
"55141","2010",0,0.00721044231646147
"56001","2010",0,0.0195526797017865
"56003","2010",0,0.00641468469357545
"56005","2010",0,0.00455251751492517
"56007","2010",0,0.00914194065757819
"56009","2010",0,0.00601491019993223
