"fips","less_12","college","total_persons","year"
"48247",2356,522,4658,1990
"48249",12044,3168,28568,1990
"48251",38974,16872,141924,1990
"48253",5841,1990,17050,1990
"48255",4341,1057,9822,1990
"48257",19916,8110,68544,1990
"48259",2701,2554,12914,1990
"48261",119,22,227,1990
"48263",322,116,1003,1990
"48265",8095,7624,35389,1990
"48267",1444,544,4200,1990
"48269",34,53,197,1990
"48271",1331,289,2795,1990
"48273",7118,5109,22241,1990
"48275",1708,573,4620,1990
"48277",12744,5540,39802,1990
"48279",6138,1693,14778,1990
"48281",3526,1577,11960,1990
"48283",2049,505,4087,1990
"48285",7122,1637,16988,1990
"48287",3199,1226,9194,1990
"48289",2941,1057,9546,1990
"48291",23238,6335,66950,1990
"48293",5819,2005,16551,1990
"48295",963,524,3599,1990
"48297",2943,976,7878,1990
"48299",4296,2191,15530,1990
"48301",21,3,63,1990
"48303",110121,157548,561322,1990
"48305",2405,493,5558,1990
"48307",3210,1283,8946,1990
"48309",111044,88598,449244,1990
"48311",151,82,483,1990
"48313",2683,914,7130,1990
"48315",2032,581,5929,1990
"48317",1083,263,2926,1990
"48319",1191,459,3490,1990
"48321",7299,4494,27909,1990
"48323",11622,1841,19191,1990
"48325",8215,2718,22433,1990
"48327",1032,260,2420,1990
"48329",52926,92786,293388,1990
"48331",6784,2266,18735,1990
"48333",1662,535,4365,1990
"48335",2796,919,7280,1990
"48337",6321,1809,17557,1990
"48339",53619,54662,249873,1990
"48341",4397,2030,15358,1990
"48343",2782,1157,10028,1990
"48345",561,209,1657,1990
"48347",8641,8951,35354,1990
"48349",11178,5404,34833,1990
"48351",3000,556,8203,1990
"48353",5107,2143,15829,1990
"48355",206579,154631,779298,1990
"48357",2314,1343,9431,1990
"48359",492,313,1850,1990
"48361",30710,12560,118011,1990
"48363",8371,2891,24641,1990
"48365",4102,2243,15571,1990
"48367",24132,14275,98690,1990
"48369",3820,851,8871,1990
"48371",3217,1604,10003,1990
"48373",7940,2192,21607,1990
"48375",76766,36076,274208,1990
"48377",3153,820,6029,1990
"48379",2154,462,5799,1990
"48381",36975,74002,276379,1990
"48383",1047,415,3548,1990
"48385",742,195,1953,1990
"48387",4860,981,11433,1990
"48389",8480,1136,15734,1990
"48391",2385,967,6836,1990
"48393",213,177,1076,1990
"48395",3905,1102,10215,1990
"48397",8387,22045,68295,1990
"48399",4943,1224,11519,1990
"48401",8929,4328,32711,1990
"48403",2874,750,7518,1990
"48405",1970,527,4987,1990
"48407",4015,941,10688,1990
"48409",28117,15158,96588,1990
"48411",1934,652,5203,1990
"48413",590,342,2197,1990
"48415",4304,1898,15131,1990
"48417",1175,574,3586,1990
"48419",5961,1629,15380,1990
"48421",920,428,3136,1990
"48423",57015,76671,297513,1990
"48425",1335,553,3991,1990
"48427",12662,1509,19704,1990
"48429",2578,1155,8779,1990
"48431",347,191,1344,1990
"48433",711,195,2071,1990
"48435",948,752,3295,1990
"48437",1961,987,6786,1990
"48439",557898,905739,3451692,1990
"48441",74244,80281,342721,1990
"48443",444,180,1445,1990
"48445",3848,1263,11416,1990
"48447",619,314,2132,1990
"48449",5605,2597,18315,1990
"48451",65636,53216,269070,1990
"48453",159449,590779,1471496,1990
"48455",3141,929,8496,1990
"48457",4290,1171,11949,1990
"48459",7114,2521,23003,1990
"48461",1030,445,3591,1990
"48463",5662,2575,15458,1990
"48465",10756,4528,28507,1990
"48467",11742,2938,31619,1990
"48469",45478,31022,181931,1990
"48471",5823,8488,31618,1990
"48473",5875,3552,22017,1990
"48475",3190,1402,10926,1990
"48477",5924,3428,18982,1990
"48479",140835,36424,286688,1990
"48481",9720,4481,29056,1990
"48483",2104,750,6192,1990
"48485",74235,63199,338125,1990
"48487",4777,2128,14685,1990
"48489",7072,1286,12753,1990
"48491",37925,73522,265745,1990
"48493",6569,1557,16452,1990
"48495",2422,978,7679,1990
"48497",10042,3157,30417,1990
"48499",8385,2538,24590,1990
"48501",1779,809,6695,1990
"48503",7567,2284,19515,1990
"48505",3464,382,6955,1990
"48507",3949,681,6709,1990
"48NA",7949358,9231378,36272693,1990
"48001",8480,4072,31790,1990
"48003",3694,1325,11542,1990
"48005",16248,8790,53404,1990
"48007",4166,2367,14457,1990
"48009",2626,1364,10192,1990
"48011",467,304,2133,1990
"48013",9058,2272,23477,1990
"48015",5224,2512,15957,1990
"48017",2949,564,6699,1990
"48019",2108,1563,9399,1990
"48021",7506,4320,27986,1990
"48023",1738,533,5058,1990
"48025",5821,2649,17533,1990
"48027",73954,84382,404382,1990
"48029",748926,685863,3048173,1990
"48031",1670,701,5376,1990
"48033",147,92,523,1990
"48035",5377,1648,14873,1990
"48037",40530,29407,166130,1990
"48039",59560,52339,300276,1990
"48041",32649,95517,233147,1990
"48043",2240,2326,8308,1990
"48045",553,231,1838,1990
"48047",3585,389,6680,1990
"48049",10348,4795,33377,1990
"48051",3613,1105,9489,1990
"48053",6241,3174,21533,1990
"48055",6501,2363,18750,1990
"48057",4981,1777,15798,1990
"48059",3612,1169,11498,1990
"48061",277743,77123,578420,1990
"48063",1960,904,6606,1990
"48065",1612,1039,7020,1990
"48067",7143,2324,22792,1990
"48069",1532,854,5526,1990
"48071",5138,3116,21469,1990
"48073",10002,3685,30929,1990
"48075",2271,760,6571,1990
"48077",3179,1179,10071,1990
"48079",1125,417,3172,1990
"48081",1359,446,3797,1990
"48083",4206,1055,10713,1990
"48085",56223,327040,743886,1990
"48087",1237,475,3528,1990
"48089",4812,1931,13409,1990
"48091",20533,18721,88782,1990
"48093",5282,1228,12901,1990
"48095",1377,289,2989,1990
"48097",8151,3529,28660,1990
"48099",15540,13735,105830,1990
"48101",1113,284,2466,1990
"48103",658,426,3504,1990
"48105",1893,673,4456,1990
"48107",2668,713,6426,1990
"48109",1030,337,2483,1990
"48111",1661,437,5379,1990
"48113",836590,1550559,4952054,1990
"48115",4416,1294,11590,1990
"48117",5147,2057,14832,1990
"48119",1624,544,4446,1990
"48121",81187,257216,740845,1990
"48123",6360,1670,15421,1990
"48125",998,292,2562,1990
"48127",4354,670,7346,1990
"48129",5863,2145,18841,1990
"48131",23848,3343,46753,1990
"48133",33428,10372,92605,1990
"48135",183908,87786,669428,1990
"48137",3930,1346,9723,1990
"48139",88811,55400,368230,1990
"48141",1061149,516151,3057666,1990
"48143",33071,24766,119016,1990
"48145",21194,6275,59948,1990
"48147",40866,14182,119063,1990
"48149",36024,9145,91247,1990
"48151",7773,2803,22593,1990
"48153",8892,4402,30085,1990
"48155",2982,1040,8584,1990
"48157",128562,320437,938404,1990
"48159",11808,4251,35902,1990
"48161",18807,6440,62435,1990
"48163",18637,3834,41081,1990
"48165",18556,5671,46713,1990
"48167",250189,274773,1248836,1990
"48169",9081,2323,22142,1990
"48171",26529,15425,87730,1990
"48173",1239,546,4774,1990
"48175",8654,2779,24496,1990
"48177",26133,6534,64311,1990
"48179",31182,14075,115731,1990
"48181",160357,87392,588543,1990
"48183",114735,117107,584048,1990
"48185",20740,6683,62010,1990
"48187",81118,48790,310426,1990
"48189",37927,18554,118683,1990
"48191",5481,1815,17626,1990
"48193",14753,5065,40680,1990
"48195",5052,4191,24397,1990
"48197",8164,2884,24475,1990
"48199",57303,22157,212299,1990
"48201",2506363,4058738,13421176,1990
"48203",54618,30951,224601,1990
"48205",2592,3612,17874,1990
"48207",11262,3310,31468,1990
"48209",49133,74078,253868,1990
"48211",4364,2204,17353,1990
"48213",91188,28873,269590,1990
"48215",809696,221972,1654544,1990
"48217",44427,13902,121075,1990
"48219",27507,12365,86792,1990
"48221",35265,21234,140114,1990
"48223",43745,14871,124474,1990
"48225",22401,9336,75629,1990
"48227",39337,17817,132240,1990
"48229",4854,983,9970,1990
"48231",79272,46273,274789,1990
"48233",29487,15773,115467,1990
"48235",2252,1047,7657,1990
"48237",12958,3738,34338,1990
"48239",21373,6239,54017,1990
"48241",40759,11234,121334,1990
"48243",1972,2164,7959,1990
"48245",240159,231119,1230212,1990
"48247",9934,2304,19868,1990
"48249",55922,14226,130916,1990
"48251",130348,56466,480018,1990
"48253",25239,8752,73534,1990
"48255",20265,5059,46956,1990
"48257",19916,8110,68544,1990
"48259",2701,2554,12914,1990
"48261",119,22,227,1990
"48263",322,116,1003,1990
"48265",8095,7624,35389,1990
"48267",1444,544,4200,1990
"48269",34,53,197,1990
"48271",1331,289,2795,1990
"48273",7118,5109,22241,1990
"48275",1708,573,4620,1990
"48277",12744,5540,39802,1990
"48279",6138,1693,14778,1990
"48281",3526,1577,11960,1990
"48283",2049,505,4087,1990
"48285",7122,1637,16988,1990
"48287",3199,1226,9194,1990
"48289",2941,1057,9546,1990
"48291",23238,6335,66950,1990
"48293",5819,2005,16551,1990
"48295",963,524,3599,1990
"48297",2943,976,7878,1990
"48299",4296,2191,15530,1990
"48301",21,3,63,1990
"48303",110121,157548,561322,1990
"48305",2405,493,5558,1990
"48307",3210,1283,8946,1990
"48309",111044,88598,449244,1990
"48311",151,82,483,1990
"48313",2683,914,7130,1990
"48315",2032,581,5929,1990
"48317",1083,263,2926,1990
"48319",1191,459,3490,1990
"48321",7299,4494,27909,1990
"48323",11622,1841,19191,1990
"48325",8215,2718,22433,1990
"48327",1032,260,2420,1990
"48329",52926,92786,293388,1990
"48331",6784,2266,18735,1990
"48333",1662,535,4365,1990
"48335",2796,919,7280,1990
"48337",6321,1809,17557,1990
"48339",53619,54662,249873,1990
"48341",4397,2030,15358,1990
"48343",2782,1157,10028,1990
"48345",561,209,1657,1990
"48347",8641,8951,35354,1990
"48349",11178,5404,34833,1990
"48351",3000,556,8203,1990
"48353",5107,2143,15829,1990
"48355",206579,154631,779298,1990
"48357",2314,1343,9431,1990
"48359",492,313,1850,1990
"48361",30710,12560,118011,1990
"48363",8371,2891,24641,1990
"48365",4102,2243,15571,1990
"48367",24132,14275,98690,1990
"48369",3820,851,8871,1990
"48371",3217,1604,10003,1990
"48373",7940,2192,21607,1990
"48375",76766,36076,274208,1990
"48377",3153,820,6029,1990
"48379",2154,462,5799,1990
"48381",36975,74002,276379,1990
"48383",1047,415,3548,1990
"48385",742,195,1953,1990
"48387",4860,981,11433,1990
"48389",8480,1136,15734,1990
"48391",2385,967,6836,1990
"48393",213,177,1076,1990
"48395",3905,1102,10215,1990
"48397",8387,22045,68295,1990
"48399",4943,1224,11519,1990
"48401",8929,4328,32711,1990
"48403",2874,750,7518,1990
"48405",1970,527,4987,1990
"48407",4015,941,10688,1990
"48409",28117,15158,96588,1990
"48411",1934,652,5203,1990
"48413",590,342,2197,1990
"48415",4304,1898,15131,1990
"48417",1175,574,3586,1990
"48419",5961,1629,15380,1990
"48421",920,428,3136,1990
"48423",57015,76671,297513,1990
"48425",1335,553,3991,1990
"48427",12662,1509,19704,1990
"48429",2578,1155,8779,1990
"48431",347,191,1344,1990
"48433",711,195,2071,1990
"48435",948,752,3295,1990
"48437",1961,987,6786,1990
"48439",557898,905739,3451692,1990
"48441",74244,80281,342721,1990
"48443",444,180,1445,1990
"48445",3848,1263,11416,1990
"48447",619,314,2132,1990
"48449",5605,2597,18315,1990
"48451",65636,53216,269070,1990
"48453",159449,590779,1471496,1990
"48455",3141,929,8496,1990
"48457",4290,1171,11949,1990
"48459",7114,2521,23003,1990
"48461",1030,445,3591,1990
"48463",5662,2575,15458,1990
"48465",10756,4528,28507,1990
"48467",11742,2938,31619,1990
"48469",45478,31022,181931,1990
"48471",5823,8488,31618,1990
"48473",5875,3552,22017,1990
"48475",3190,1402,10926,1990
"48477",5924,3428,18982,1990
"48479",140835,36424,286688,1990
"48481",9720,4481,29056,1990
"48483",2104,750,6192,1990
"48485",74235,63199,338125,1990
"48487",4777,2128,14685,1990
"48489",7072,1286,12753,1990
"48491",37925,73522,265745,1990
"48493",6569,1557,16452,1990
"48495",2422,978,7679,1990
"48497",10042,3157,30417,1990
"48499",8385,2538,24590,1990
"48501",1779,809,6695,1990
"48503",7567,2284,19515,1990
"48505",3464,382,6955,1990
"48507",3949,681,6709,1990
"51NA",1920990,3286211,10735973,1990
"51001",36522,13493,112843,1990
"51003",53599,148472,345563,1990
"51005",19723,5613,60525,1990
"51007",10311,2401,27615,1990
"51009",58207,16687,148916,1990
"51011",15755,4739,46038,1990
"51013",98052,697764,1199292,1990
"51015",76391,30372,254505,1990
"51017",7322,2877,21840,1990
"51019",59549,38627,214426,1990
"51021",11144,1456,30093,1990
"51023",35335,19512,137171,1990
"51025",11924,3110,34168,1990
"51027",78792,8898,137413,1990
"51029",13443,4018,37043,1990
"51031",75368,36556,246145,1990
"51033",18166,6204,53980,1990
"51035",64663,8577,128792,1990
"51036",3149,1503,10792,1990
"51037",16150,2986,37365,1990
"51041",178268,336758,1137590,1990
"51043",12422,10644,55018,1990
"51045",6561,1616,20923,1990
"51047",31279,17509,107244,1990
"51049",7221,3612,22894,1990
"51051",41762,4859,79094,1990
"51053",25390,7716,76378,1990
"51057",7293,6074,27713,1990
"51059",341400,2699611,5218604,1990
"51061",34906,46698,197079,1990
"51063",22070,5892,56262,1990
"51065",13188,11137,53468,1990
"51067",64761,18055,166434,1990
"51069",60281,29723,202348,1990
"51071",28378,7271,80909,1990
"51073",38514,24703,160401,1990
"51075",11904,14672,56104,1990
"51077",37933,3316,77545,1990
"51079",17482,6614,50048,1990
"51081",7800,879,19270,1990
"51083",37024,6473,87067,1990
"51085",69611,71704,356578,1990
"51087",223450,391030,1293514,1990
"51089",97146,16313,219489,1990
"51091",5156,1787,13570,1990
"51093",20038,11252,82468,1990
"51095",18810,65992,168860,1990
"51097",5796,1827,17234,1990
"51099",10920,10976,46662,1990
"51101",8488,5588,35875,1990
"51103",11246,10560,42905,1990
"51105",58937,7484,113550,1990
"51107",51986,169454,495828,1990
"51109",25443,7366,71596,1990
"51111",14602,3024,36324,1990
"51113",17209,8229,48460,1990
"51115",9891,6237,37219,1990
"51117",31904,12510,95679,1990
"51119",9562,6148,34572,1990
"51121",70745,82254,268040,1990
"51125",18403,7749,49665,1990
"51127",9678,6804,43235,1990
"51131",10099,6555,36728,1990
"51133",11101,6778,40700,1990
"51135",16012,5729,46648,1990
"51137",27706,15753,89729,1990
"51139",46745,8382,105006,1990
"51141",35809,5911,79453,1990
"51143",87088,20406,227325,1990
"51145",16736,9096,63152,1990
"51147",12248,8887,42489,1990
"51149",17386,19238,99568,1990
"51153",127388,327608,1149217,1990
"51155",64754,19405,162761,1990
"51157",8946,6068,29542,1990
"51159",9305,3590,25880,1990
"51161",111512,127284,557742,1990
"51163",32227,10862,85264,1990
"51165",93079,39688,266144,1990
"51167",66248,9251,135495,1990
"51169",66199,8718,138073,1990
"51171",54454,17853,157477,1990
"51173",73745,12620,158002,1990
"51175",12485,7426,47713,1990
"51177",51244,49165,243105,1990
"51179",51597,65223,288739,1990
"51181",4061,2080,14364,1990
"51183",6479,3477,22255,1990
"51185",92718,20029,217511,1990
"51187",42582,14500,121788,1990
"51191",99854,31400,252103,1990
"51193",17519,7311,55313,1990
"51195",85655,15466,180255,1990
"51197",45442,12574,120404,1990
"51199",18762,65138,206706,1990
"51510",57648,414432,723804,1990
"51515",10344,4872,27928,1990
"51520",55812,20076,142188,1990
"51530",14272,2936,31960,1990
"51540",46956,89604,220356,1990
"51550",164400,140361,816885,1990
"51560",6440,2264,22720,1990
"51570",29364,21024,129576,1990
"51580",11648,2552,33800,1990
"51590",118224,44148,296244,1990
"51595",5072,2896,17000,1990
"51600",14016,60060,139608,1990
"51610",6036,40992,76368,1990
"51620",3920,5224,20648,1990
"51630",19921,29744,93786,1990
"51640",15312,3952,35128,1990
"51650",106392,129744,621468,1990
"51660",24736,32104,108680,1990
"51670",41124,14952,134940,1990
"51678",4976,8224,21992,1990
"51680",93408,97128,366360,1990
"51683",23016,46968,170100,1990
"51685",11844,3120,41544,1990
"51690",18936,12080,61480,1990
"51700",120816,185532,816120,1990
"51710",201072,226728,1042332,1990
"51720",9304,2368,20352,1990
"51730",28368,18336,96180,1990
"51735",13020,24228,82992,1990
"51740",109848,61104,429924,1990
"51750",11232,14024,46088,1990
"51760",155436,308172,782904,1990
"51770",188496,110268,618948,1990
"51775",43164,32928,183624,1990
"51780",8656,4440,25512,1990
"51790",32168,22648,118656,1990
"51800",49053,35721,215328,1990
"51810",241710,618573,2300298,1990
"51820",25448,17560,91544,1990
"51830",4452,24516,47688,1990
"51840",30712,21064,104264,1990
"53NA",1732841,3136363,12339838,1990
"53001",9114,6788,45161,1990
"53003",20060,10874,88059,1990
"53005",101913,174745,723484,1990
"53007",57568,43560,249417,1990
"53009",54715,44883,275804,1990
"53011",243263,262229,1554093,1990
"53013",5430,3259,20568,1990
"53015",111100,56219,491863,1990
"53017",26062,17497,120647,1990
"53019",5798,3144,23288,1990
"53021",41439,28324,180805,1990
"53023",2238,1616,12049,1990
"53025",55399,28590,224186,1990
"53027",78136,34590,306534,1990
"53029",29804,54205,264378,1990
"53031",17447,23562,105187,1990
"53033",1060074,3534679,10374877,1990
"53035",142150,209357,1075919,1990
"53037",20850,24920,111405,1990
"53039",20893,8384,73938,1990
"53041",66297,32113,273703,1990
"53043",8202,7349,45917,1990
"53045",36001,24493,177688,1990
"53047",36492,18139,139936,1990
"53049",23751,10642,93778,1990
"53051",10447,4983,41727,1990
"53053",569177,649067,3550440,1990
"53055",4710,17874,53340,1990
"53057",67664,62743,378389,1990
"53059",8459,4422,37641,1990
"53061",419934,596130,3065381,1990
"53063",371842,502370,2409691,1990
"53065",24708,16515,132858,1990
"53067",123173,249479,972271,1990
"53069",3458,1622,15770,1990
"53071",39181,42855,218446,1990
"53073",117433,174742,749796,1990
"53075",12348,55013,133695,1990
"53077",261017,152208,951441,1990
"54NA",779780,382626,2563967,1990
"54001",28716,7656,72442,1990
"54003",83694,31503,266011,1990
"54005",53778,7480,117348,1990
"54007",26245,5096,61348,1990
"54009",49143,21786,175339,1990
"54011",180810,127607,650072,1990
"54013",15883,2490,36422,1990
"54015",21767,2700,42980,1990
"54017",11570,3377,32344,1990
"54019",90979,19439,215307,1990
"54021",14705,4872,34059,1990
"54023",19368,4202,48819,1990
"54025",61497,19961,167911,1990
"54027",28427,6752,74486,1990
"54029",66211,22431,242772,1990
"54031",23189,3838,51809,1990
"54033",101665,47196,345718,1990
"54035",42604,10627,123391,1990
"54037",46616,25266,149294,1990
"54039",374586,259639,1401689,1990
"54041",31914,7038,84206,1990
"54043",48801,4690,96554,1990
"54045",89579,11303,190888,1990
"54047",81308,6089,138503,1990
"54049",77677,35130,275324,1990
"54051",73559,23995,248465,1990
"54053",47347,8358,121929,1990
"54055",108746,33694,295340,1990
"54057",39425,14526,143652,1990
"54059",71144,9777,142292,1990
"54061",76578,85363,308774,1990
"54063",21825,4611,58162,1990
"54065",20651,6825,58540,1990
"54067",48230,9929,124280,1990
"54069",92905,69148,375203,1990
"54071",14752,3191,37903,1990
"54073",11178,3182,36555,1990
"54075",17441,4239,44225,1990
"54077",50092,11292,134653,1990
"54079",68940,37921,272958,1990
"54081",127389,37818,350019,1990
"54083",45121,15867,132609,1990
"54085",19469,3037,50549,1990
"54087",30123,4744,70620,1990
"54089",27787,5982,66466,1990
"54091",24935,5947,73418,1990
"54093",13822,3291,38578,1990
"54095",14770,4369,47583,1990
"54097",35985,12533,101364,1990
"54099",89327,22912,246844,1990
"54101",26210,2800,49201,1990
"54103",27711,10131,94040,1990
"54105",8066,1981,24109,1990
"54107",159990,81504,595940,1990
"54109",59787,8004,128211,1990
"55NA",2096999,2218943,10918891,1990
"55001",25191,5821,77472,1990
"55003",17540,9702,73131,1990
"55005",52845,23111,195107,1990
"55007",13161,12199,63514,1990
"55009",220818,244036,1339069,1990
"55011",18332,7273,66445,1990
"55013",17385,5687,63129,1990
"55015",37334,26965,195389,1990
"55017",78496,34063,311340,1990
"55019",47165,12779,145192,1990
"55021",47710,28765,222466,1990
"55023",21119,8319,76445,1990
"55025",240863,812321,2307823,1990
"55027",101182,38289,368374,1990
"55029",25974,21244,128081,1990
"55031",62792,42962,282094,1990
"55033",32488,28630,145580,1990
"55035",85861,112756,526675,1990
"55037",5264,1890,21238,1990
"55039",95658,57766,429474,1990
"55041",13555,3052,38258,1990
"55043",48959,32289,220058,1990
"55045",34852,18140,149754,1990
"55047",23512,10592,93000,1990
"55049",18763,12666,96081,1990
"55051",8253,3433,32877,1990
"55053",24080,6893,77191,1990
"55055",72641,48253,317638,1990
"55057",30669,9213,104518,1990
"55059",202943,108592,840763,1990
"55061",23499,7287,88500,1990
"55063",107030,133044,626879,1990
"55065",17608,7753,76134,1990
"55067",27232,8470,95638,1990
"55069",38074,14451,131266,1990
"55071",95965,48673,396435,1990
"55073",67246,45281,297164,1990
"55075",10356,4253,39698,1990
"55077",3316,958,10841,1990
"55078",142,39,539,1990
"55079",599052,645438,2985180,1990
"55081",8231,3899,34584,1990
"55083",7966,2352,25821,1990
"55085",6141,3923,26885,1990
"55087",69985,73523,402477,1990
"55089",25160,68311,210588,1990
"55091",1950,672,6587,1990
"55093",5288,5140,28011,1990
"55095",6994,3717,30840,1990
"55097",10560,11066,54014,1990
"55099",3711,1539,14077,1990
"55101",97117,79692,449461,1990
"55103",4117,1748,15599,1990
"55105",82785,54782,393172,1990
"55107",4025,1567,13476,1990
"55109",12128,15582,76563,1990
"55111",12151,6375,48064,1990
"55113",2895,1548,11207,1990
"55115",9831,3236,32115,1990
"55117",64938,41472,292480,1990
"55119",4812,1702,15732,1990
"55121",7312,2493,24863,1990
"55123",7724,2795,24712,1990
"55125",3156,2029,13992,1990
"55127",15084,12984,72606,1990
"55129",3139,1688,12326,1990
"55131",31922,29721,177890,1990
"55133",110616,251597,918424,1990
"55135",12873,5136,45368,1990
"55137",5121,1664,16798,1990
"55139",82446,78295,427059,1990
"55141",16772,10847,77460,1990
"55NA",2096999,2218943,10918891,1990
"55001",4083,943,12462,1990
"55003",3686,2220,15807,1990
"55005",10647,4745,38633,1990
"55007",2217,2161,10756,1990
"55009",103002,118030,636085,1990
"55011",3698,1477,13057,1990
"55013",2997,953,10611,1990
"55015",12290,10909,70985,1990
"55017",28762,12859,113658,1990
"55019",8999,2615,27550,1990
"55021",10036,6139,46894,1990
"55023",4367,1779,15755,1990
"55025",100763,376109,1016083,1990
"55027",21568,8391,78058,1990
"55029",5016,4156,24587,1990
"55031",27284,19232,123280,1990
"55033",6442,6028,28874,1990
"55035",37135,51964,236485,1990
"55037",752,270,3034,1990
"55039",20598,12748,92754,1990
"55041",2401,526,6560,1990
"55043",10379,7065,46244,1990
"55045",7504,3992,31836,1990
"55047",4810,2162,18864,1990
"55049",3985,2538,19755,1990
"55051",1557,637,6279,1990
"55053",4478,1337,14311,1990
"55055",15461,10405,67318,1990
"55057",5871,1911,20188,1990
"55059",92699,49240,380077,1990
"55061",4641,1527,17166,1990
"55063",48710,60438,283241,1990
"55065",3616,1615,15264,1990
"55067",5236,1666,18544,1990
"55069",7702,3045,26224,1990
"55071",21397,11017,87675,1990
"55073",168766,103097,725246,1990
"55075",52266,20429,199106,1990
"55077",18514,5434,61295,1990
"55078",718,177,2645,1990
"55079",1198104,1290876,5970360,1990
"55081",41135,18659,170820,1990
"55083",43786,12402,143307,1990
"55085",35511,23423,158327,1990
"55087",161923,159347,911655,1990
"55089",61502,150583,489042,1990
"55091",9906,3282,33959,1990
"55093",26174,24784,138933,1990
"55095",36286,19131,164760,1990
"55097",52248,50684,261266,1990
"55099",20295,8127,76189,1990
"55101",225079,183606,1048693,1990
"55103",21871,8972,83105,1990
"55105",188613,123572,897862,1990
"55107",21173,7795,70986,1990
"55109",40724,52818,260811,1990
"55111",57805,29685,228772,1990
"55113",15987,8598,62813,1990
"55115",51939,16544,171903,1990
"55117",151188,96102,685738,1990
"55119",26634,8110,85560,1990
"55121",35572,12513,124523,1990
"55123",38876,14069,125704,1990
"55125",19554,12415,86232,1990
"55127",71424,61026,346824,1990
"55129",16945,8780,67256,1990
"55131",98222,86241,533366,1990
"55133",246672,563255,2074366,1990
"55135",62853,24840,225008,1990
"55137",28581,9578,95728,1990
"55139",182784,172609,950655,1990
"55141",76730,48005,355434,1990
"48NA",7949358,9231378,36272693,1990
"48001",8480,4072,31790,1990
"48003",3694,1325,11542,1990
"48005",16248,8790,53404,1990
"48007",4166,2367,14457,1990
"48009",2626,1364,10192,1990
"48011",467,304,2133,1990
"48013",9058,2272,23477,1990
"48015",5224,2512,15957,1990
"48017",2949,564,6699,1990
"48019",2108,1563,9399,1990
"48021",7506,4320,27986,1990
"48023",1738,533,5058,1990
"48025",5821,2649,17533,1990
"48027",73954,84382,404382,1990
"48029",748926,685863,3048173,1990
"48031",1670,701,5376,1990
"48033",147,92,523,1990
"48035",5377,1648,14873,1990
"48037",40530,29407,166130,1990
"48039",59560,52339,300276,1990
"48041",32649,95517,233147,1990
"48043",2240,2326,8308,1990
"48045",553,231,1838,1990
"48047",3585,389,6680,1990
"48049",10348,4795,33377,1990
"48051",3613,1105,9489,1990
"48053",6241,3174,21533,1990
"48055",6501,2363,18750,1990
"48057",4981,1777,15798,1990
"48059",3612,1169,11498,1990
"48061",277743,77123,578420,1990
"48063",1960,904,6606,1990
"48065",1612,1039,7020,1990
"48067",7143,2324,22792,1990
"48069",1532,854,5526,1990
"48071",5138,3116,21469,1990
"48073",10002,3685,30929,1990
"48075",2271,760,6571,1990
"48077",3179,1179,10071,1990
"48079",1125,417,3172,1990
"48081",1359,446,3797,1990
"48083",4206,1055,10713,1990
"48085",56223,327040,743886,1990
"48087",1237,475,3528,1990
"48089",4812,1931,13409,1990
"48091",20533,18721,88782,1990
"48093",5282,1228,12901,1990
"48095",1377,289,2989,1990
"48097",8151,3529,28660,1990
"48099",15540,13735,105830,1990
"48101",1113,284,2466,1990
"48103",658,426,3504,1990
"48105",1893,673,4456,1990
"48107",2668,713,6426,1990
"48109",1030,337,2483,1990
"48111",1661,437,5379,1990
"48113",836590,1550559,4952054,1990
"48115",4416,1294,11590,1990
"48117",5147,2057,14832,1990
"48119",1624,544,4446,1990
"48121",81187,257216,740845,1990
"48123",6360,1670,15421,1990
"48125",998,292,2562,1990
"48127",4354,670,7346,1990
"48129",1291,465,4159,1990
"48131",5110,757,10237,1990
"48133",7340,2266,20119,1990
"48135",88682,43302,325880,1990
"48137",852,248,1989,1990
"48139",26969,16802,110710,1990
"48141",521227,255991,1508964,1990
"48143",6863,5380,24690,1990
"48145",4112,1313,11762,1990
"48147",8448,2932,24071,1990
"48149",6786,1705,17051,1990
"48151",1641,553,4527,1990
"48153",1998,946,6553,1990
"48155",690,224,1882,1990
"48157",49590,147049,408718,1990
"48159",2232,771,6592,1990
"48161",3855,1304,12473,1990
"48163",4225,786,8909,1990
"48165",3850,1291,10011,1990
"48167",119629,133977,601628,1990
"48169",2091,487,4916,1990
"48171",5193,2951,16780,1990
"48173",177,78,682,1990
"48175",1544,559,4348,1990
"48177",5481,1332,12747,1990
"48179",7542,3431,27699,1990
"48181",67795,38120,247353,1990
"48183",50367,53993,264872,1990
"48185",3604,1253,10698,1990
"48187",26836,16786,106102,1990
"48189",8887,4304,27465,1990
"48191",1293,441,4168,1990
"48193",3155,943,8412,1990
"48195",1164,963,5593,1990
"48197",1906,646,5635,1990
"48199",17925,7913,71353,1990
"48201",1198711,1921160,6329386,1990
"48203",16512,9567,67755,1990
"48205",564,828,3948,1990
"48207",2466,748,6940,1990
"48209",14921,21614,74294,1990
"48211",956,500,3805,1990
"48213",17394,5767,51634,1990
"48215",351350,104738,736706,1990
"48217",9021,2700,23881,1990
"48219",6165,2771,19274,1990
"48221",6207,3516,23768,1990
"48223",8837,3069,25168,1990
"48225",4287,1848,14255,1990
"48227",8827,4155,29592,1990
"48229",798,167,1678,1990
"48231",15894,10009,55453,1990
"48233",6909,3539,26469,1990
"48235",428,195,1489,1990
