"fips","in_mig","out_mig","net_mig","year"
"19117",542,475,67,2015
"19119",484,630,-146,2015
"19121",1020,969,51,2015
"19123",1367,1286,81,2015
"19125",2288,1974,314,2015
"19127",2213,1801,412,2015
"19129",878,1012,-134,2015
"19131",302,580,-278,2015
"19133",519,672,-153,2015
"19135",515,677,-162,2015
"19137",698,853,-155,2015
"19139",1613,2735,-1122,2015
"19141",1086,942,144,2015
"19143",316,529,-213,2015
"19145",1298,1277,21,2015
"19147",797,970,-173,2015
"19149",1099,1704,-605,2015
"19151",452,522,-70,2015
"19153",29457,23315,6142,2015
"19155",5828,5646,182,2015
"19157",1714,1628,86,2015
"19159",220,134,86,2015
"19161",462,578,-116,2015
"19163",8916,9303,-387,2015
"19165",545,626,-81,2015
"19167",2128,2045,83,2015
"19169",14772,8730,6042,2015
"19171",752,888,-136,2015
"19173",436,441,-5,2015
"19175",744,954,-210,2015
"19177",347,534,-187,2015
"19179",1743,2778,-1035,2015
"19181",4146,2746,1400,2015
"19183",1354,1035,319,2015
"19185",272,261,11,2015
"19187",3785,2879,906,2015
"19189",738,961,-223,2015
"19191",1415,1129,286,2015
"19193",5959,6184,-225,2015
"19195",417,286,131,2015
"19197",799,583,216,2015
"20001",632,1481,-849,2015
"20003",599,336,263,2015
"20005",1205,1251,-46,2015
"20007",238,352,-114,2015
"20009",1845,1228,617,2015
"20011",610,1018,-408,2015
"20013",668,608,60,2015
"20015",4951,4942,9,2015
"20017",225,84,141,2015
"20019",341,417,-76,2015
"20021",884,818,66,2015
"20023",188,105,83,2015
"20025",266,174,92,2015
"20027",746,479,267,2015
"20029",640,361,279,2015
"20031",694,285,409,2015
"20033",93,118,-25,2015
"20035",3368,2580,788,2015
"20037",3628,2953,675,2015
"20039",228,284,-56,2015
"20041",1679,1430,249,2015
"20043",695,593,102,2015
"20045",13328,10838,2490,2015
"20047",167,136,31,2015
"20049",150,327,-177,2015
"20051",2999,2066,933,2015
"20053",683,574,109,2015
"20055",1951,2252,-301,2015
"20057",1883,2173,-290,2015
"20059",1816,1829,-13,2015
"20061",7020,6098,922,2015
"20063",156,220,-64,2015
"20065",130,118,12,2015
"20067",435,929,-494,2015
"20069",470,338,132,2015
"20071",45,131,-86,2015
"20073",250,411,-161,2015
"20075",189,271,-82,2015
"20077",339,298,41,2015
"20079",2442,2888,-446,2015
"20081",303,406,-103,2015
"20083",138,71,67,2015
"20085",870,436,434,2015
"20087",1093,1342,-249,2015
"20089",148,659,-511,2015
"20091",36294,31949,4345,2015
"20093",350,245,105,2015
"20095",515,321,194,2015
"20097",176,214,-38,2015
"20099",1391,973,418,2015
"20101",80,145,-65,2015
"20103",9972,8455,1517,2015
"20105",261,223,38,2015
"20107",457,556,-99,2015
"20109",165,144,21,2015
"20111",3433,2486,947,2015
"20113",1800,2512,-712,2015
"20115",905,517,388,2015
"20117",515,621,-106,2015
"20119",267,286,-19,2015
"20121",1878,1823,55,2015
"20123",445,562,-117,2015
"20125",2253,2156,97,2015
"20127",471,540,-69,2015
"20129",167,208,-41,2015
"20131",569,418,151,2015
"20133",1451,928,523,2015
"20135",67,139,-72,2015
"20137",649,576,73,2015
"20139",945,1008,-63,2015
"20141",289,139,150,2015
"20143",317,599,-282,2015
"20145",833,893,-60,2015
"20147",245,254,-9,2015
"20149",1844,1650,194,2015
"20151",787,588,199,2015
"20153",93,168,-75,2015
"20155",4377,3892,485,2015
"20157",253,80,173,2015
"20159",948,474,474,2015
"20161",12401,11960,441,2015
"20163",277,121,156,2015
"20165",174,174,0,2015
"20167",604,606,-2,2015
"20169",3625,3438,187,2015
"20171",380,272,108,2015
"20173",20390,23401,-3011,2015
"20175",1551,1171,380,2015
"20177",8707,7825,882,2015
"20179",133,148,-15,2015
"20181",658,462,196,2015
"20183",109,216,-107,2015
"20185",186,252,-66,2015
"20187",102,192,-90,2015
"20189",487,233,254,2015
"20191",1514,1595,-81,2015
"20193",689,665,24,2015
"20195",239,153,86,2015
"20197",533,215,318,2015
"20199",78,118,-40,2015
"20201",330,217,113,2015
"20203",77,204,-127,2015
"20205",449,995,-546,2015
"20207",195,257,-62,2015
"20209",11332,12012,-680,2015
"21001",1386,1506,-120,2015
"21003",1405,1023,382,2015
"21005",1093,1626,-533,2015
"21007",363,437,-74,2015
"21009",2233,2008,225,2015
"21011",854,1041,-187,2015
"21013",1038,1526,-488,2015
"21015",10408,7857,2551,2015
"21017",1193,1649,-456,2015
"21019",3253,3563,-310,2015
"21021",2884,2248,636,2015
"21023",231,601,-370,2015
"21025",592,328,264,2015
"21027",987,1180,-193,2015
"21029",4564,4974,-410,2015
"21031",629,1196,-567,2015
"21033",905,466,439,2015
"21035",3417,1556,1861,2015
"21037",6699,5652,1047,2015
"21039",123,111,12,2015
"21041",1231,987,244,2015
"21043",1562,1440,122,2015
"21045",1093,673,420,2015
"21047",11425,10654,771,2015
"21049",2587,2694,-107,2015
"21051",703,987,-284,2015
"21053",299,152,147,2015
"21055",372,514,-142,2015
"21057",299,120,179,2015
"21059",4032,5022,-990,2015
"21061",884,532,352,2015
"21063",753,624,129,2015
"21065",594,577,17,2015
"21067",30113,21129,8984,2015
"21069",550,922,-372,2015
"21071",1781,1966,-185,2015
"21073",4555,2722,1833,2015
"21075",529,792,-263,2015
"21077",734,1018,-284,2015
"21079",956,822,134,2015
"21081",1599,2224,-625,2015
"21083",1382,1285,97,2015
"21085",1298,988,310,2015
"21087",509,569,-60,2015
"21089",2025,2186,-161,2015
"21091",727,664,63,2015
"21093",12652,11331,1321,2015
"21095",728,976,-248,2015
"21097",1054,622,432,2015
"21099",746,771,-25,2015
"21101",2862,2388,474,2015
"21103",886,819,67,2015
"21105",531,259,272,2015
"21107",1953,2070,-117,2015
"21109",277,1318,-1041,2015
"21111",33689,34347,-658,2015
"21113",4405,3932,473,2015
"21115",827,1128,-301,2015
"21117",11539,10423,1116,2015
"21119",962,443,519,2015
"21121",2258,2129,129,2015
"21123",829,824,5,2015
"21125",3729,3490,239,2015
"21127",804,798,6,2015
"21129",481,852,-371,2015
"21131",414,503,-89,2015
"21133",457,962,-505,2015
"21135",834,680,154,2015
"21137",1548,1764,-216,2015
"21139",194,542,-348,2015
"21141",1394,2079,-685,2015
"21143",937,873,64,2015
"21145",3097,3465,-368,2015
"21147",1272,965,307,2015
"21149",395,502,-107,2015
"21151",8102,5671,2431,2015
"21153",199,844,-645,2015
"21155",1020,1171,-151,2015
"21157",1144,1469,-325,2015
"21159",812,914,-102,2015
"21161",1125,1236,-111,2015
"21163",3085,2321,764,2015
"21165",476,418,58,2015
"21167",1622,984,638,2015
"21169",516,689,-173,2015
"21171",619,563,56,2015
"21173",2081,2208,-127,2015
"21175",1027,961,66,2015
"21177",1328,1293,35,2015
"21179",2570,2893,-323,2015
"21181",340,451,-111,2015
"21183",1746,1217,529,2015
"21185",5612,5302,310,2015
"21187",552,970,-418,2015
"21189",157,238,-81,2015
"21191",631,877,-246,2015
"21193",1163,1458,-295,2015
"21195",2736,2319,417,2015
"21197",511,1380,-869,2015
"21199",2670,3746,-1076,2015
"21201",107,97,10,2015
"21203",645,1116,-471,2015
"21205",2971,1591,1380,2015
"21207",482,973,-491,2015
"21209",3446,3494,-48,2015
"21211",2897,2525,372,2015
"21213",1093,1063,30,2015
"21215",1249,809,440,2015
"21217",1693,1712,-19,2015
"21219",857,767,90,2015
"21221",616,803,-187,2015
"21223",648,1040,-392,2015
"21225",1755,1154,601,2015
"21227",12605,5348,7257,2015
"21229",839,1109,-270,2015
"21231",1032,778,254,2015
"21233",602,786,-184,2015
"21235",2572,2395,177,2015
"21237",321,352,-31,2015
"21239",1519,1766,-247,2015
"22001",3194,3685,-491,2015
"22003",1625,2024,-399,2015
"22005",4950,5406,-456,2015
"22007",582,857,-275,2015
"22009",1637,1453,184,2015
"22011",2808,1969,839,2015
"22013",722,983,-261,2015
"22015",10898,8890,2008,2015
"22017",11498,14364,-2866,2015
"22019",10181,9342,839,2015
"22021",617,441,176,2015
"22023",225,771,-546,2015
"22025",1001,727,274,2015
"22027",997,808,189,2015
"22029",1392,1139,253,2015
"22031",1085,1184,-99,2015
"22033",25784,21025,4759,2015
"22035",671,629,42,2015
"22037",1399,1420,-21,2015
"22039",1806,1192,614,2015
"22041",1292,731,561,2015
"22043",1520,1656,-136,2015
"22045",2982,3043,-61,2015
"22047",2838,1853,985,2015
"22049",1520,1001,519,2015
"22051",20771,22175,-1404,2015
"22053",2484,1698,786,2015
"22055",16861,11287,5574,2015
"22057",5000,5103,-103,2015
"22059",1072,780,292,2015
"22061",3902,2222,1680,2015
"22063",7960,5937,2023,2015
"22065",842,684,158,2015
"22067",641,934,-293,2015
"22069",2477,1820,657,2015
"22071",26070,25792,278,2015
"22073",7264,7546,-282,2015
"22075",1139,2502,-1363,2015
"22077",555,670,-115,2015
"22079",5551,5563,-12,2015
"22081",344,282,62,2015
"22083",1078,1303,-225,2015
"22085",714,904,-190,2015
"22087",2809,1649,1160,2015
"22089",3160,2320,840,2015
"22091",493,350,143,2015
"22093",666,781,-115,2015
"22095",1666,2905,-1239,2015
"22097",3128,4497,-1369,2015
"22099",1992,2920,-928,2015
"22101",1937,2554,-617,2015
"22103",15027,12005,3022,2015
"22105",8689,5206,3483,2015
"22107",115,304,-189,2015
"22109",5598,5558,40,2015
"22111",572,550,22,2015
"22113",3157,2241,916,2015
"22115",6542,8223,-1681,2015
"22117",2223,2907,-684,2015
"22119",1801,1946,-145,2015
"22121",2193,1642,551,2015
"22123",556,542,14,2015
"22125",837,1274,-437,2015
"22127",820,1156,-336,2015
"23001",5459,6331,-872,2015
"23003",2502,2195,307,2015
"23005",18880,17353,1527,2015
"23007",1680,1907,-227,2015
"23009",3079,2613,466,2015
"23011",6728,6843,-115,2015
"23013",1879,2367,-488,2015
"23015",1621,2042,-421,2015
"23017",3001,3601,-600,2015
"23019",10161,6678,3483,2015
"23021",701,980,-279,2015
"23023",2688,2293,395,2015
"23025",2660,3343,-683,2015
"23027",2502,2644,-142,2015
"23029",1577,1743,-166,2015
"23031",11663,9768,1895,2015
"24001",3950,3662,288,2015
"24003",35161,33697,1464,2015
"24005",44955,39961,4994,2015
"24009",5321,5789,-468,2015
"24011",2269,1730,539,2015
"24013",6549,6947,-398,2015
"24015",4662,5364,-702,2015
"24017",8210,9351,-1141,2015
"24019",1512,2121,-609,2015
"24021",13095,13848,-753,2015
"24023",1387,946,441,2015
"24025",12064,12365,-301,2015
"24027",20374,21031,-657,2015
"24029",1556,1594,-38,2015
"24031",65589,54219,11370,2015
"24033",56032,48076,7956,2015
"24035",3157,2600,557,2015
"24037",7362,5058,2304,2015
"24039",3669,1604,2065,2015
"24041",2715,2046,669,2015
"24043",9014,8580,434,2015
"24045",8181,5885,2296,2015
"24047",3277,3837,-560,2015
"24510",39446,38157,1289,2015
"25001",9001,9828,-827,2015
"25003",5517,5233,284,2015
"25005",21151,21235,-84,2015
"25007",926,677,249,2015
"25009",31982,27907,4075,2015
"25011",4256,3836,420,2015
"25013",17574,15558,2016,2015
"25015",16647,11147,5500,2015
"25017",99443,85122,14321,2015
"25019",622,800,-178,2015
"25021",45948,42521,3427,2015
"25023",22816,21904,912,2015
"25025",73575,62321,11254,2015
"25027",31958,30165,1793,2015
"26001",728,1088,-360,2015
"26003",1026,886,140,2015
"26005",6109,6094,15,2015
"26007",1304,1312,-8,2015
"26009",1221,1488,-267,2015
"26011",833,1320,-487,2015
"26013",611,461,150,2015
"26015",2841,3439,-598,2015
"26017",4323,5087,-764,2015
"26019",1081,1243,-162,2015
"26021",7576,8007,-431,2015
"26023",1911,2686,-775,2015
"26025",7803,8141,-338,2015
"26027",2747,2554,193,2015
"26029",1710,1865,-155,2015
"26031",1646,1495,151,2015
"26033",3145,2715,430,2015
"26035",1884,2244,-360,2015
"26037",5747,5990,-243,2015
"26039",912,852,60,2015
"26041",1707,1751,-44,2015
"26043",1210,953,257,2015
"26045",9640,8874,766,2015
"26047",1894,2330,-436,2015
"26049",15768,20167,-4399,2015
"26051",1129,1498,-369,2015
"26053",955,1022,-67,2015
"26055",6241,4902,1339,2015
"26057",3200,3149,51,2015
"26059",2559,2716,-157,2015
"26061",3198,2465,733,2015
"26063",1281,1819,-538,2015
"26065",33267,23491,9776,2015
"26067",4598,4418,180,2015
"26069",1917,2336,-419,2015
"26071",367,506,-139,2015
"26073",9238,5257,3981,2015
"26075",9495,8430,1065,2015
"26077",20627,14545,6082,2015
"26079",1256,938,318,2015
"26081",33954,29083,4871,2015
"26083",99,109,-10,2015
"26085",792,851,-59,2015
"26087",4688,4784,-96,2015
"26089",1411,1510,-99,2015
"26091",5707,4999,708,2015
"26093",8900,11850,-2950,2015
"26095",442,460,-18,2015
"26097",586,785,-199,2015
"26099",41072,37383,3689,2015
"26101",1706,1601,105,2015
"26103",4972,3522,1450,2015
"26105",1956,1239,717,2015
"26107",3902,3097,805,2015
"26109",1269,704,565,2015
"26111",5905,4733,1172,2015
"26113",1031,945,86,2015
"26115",7326,7138,188,2015
"26117",3392,4200,-808,2015
"26119",756,519,237,2015
"26121",8869,8834,35,2015
"26123",2667,3566,-899,2015
"26125",71132,67710,3422,2015
"26127",1890,1590,300,2015
"26129",1244,1270,-26,2015
"26131",147,429,-282,2015
"26133",1291,1326,-35,2015
"26135",616,501,115,2015
"26137",1840,1983,-143,2015
"26139",19615,15233,4382,2015
"26141",790,943,-153,2015
"26143",1541,1546,-5,2015
"26145",9377,9980,-603,2015
"26147",7707,6751,956,2015
"26149",2688,2996,-308,2015
"26151",1939,2124,-185,2015
"26153",361,398,-37,2015
"26155",3635,4233,-598,2015
"26157",2755,2856,-101,2015
"26159",3482,4830,-1348,2015
"26161",39817,29215,10602,2015
"26163",57049,82961,-25912,2015
"26165",1623,1984,-361,2015
"27001",813,797,16,2015
"27003",20122,21256,-1134,2015
"27005",1719,1878,-159,2015
"27007",3263,2903,360,2015
"27009",4119,4088,31,2015
"27011",196,392,-196,2015
"27013",6977,5686,1291,2015
"27015",1201,1411,-210,2015
"27017",1737,1924,-187,2015
"27019",7861,7280,581,2015
"27021",1444,2166,-722,2015
"27023",760,846,-86,2015
"27025",4831,3812,1019,2015
"27027",5185,5351,-166,2015
"27029",494,288,206,2015
"27031",369,208,161,2015
"27033",1075,593,482,2015
"27035",3580,3733,-153,2015
"27037",25632,28076,-2444,2015
"27039",1234,1362,-128,2015
"27041",2291,2249,42,2015
"27043",647,726,-79,2015
"27045",909,1598,-689,2015
"27047",1106,1585,-479,2015
"27049",2827,2992,-165,2015
"27051",296,404,-108,2015
"27053",82253,73250,9003,2015
"27055",880,1278,-398,2015
"27057",1156,1677,-521,2015
"27059",2679,2340,339,2015
"27061",2668,2076,592,2015
"27063",601,844,-243,2015
"27065",1275,1182,93,2015
"27067",2188,2402,-214,2015
"27069",149,362,-213,2015
"27071",524,657,-133,2015
"27073",316,300,16,2015
"27075",540,700,-160,2015
"27077",261,178,83,2015
"27079",1659,2158,-499,2015
"27081",311,382,-71,2015
"27083",1717,2024,-307,2015
"27085",1560,2191,-631,2015
"27087",258,227,31,2015
"27089",385,582,-197,2015
"27091",934,1390,-456,2015
"27093",1415,1173,242,2015
"27095",1809,1833,-24,2015
"27097",1543,2032,-489,2015
"27099",2107,2487,-380,2015
"27101",403,520,-117,2015
"27103",3591,2455,1136,2015
"27105",1131,1574,-443,2015
"27107",249,363,-114,2015
"27109",9436,8336,1100,2015
"27111",2629,2830,-201,2015
"27113",1043,964,79,2015
"27115",1982,2144,-162,2015
"27117",588,507,81,2015
"27119",2341,2230,111,2015
"27121",697,591,106,2015
"27123",47162,40993,6169,2015
"27125",181,199,-18,2015
"27127",727,833,-106,2015
"27129",819,833,-14,2015
"27131",6290,4808,1482,2015
"27133",684,490,194,2015
"27135",720,791,-71,2015
"27137",11586,9664,1922,2015
"27139",9879,9942,-63,2015
"27141",7764,7775,-11,2015
"27143",767,1103,-336,2015
"27145",16737,11255,5482,2015
"27147",1935,2726,-791,2015
"27149",1051,662,389,2015
"27151",539,496,43,2015
"27153",1244,1401,-157,2015
"27155",185,294,-109,2015
"27157",1166,1284,-118,2015
"27159",911,1083,-172,2015
"27161",1264,1268,-4,2015
"27163",17255,19192,-1937,2015
"27165",468,684,-216,2015
"27167",459,457,2,2015
"27169",4112,3215,897,2015
"27171",7952,7697,255,2015
"27173",547,808,-261,2015
"28001",983,1871,-888,2015
"28003",2201,1562,639,2015
"28005",381,497,-116,2015
"28007",1388,870,518,2015
"28009",566,476,90,2015
"28011",1835,2369,-534,2015
"28013",904,649,255,2015
"28015",303,701,-398,2015
"28017",1012,1287,-275,2015
"28019",674,851,-177,2015
"28021",319,400,-81,2015
"28023",473,954,-481,2015
"28025",594,978,-384,2015
"28027",1048,1174,-126,2015
"28029",1308,1467,-159,2015
"28031",1047,818,229,2015
"28033",11674,10208,1466,2015
"28035",8321,8931,-610,2015
"28037",163,242,-79,2015
"28039",1475,830,645,2015
"28041",1996,1143,853,2015
"28043",1008,1280,-272,2015
"28045",3439,2825,614,2015
"28047",19192,15264,3928,2015
"28049",11446,13853,-2407,2015
"28051",717,1076,-359,2015
"28053",162,577,-415,2015
"28055",222,39,183,2015
"28057",2133,1034,1099,2015
"28059",7172,7979,-807,2015
"28061",419,979,-560,2015
"28063",224,345,-121,2015
"28065",439,593,-154,2015
"28067",2592,2828,-236,2015
"28069",795,602,193,2015
"28071",7525,4657,2868,2015
"28073",8402,5029,3373,2015
"28075",5555,3603,1952,2015
"28077",382,476,-94,2015
"28079",966,1698,-732,2015
"28081",4876,6625,-1749,2015
"28083",1428,1486,-58,2015
"28085",852,1814,-962,2015
"28087",3603,3605,-2,2015
"28089",7263,6369,894,2015
"28091",1442,1207,235,2015
"28093",1712,2393,-681,2015
"28095",1175,1441,-266,2015
"28097",326,389,-63,2015
"28099",1531,1192,339,2015
"28101",1231,1458,-227,2015
"28103",301,533,-232,2015
"28105",6908,4354,2554,2015
"28107",980,1823,-843,2015
"28109",3434,2626,808,2015
"28111",663,1025,-362,2015
"28113",1976,1590,386,2015
"28115",1751,1546,205,2015
"28117",1717,806,911,2015
"28119",435,601,-166,2015
"28121",11267,9725,1542,2015
"28123",1359,1727,-368,2015
"28125",184,590,-406,2015
"28127",1238,1549,-311,2015
"28129",461,380,81,2015
"28131",1058,1088,-30,2015
"28133",2113,2125,-12,2015
"28135",1511,929,582,2015
"28137",2048,1670,378,2015
"28139",841,778,63,2015
"28141",685,983,-298,2015
"28143",1061,918,143,2015
"28145",967,1761,-794,2015
"28147",865,696,169,2015
"28149",1228,2022,-794,2015
"28151",1908,2103,-195,2015
"28153",393,779,-386,2015
"28155",476,861,-385,2015
"28157",667,901,-234,2015
"28159",1051,1159,-108,2015
"28161",507,817,-310,2015
"28163",1625,1523,102,2015
"29001",3540,3038,502,2015
"29003",976,894,82,2015
"29005",285,495,-210,2015
"29007",2664,1527,1137,2015
"29009",2269,3310,-1041,2015
"29011",665,1102,-437,2015
"29013",980,1077,-97,2015
"29015",1507,1341,166,2015
"29017",588,839,-251,2015
"29019",18323,13884,4439,2015
"29021",7065,4720,2345,2015
"29023",2265,3056,-791,2015
"29025",728,775,-47,2015
"29027",4469,3350,1119,2015
"29029",3546,2567,979,2015
"29031",6700,4467,2233,2015
"29033",599,672,-73,2015
"29035",388,483,-95,2015
"29037",5100,6975,-1875,2015
"29039",919,1023,-104,2015
"29041",313,292,21,2015
"29043",6848,6155,693,2015
"29045",307,251,56,2015
"29047",17032,15863,1169,2015
"29049",2028,2362,-334,2015
"29051",5837,5779,58,2015
"29053",1645,1564,81,2015
"29055",1916,1500,416,2015
"29057",660,606,54,2015
"29059",1284,1147,137,2015
"29061",487,500,-13,2015
"29063",2153,961,1192,2015
"29065",1132,879,253,2015
"29067",1091,1126,-35,2015
"29069",1711,1418,293,2015
"29071",3858,5537,-1679,2015
"29073",938,986,-48,2015
"29075",340,267,73,2015
"29077",25274,17800,7474,2015
"29079",776,647,129,2015
"29081",410,747,-337,2015
"29083",1063,2029,-966,2015
"29085",656,560,96,2015
"29087",267,377,-110,2015
"29089",602,1025,-423,2015
"29091",2186,2417,-231,2015
"29093",848,627,221,2015
"29095",36204,38441,-2237,2015
"29097",6558,8437,-1879,2015
"29099",9820,10762,-942,2015
"29101",7079,5219,1860,2015
"29103",253,329,-76,2015
"29105",2569,1785,784,2015
"29107",2215,2074,141,2015
"29109",2765,2219,546,2015
"29111",747,361,386,2015
"29113",2440,4168,-1728,2015
"29115",577,733,-156,2015
"29117",1164,1081,83,2015
"29119",2120,1464,656,2015
"29121",642,1195,-553,2015
"29123",670,872,-202,2015
"29125",935,833,102,2015
"29127",1667,2109,-442,2015
"29129",230,197,33,2015
"29131",1388,1898,-510,2015
"29133",1635,1074,561,2015
"29135",1620,1344,276,2015
"29137",713,336,377,2015
"29139",970,588,382,2015
"29141",1249,1366,-117,2015
"29143",898,1413,-515,2015
"29145",4738,4107,631,2015
"29147",3823,1870,1953,2015
"29149",939,920,19,2015
"29151",688,639,49,2015
"29153",852,677,175,2015
"29155",1057,1258,-201,2015
"29157",1179,647,532,2015
"29159",3112,3324,-212,2015
"29161",6297,3578,2719,2015
"29163",1640,1603,37,2015
"29165",9704,7922,1782,2015
"29167",2401,2108,293,2015
"29169",18727,8325,10402,2015
"29171",272,351,-79,2015
"29173",547,922,-375,2015
"29175",2470,2440,30,2015
"29177",1450,1509,-59,2015
"29179",224,368,-144,2015
"29181",639,383,256,2015
"29183",19437,18117,1320,2015
"29185",911,589,322,2015
"29186",1115,1075,40,2015
"29187",5770,4321,1449,2015
"29189",57381,54010,3371,2015
"29195",1624,1792,-168,2015
"29197",247,152,95,2015
"29199",518,267,251,2015
"29201",2030,2642,-612,2015
"29203",411,529,-118,2015
"29205",295,321,-26,2015
"29207",1942,1499,443,2015
"29209",2592,2443,149,2015
"29211",384,730,-346,2015
"29213",5222,4475,747,2015
"29215",2094,1579,515,2015
"29217",1420,1127,293,2015
"29219",1908,1897,11,2015
"29221",1236,1408,-172,2015
"29223",648,690,-42,2015
"29225",3324,2955,369,2015
"29227",65,121,-56,2015
"29229",1162,1711,-549,2015
"29510",29032,33661,-4629,2015
"30001",1021,1270,-249,2015
"30003",483,778,-295,2015
"30005",402,447,-45,2015
"30007",619,286,333,2015
"30009",529,792,-263,2015
"30011",35,193,-158,2015
"30013",5218,6318,-1100,2015
"30015",380,358,22,2015
"30017",1034,833,201,2015
"30019",70,71,-1,2015
"30021",1123,576,547,2015
"30023",1009,1015,-6,2015
"30025",242,117,125,2015
"30027",694,1455,-761,2015
"30029",5396,4928,468,2015
"30031",9889,5902,3987,2015
"30033",21,61,-40,2015
"30035",948,611,337,2015
"30037",99,16,83,2015
"30039",360,244,116,2015
"30041",779,971,-192,2015
"30043",1221,698,523,2015
"30045",160,101,59,2015
"30047",1927,1515,412,2015
"30049",4526,4001,525,2015
"30051",133,169,-36,2015
"30053",1191,1068,123,2015
"30055",50,39,11,2015
"30057",662,632,30,2015
"30059",102,40,62,2015
"30061",351,216,135,2015
"30063",9852,8561,1291,2015
"30065",341,441,-100,2015
"30067",655,1255,-600,2015
"30071",244,185,59,2015
"30073",456,467,-11,2015
"30075",109,116,-7,2015
"30077",707,935,-228,2015
"30079",37,42,-5,2015
"30081",3072,3097,-25,2015
"30083",1401,930,471,2015
"30085",362,724,-362,2015
"30087",426,605,-179,2015
"30089",433,1071,-638,2015
"30091",216,316,-100,2015
"30093",3005,2553,452,2015
"30095",536,555,-19,2015
"30097",179,174,5,2015
"30099",412,282,130,2015
"30101",801,523,278,2015
"30103",46,50,-4,2015
"30105",424,554,-130,2015
"30107",68,28,40,2015
"30109",46,64,-18,2015
"30111",10040,7603,2437,2015
"31001",2460,3226,-766,2015
"31003",398,455,-57,2015
"31005",41,17,24,2015
"31007",88,179,-91,2015
"31009",74,45,29,2015
"31011",212,404,-192,2015
"31013",442,629,-187,2015
"31015",71,157,-86,2015
"31017",112,171,-59,2015
"31019",4821,3680,1141,2015
"31021",319,441,-122,2015
"31023",447,764,-317,2015
"31025",1667,2067,-400,2015
"31027",673,449,224,2015
"31029",210,278,-68,2015
"31031",316,328,-12,2015
"31033",714,550,164,2015
"31035",400,531,-131,2015
"31037",687,649,38,2015
"31039",517,347,170,2015
"31041",585,589,-4,2015
"31043",1315,1276,39,2015
"31045",1447,625,822,2015
"31047",1441,1230,211,2015
"31049",169,117,52,2015
"31051",244,558,-314,2015
"31053",2102,2023,79,2015
"31055",30786,29932,854,2015
"31057",136,95,41,2015
"31059",399,618,-219,2015
"31061",240,490,-250,2015
"31063",310,235,75,2015
"31065",327,358,-31,2015
"31067",1223,1505,-282,2015
"31069",124,244,-120,2015
"31071",77,133,-56,2015
"31073",159,137,22,2015
"31075",64,16,48,2015
"31077",151,159,-8,2015
"31079",3965,3147,818,2015
"31081",421,735,-314,2015
"31083",170,184,-14,2015
"31085",84,158,-74,2015
"31087",126,135,-9,2015
"31089",607,465,142,2015
"31093",325,420,-95,2015
"31095",513,331,182,2015
"31097",495,520,-25,2015
"31099",682,569,113,2015
"31101",990,669,321,2015
"31103",42,41,1,2015
"31105",271,347,-76,2015
"31107",432,832,-400,2015
"31109",20500,14828,5672,2015
"31111",2060,1832,228,2015
"31113",98,59,39,2015
"31115",34,44,-10,2015
"31117",8,78,-70,2015
"31119",2410,2716,-306,2015
"31121",837,426,411,2015
"31123",404,408,-4,2015
"31125",172,190,-18,2015
"31127",749,445,304,2015
"31129",308,192,116,2015
"31131",1117,892,225,2015
"31133",129,71,58,2015
"31135",231,222,9,2015
"31137",666,675,-9,2015
"31139",383,592,-209,2015
"31141",1371,1603,-232,2015
"31143",236,155,81,2015
"31145",773,579,194,2015
"31147",172,400,-228,2015
"31149",125,47,78,2015
"31151",1073,830,243,2015
"31153",14372,14337,35,2015
"31155",1514,1170,344,2015
"31157",2056,1940,116,2015
"31159",1570,1340,230,2015
"31161",386,411,-25,2015
"31163",93,145,-52,2015
"31165",35,36,-1,2015
"31167",552,554,-2,2015
"31169",232,195,37,2015
"31171",68,81,-13,2015
"31173",274,506,-232,2015
"31175",303,330,-27,2015
"31177",1206,1428,-222,2015
"31179",1284,627,657,2015
"31181",256,232,24,2015
"31183",38,28,10,2015
"31185",1176,1039,137,2015
"32001",2254,2195,59,2015
"32003",106614,79642,26972,2015
"32005",3564,3333,231,2015
"32007",3392,2515,877,2015
"32009",77,84,-7,2015
"32011",109,259,-150,2015
"32013",1801,1663,138,2015
"32015",221,372,-151,2015
"32017",685,469,216,2015
"32019",5297,5295,2,2015
"32021",347,320,27,2015
"32023",3751,2792,959,2015
"32027",1061,1011,50,2015
"32029",422,319,103,2015
"32031",27760,21805,5955,2015
"32033",824,673,151,2015
"32510",6446,4307,2139,2015
"33001",3067,3326,-259,2015
"33003",2859,2932,-73,2015
"33005",6058,3667,2391,2015
"33007",1556,1572,-16,2015
"33009",9017,5819,3198,2015
"33011",20330,19503,827,2015
"33013",9066,8759,307,2015
"33015",15759,17357,-1598,2015
"33017",11513,7008,4505,2015
"33019",2456,1926,530,2015
"34001",11943,11787,156,2015
"34003",36398,38957,-2559,2015
"34005",20976,24748,-3772,2015
"34007",22931,23006,-75,2015
"34009",4651,4461,190,2015
"34011",7464,5815,1649,2015
"34013",31518,35913,-4395,2015
"34015",12925,12390,535,2015
"34017",39458,35964,3494,2015
"34019",6423,6631,-208,2015
"34021",23636,22795,841,2015
"34023",39567,39895,-328,2015
"34025",22036,25392,-3356,2015
"34027",20103,23930,-3827,2015
"34029",20366,19820,546,2015
"34031",14624,18686,-4062,2015
"34033",2765,3555,-790,2015
"34035",15271,17894,-2623,2015
"34037",5667,5900,-233,2015
"34039",23773,23180,593,2015
"34041",5578,5482,96,2015
