"fips","year","percent_transfers","income_per_capita","total_employees"
"06043",2000,0.116666706302304,24592,7466
"06043",2001,0.116666706302304,24592,7466
"06043",2002,0.126158663023029,25339,7589
"06043",2003,0.128490823627,26144,7446
"06043",2004,0.121210769550015,28897,7567
"06043",2005,0.121827252079523,30182,7835
"06043",2006,0.128906444378478,31988,8076
"06043",2007,0.13217086525081,33493,8190
"06043",2008,0.147957213835881,34324,8248
"06043",2009,0.158012829641726,34701,7923
"06043",2010,0.168975504987484,36168,7784
"06043",2011,0.163954854874831,37223,7810
"06043",2012,0.161668554215461,38294,7736
"06043",2013,0.168013354254235,39198,7835
"06043",2014,0.16887665749312,42157,7934
"06043",2015,0.172540769339044,45084,8058
"06043",2016,0.166522346908765,48701,8220
"06045",2000,0.1226494393158,28235,49263
"06045",2001,0.1226494393158,28235,49263
"06045",2002,0.128912898246355,28630,50001
"06045",2003,0.136189090552897,29188,49050
"06045",2004,0.138795999871718,30108,48459
"06045",2005,0.142755787328517,30374,48478
"06045",2006,0.145532880331774,32377,48382
"06045",2007,0.146012423367828,33983,49191
"06045",2008,0.162468770671582,34930,47931
"06045",2009,0.177386889700678,35029,46083
"06045",2010,0.182771795951229,37715,45293
"06045",2011,0.175133033673258,38945,44771
"06045",2012,0.17558664072686,39167,45159
"06045",2013,0.180656506814904,40305,47683
"06045",2014,0.184895156085956,42776,48589
"06045",2015,0.192894039834237,45137,48895
"06045",2016,0.194182678789823,46320,49085
"06047",2000,0.158710054264107,21093,82590
"06047",2001,0.158710054264107,21093,82590
"06047",2002,0.161984448725159,21825,87067
"06047",2003,0.158490337306836,23280,87520
"06047",2004,0.153735968145113,24919,87874
"06047",2005,0.155212697796394,25314,87573
"06047",2006,0.1649093831496,25681,90187
"06047",2007,0.159511639122226,28233,92968
"06047",2008,0.188521361376512,27237,90756
"06047",2009,0.207685967018639,27341,88875
"06047",2010,0.221801469424924,28431,88611
"06047",2011,0.203145074167908,30525,88469
"06047",2012,0.199928334074152,31035,92113
"06047",2013,0.195676120141296,33081,94673
"06047",2014,0.192063050925983,35768,97956
"06047",2015,0.207191341204996,36226,100098
"06047",2016,0.210253698999484,36868,101040
"06049",2000,0.159367751434088,23101,4489
"06049",2001,0.159367751434088,23101,4489
"06049",2002,0.157754312126564,25582,4569
"06049",2003,0.157760700744135,25955,4574
"06049",2004,0.164422542488316,26599,4378
"06049",2005,0.163612299297194,28279,4405
"06049",2006,0.181248842756472,28641,4372
"06049",2007,0.182226924999829,30659,4339
"06049",2008,0.184635083226633,33526,4268
"06049",2009,0.201893402162965,35305,4201
"06049",2010,0.210162943249994,35333,4084
"06049",2011,0.21024408751739,37395,3982
"06049",2012,0.207255585624563,37785,4076
"06049",2013,0.215575720200863,38440,4214
"06049",2014,0.221018606075221,40633,4172
"06049",2015,0.229638859426006,42921,4090
"06049",2016,0.23867766284596,43207,4124
"06051",2000,0.045477135941872,30431,9379
"06051",2001,0.045477135941872,30431,9379
"06051",2002,0.0476818063723754,31587,9603
"06051",2003,0.0456090190808002,34997,9977
"06051",2004,0.0447649823137851,36714,9989
"06051",2005,0.0454164524470006,39409,10070
"06051",2006,0.0484778522977704,38135,10107
"06051",2007,0.0514412764144871,38275,9956
"06051",2008,0.0601240995649383,39447,10159
"06051",2009,0.0655604651592745,38613,9732
"06051",2010,0.0727354092988349,40431,9754
"06051",2011,0.0707790476825164,41888,9838
"06051",2012,0.0711038692893226,40791,9360
"06051",2013,0.0709189053986453,42274,9577
"06051",2014,0.0729538228125958,44029,9629
"06051",2015,0.0775776327136985,45537,9620
"06051",2016,0.0773523842573384,47003,9907
"06053",2000,0.0740805149998273,31797,217510
"06053",2001,0.0740805149998273,31797,217510
"06053",2002,0.080145262983521,32000,221129
"06053",2003,0.0806739612051272,33535,223693
"06053",2004,0.0818874587313596,34657,222456
"06053",2005,0.0822182342649846,36377,221519
"06053",2006,0.0818389754488949,39814,219477
"06053",2007,0.0826038996294731,41306,224438
"06053",2008,0.0959986557973063,41028,223750
"06053",2009,0.105537042115232,40577,217029
"06053",2010,0.115293340185908,41435,220156
"06053",2011,0.112420181237407,42353,221085
"06053",2012,0.10559620596206,43820,225859
"06053",2013,0.106988690529405,44703,230857
"06053",2014,0.104998301531367,47398,238959
"06053",2015,0.103861434958263,51553,244341
"06053",2016,0.105237949388993,52316,248168
"06055",2000,0.060706257737646,41152,83462
"06055",2001,0.060706257737646,41152,83462
"06055",2002,0.0640726775182221,41180,85105
"06055",2003,0.0675777026498371,41249,85767
"06055",2004,0.070617287942117,41750,87004
"06055",2005,0.0703964360623342,44246,87728
"06055",2006,0.0724788282158562,46762,88027
"06055",2007,0.0745200172076193,48022,91173
"06055",2008,0.0863699740573853,47779,91679
"06055",2009,0.0954202144492071,46111,88602
"06055",2010,0.104196919561026,46676,87944
"06055",2011,0.0999288421771175,48823,89319
"06055",2012,0.0882124953742238,53646,92257
"06055",2013,0.086639269336521,55090,96114
"06055",2014,0.0831221939326464,59570,99898
"06055",2015,0.0831118782486298,64082,103165
"06055",2016,0.0818377989081082,67480,103176
"06057",2000,0.0692115335416782,34035,47438
"06057",2001,0.0692115335416782,34035,47438
"06057",2002,0.0722402152855327,34146,48763
"06057",2003,0.0736212921463873,35443,49292
"06057",2004,0.0723334312918455,38290,50231
"06057",2005,0.0749570909754237,39685,51142
"06057",2006,0.0780273013597078,42840,52020
"06057",2007,0.080177075069982,44858,53258
"06057",2008,0.0941999917385338,44375,52482
"06057",2009,0.10620385745872,43484,50145
"06057",2010,0.112345801067965,45562,49448
"06057",2011,0.107487751955835,47864,50003
"06057",2012,0.10203271853123,49699,49934
"06057",2013,0.105956687085093,50529,51438
"06057",2014,0.104344978375881,53786,52417
"06057",2015,0.109611595970172,55693,52982
"06057",2016,0.10865042500024,57955,54524
"06059",2000,0.0509810938266201,39205,1841585
"06059",2001,0.0509810938266201,39205,1841585
"06059",2002,0.0549214476409891,39794,1846234
"06059",2003,0.0552098834520164,41813,1885916
"06059",2004,0.054752806492481,44226,1930599
"06059",2005,0.0541001418981442,47377,1980809
"06059",2006,0.0545550960529075,51040,2017131
"06059",2007,0.0571655844727446,51325,2033370
"06059",2008,0.0700491884282406,50028,1998599
"06059",2009,0.0826643429905253,46813,1899261
"06059",2010,0.0873599492831528,49740,1882775
"06059",2011,0.0829819218337554,51469,1919034
"06059",2012,0.0742494886616514,55296,1970646
"06059",2013,0.0758269946312822,54594,2027186
"06059",2014,0.0760155620184586,57110,2088043
"06059",2015,0.0758328541898886,61178,2159851
"06059",2016,0.0761699486348269,62763,2206171
"06061",2000,0.0502369941861736,40606,162891
"06061",2001,0.0502369941861736,40606,162891
"06061",2002,0.0537346192691091,40123,167315
"06061",2003,0.0541297536672296,41370,177209
"06061",2004,0.0541161745055952,43402,187764
"06061",2005,0.054800745473878,44756,193387
"06061",2006,0.059693333218685,46962,198024
"06061",2007,0.0617074069593921,47412,202794
"06061",2008,0.073230582608185,48070,198859
"06061",2009,0.0850283571259404,46177,189096
"06061",2010,0.0929636159255552,47523,187227
"06061",2011,0.0872070903297607,49633,189950
"06061",2012,0.0800388545721173,52489,195128
"06061",2013,0.0797320216731573,53384,204048
"06061",2014,0.0798933275166179,56245,210418
"06061",2015,0.0803587720440413,59842,218962
"06061",2016,0.0797565934442664,61566,227747
"06063",2000,0.114150871885124,29147,11134
"06063",2001,0.114150871885124,29147,11134
"06063",2002,0.124033959885331,29574,11315
"06063",2003,0.124571928949008,31170,11263
"06063",2004,0.123546757667529,33476,11506
"06063",2005,0.128270639572824,33551,11505
"06063",2006,0.131800070474074,35539,11514
"06063",2007,0.137569121022632,36384,11379
"06063",2008,0.152849294690277,37547,10586
"06063",2009,0.178976113039511,37167,10165
"06063",2010,0.185107862711786,39134,9928
"06063",2011,0.180949094928661,39690,9501
"06063",2012,0.175320610143314,41300,9383
"06063",2013,0.175722353535094,43183,9488
"06063",2014,0.177314393270577,46420,9559
"06063",2015,0.186386196478987,48029,9563
"06063",2016,0.188409836065574,48704,9586
"06065",2000,0.0960457271477294,25652,670795
"06065",2001,0.0960457271477294,25652,670795
"06065",2002,0.0982636942984723,26025,706085
"06065",2003,0.0985230497141494,26985,742451
"06065",2004,0.0963538988026299,28058,792646
"06065",2005,0.0947698125761369,29450,841274
"06065",2006,0.0963193547634635,31018,881672
"06065",2007,0.100109536590781,31617,894901
"06065",2008,0.119407918523978,31627,862701
"06065",2009,0.136517784973577,30451,819049
"06065",2010,0.15020147467638,30685,806961
"06065",2011,0.141692732570216,32179,827299
"06065",2012,0.135705463541138,32707,853250
"06065",2013,0.13459579403488,33383,886615
"06065",2014,0.1345098891196,34732,928921
"06065",2015,0.136545073904068,36603,968988
"06065",2016,0.13540981068564,37827,1002761
"06067",2000,0.103213703140137,31711,737288
"06067",2001,0.103213703140137,31711,737288
"06067",2002,0.104605395883861,32215,743979
"06067",2003,0.104075579437249,33435,754599
"06067",2004,0.104933343149835,34698,771844
"06067",2005,0.106165055422803,35776,793905
"06067",2006,0.109939913257549,37541,809538
"06067",2007,0.113132048167068,38730,818246
"06067",2008,0.126404766617497,39499,801064
"06067",2009,0.143549795199193,38327,771552
"06067",2010,0.160646667387929,38776,752635
"06067",2011,0.152300205939961,40394,752768
"06067",2012,0.146310424378705,41659,780720
"06067",2013,0.147909652530194,42887,800681
"06067",2014,0.150233263961022,45148,819980
"06067",2015,0.154188791501938,47811,841518
"06067",2016,0.154569335272938,48850,857399
"06069",2000,0.0638778655996852,27900,21712
"06069",2001,0.0638778655996852,27900,21712
"06069",2002,0.0730092692488968,27862,21854
"06069",2003,0.0748326576788913,29209,22256
"06069",2004,0.0712968395101861,30735,22679
"06069",2005,0.0729076061593222,31957,22743
"06069",2006,0.0741088886148801,34613,22788
"06069",2007,0.076105478815423,37128,23331
"06069",2008,0.0938896708213678,36999,21766
"06069",2009,0.106975014163674,36251,20641
"06069",2010,0.121418054026123,35895,20370
"06069",2011,0.115546816739795,37476,20458
"06069",2012,0.105704793892571,38568,20959
"06069",2013,0.100655608426583,40317,22146
"06069",2014,0.101368779390937,41823,23202
"06069",2015,0.0991758814434541,46111,23238
"06069",2016,0.0963847909444562,48383,24777
"06071",2000,0.112171575985448,23787,732026
"06071",2001,0.112171575985448,23787,732026
"06071",2002,0.115093393267011,24506,752699
"06071",2003,0.116172716985212,25619,775387
"06071",2004,0.114204970066253,26981,818782
"06071",2005,0.113564469192407,27963,857604
"06071",2006,0.115920191552702,29215,884581
"06071",2007,0.12018673563971,30109,904703
"06071",2008,0.140673053543592,30150,885185
"06071",2009,0.160665760076121,29122,846942
"06071",2010,0.177857546392441,29557,831752
"06071",2011,0.166914753045772,31051,850962
"06071",2012,0.160984024407395,31703,874452
"06071",2013,0.161848156789035,32404,901688
"06071",2014,0.161496034568962,34218,939424
"06071",2015,0.165208538745072,36245,975527
"06071",2016,0.163999234044143,37514,992829
"06073",2000,0.0728374671834128,34350,1713767
"06073",2001,0.0728374671834128,34350,1713767
"06073",2002,0.0742462993917921,35386,1749463
"06073",2003,0.0748644126541202,37221,1782103
"06073",2004,0.0731086225919747,40068,1812986
"06073",2005,0.0736098701016201,41885,1837287
"06073",2006,0.0757797327395515,44003,1861439
"06073",2007,0.0783057665221668,44824,1890307
"06073",2008,0.0904134605666013,45136,1882625
"06073",2009,0.103177720017583,43086,1821926
"06073",2010,0.11403409872187,44113,1804107
"06073",2011,0.108017287644471,46505,1828222
"06073",2012,0.101147152697634,48256,1877293
"06073",2013,0.101540738173324,49460,1920961
"06073",2014,0.101840395387772,52166,1973127
"06073",2015,0.104092714706626,54742,2030156
"06073",2016,0.104220372195309,56116,2073606
"06075",2000,0.0553430058751546,56843,731764
"06075",2001,0.0553430058751546,56843,731764
"06075",2002,0.0655776504380491,55466,694488
"06075",2003,0.0671537560254223,56101,679964
"06075",2004,0.0650599259493799,60143,674815
"06075",2005,0.0611852193385001,66190,680323
"06075",2006,0.0595829969850613,73072,696562
"06075",2007,0.0587769992963411,75978,722251
"06075",2008,0.0650771300839209,76120,734423
"06075",2009,0.0747744685318944,72638,712690
"06075",2010,0.0780004096879625,76749,712214
"06075",2011,0.0709067397094564,81665,731875
"06075",2012,0.062282040367127,89239,779224
"06075",2013,0.0637854125337831,90201,814239
"06075",2014,0.0602146098084036,99860,853393
"06075",2015,0.0597008030341342,107868,895458
"06075",2016,0.0576225677423693,113925,931203
"06077",2000,0.128594674938905,26415,260519
"06077",2001,0.128594674938905,26415,260519
"06077",2002,0.132678415779343,26819,266758
"06077",2003,0.133996525066811,27883,274428
"06077",2004,0.132618896252017,29042,279725
"06077",2005,0.130997589682371,30073,283427
"06077",2006,0.134332357990361,31544,287112
"06077",2007,0.139033615681302,32347,293377
"06077",2008,0.158424337814582,32308,287022
"06077",2009,0.17587921020744,32115,275719
"06077",2010,0.195042742395768,32743,268668
"06077",2011,0.187927641328609,33440,269966
"06077",2012,0.182127701677761,34345,276843
"06077",2013,0.180757417729474,35545,285328
"06077",2014,0.183177705320774,37527,294311
"06077",2015,0.188099053347582,39835,310444
"06077",2016,0.186874747055244,40996,319751
"06079",2000,0.0688159151541385,30576,140627
"06079",2001,0.0688159151541385,30576,140627
"06079",2002,0.0704814601788804,31463,144119
"06079",2003,0.0705267202678306,32577,144119
"06079",2004,0.0685875987948678,34416,146485
"06079",2005,0.070551101879199,35742,149346
"06079",2006,0.0709414465603224,38422,152479
"06079",2007,0.070726529354492,40310,156737
"06079",2008,0.0858190557316887,39808,154624
"06079",2009,0.0947178060439917,39062,149202
"06079",2010,0.10372980170391,40212,147777
"06079",2011,0.0967720509005634,42698,151009
"06079",2012,0.0890172198269531,44667,155745
"06079",2013,0.0884295317003069,45946,159397
"06079",2014,0.0891642325937895,48527,164718
"06079",2015,0.089886497925841,51732,169464
"06079",2016,0.0901945716590942,52803,169962
"06081",2000,0.0314880415097653,58474,479397
"06081",2001,0.0314880415097653,58474,479397
"06081",2002,0.0380782559633178,55107,456522
"06081",2003,0.0393839215288078,55945,442994
"06081",2004,0.0376531231167252,60249,442854
"06081",2005,0.0364750605850541,65382,449873
"06081",2006,0.0353396602624141,72611,460446
"06081",2007,0.0347686955238001,76538,467042
"06081",2008,0.0414725845148673,75468,468661
"06081",2009,0.0470922186153433,71694,452950
"06081",2010,0.0512840746665332,73739,446893
"06081",2011,0.0454354575756904,79872,459071
"06081",2012,0.0389908343461997,87986,477716
"06081",2013,0.0395865680066553,87501,498566
"06081",2014,0.0385804936571821,93672,522206
"06081",2015,0.0373776251683468,102516,540728
"06081",2016,0.0371367348284454,106615,553715
"06083",2000,0.0623196539016408,34037,243235
"06083",2001,0.0623196539016408,34037,243235
"06083",2002,0.066185999383941,33772,244532
"06083",2003,0.0663942651494923,35461,248298
"06083",2004,0.0622620300920873,39545,250723
"06083",2005,0.0618158465631033,41883,253193
"06083",2006,0.0626236963403734,45301,253267
"06083",2007,0.064367248866666,46141,258250
"06083",2008,0.0760589835587273,45742,258059
"06083",2009,0.0845468150830332,44231,249731
"06083",2010,0.0916505686029307,45580,245732
"06083",2011,0.0857689171981011,48846,250715
"06083",2012,0.0788792103817381,51133,256831
"06083",2013,0.0815329812182682,50595,260888
"06083",2014,0.0814808413324493,53625,269484
"06083",2015,0.0820120557915092,57168,273832
"06083",2016,0.0850644768932918,57034,274783
"06085",2000,0.0410394868253096,51444,1223787
"06085",2001,0.0410394868253096,51444,1223787
"06085",2002,0.0524889257779831,48696,1129751
"06085",2003,0.0542140451540507,49239,1089018
"06085",2004,0.0515897031528147,50830,1087503
"06085",2005,0.0505705394277658,53510,1097630
"06085",2006,0.0501489250503862,58477,1123941
"06085",2007,0.049256292515086,62629,1160122
"06085",2008,0.0586753799505914,61511,1164619
"06085",2009,0.0711634478936289,57106,1109828
"06085",2010,0.0738825441642297,61289,1106200
"06085",2011,0.0655782036104558,66366,1139445
"06085",2012,0.0570108301581962,72704,1185178
"06085",2013,0.0573753437554867,72754,1232468
"06085",2014,0.0556645490940341,78955,1276839
"06085",2015,0.0549531898526465,86141,1335471
"06085",2016,0.052715367441182,92168,1370529
"06087",2000,0.0542295422380902,39783,145357
"06087",2001,0.0542295422380902,39783,145357
"06087",2002,0.0613323140174989,39160,143460
"06087",2003,0.0645422750919214,39818,141691
"06087",2004,0.0633374540487584,41399,141559
"06087",2005,0.0661636546997013,41943,140941
"06087",2006,0.0671194347136677,44439,142051
"06087",2007,0.0687308679273528,46415,145223
"06087",2008,0.0788889291342779,47248,142699
"06087",2009,0.0909625069642075,45485,139005
"06087",2010,0.0953006100939837,48589,138372
"06087",2011,0.0897242696680398,50180,138208
"06087",2012,0.0827131143290258,53124,140225
"06087",2013,0.0833759623834481,54017,144623
"06087",2014,0.0836582933718329,56452,149214
"06087",2015,0.0850340781049858,59598,153530
"06087",2016,0.0867564597289317,60924,154836
"06089",2000,0.149699293824659,27740,85889
"06089",2001,0.149699293824659,27740,85889
"06089",2002,0.153809757063501,28188,88589
"06089",2003,0.148524366072314,28713,89688
"06089",2004,0.150615216456833,29388,90490
"06089",2005,0.153899979849977,29955,91346
"06089",2006,0.159628895305853,31840,93130
"06089",2007,0.164430752610644,33011,94482
"06089",2008,0.186332701461844,33120,90773
"06089",2009,0.206589515354964,33086,86195
"06089",2010,0.218461462740792,34611,84019
"06089",2011,0.211622595775216,35570,84116
"06089",2012,0.208579578649021,36385,84888
"06089",2013,0.211712764677929,37135,85742
"06089",2014,0.21052906249859,39612,88047
"06089",2015,0.215402109164636,42244,89938
"06089",2016,0.216847091973396,43324,90507
"06091",2000,0.0912127018888585,25959,1494
"06091",2001,0.0912127018888585,25959,1494
"06091",2002,0.103866294493529,24899,1403
"06091",2003,0.104571422157873,25377,1388
"06091",2004,0.106382742503136,26260,1307
"06091",2005,0.107296515146513,26903,1360
"06091",2006,0.122103367470925,26921,1310
"06091",2007,0.129125122138287,28218,1343
"06091",2008,0.151864162767557,28454,1234
"06091",2009,0.161727005564935,29544,1194
"06091",2010,0.167961221748525,31896,1165
"06091",2011,0.155750768413463,34004,1137
"06091",2012,0.141991054267186,36290,1064
"06091",2013,0.147432254856696,37171,1074
"06091",2014,0.143370149819212,40756,1063
"06091",2015,0.146230735854211,41568,1119
"06091",2016,0.145224774052193,43116,1136
"06093",2000,0.167059162033083,24854,21889
"06093",2001,0.167059162033083,24854,21889
"06093",2002,0.170031594666572,25665,21872
"06093",2003,0.169036238504905,26270,21860
"06093",2004,0.167611924526719,27925,21957
"06093",2005,0.177218258948884,27717,21706
"06093",2006,0.179886392190605,29521,22235
"06093",2007,0.185250403000465,30665,22494
"06093",2008,0.196355682800211,32120,22084
"06093",2009,0.217851499660387,31228,21115
"06093",2010,0.237518338282558,32050,20440
"06093",2011,0.219708057813439,34304,19896
"06093",2012,0.221073007493869,35169,19603
"06093",2013,0.231405016601156,36044,19779
"06093",2014,0.230920400090821,38572,20358
"06093",2015,0.236287074474081,41540,20541
"06093",2016,0.236380142026837,42785,21175
"06095",2000,0.0732267055099045,30297,167983
"06095",2001,0.0732267055099045,30297,167983
"06095",2002,0.0773441996549177,31018,172005
"06095",2003,0.0806134101487401,32233,175902
"06095",2004,0.082614279822537,33204,177452
"06095",2005,0.0863221261526993,34330,179244
"06095",2006,0.0910829996422479,36186,180477
"06095",2007,0.0927957273348588,37686,181321
"06095",2008,0.107508547488621,38221,178995
"06095",2009,0.121628596207348,37524,174328
"06095",2010,0.137223236582239,37706,172004
"06095",2011,0.131116920065823,39008,169810
"06095",2012,0.124816907277582,39514,173409
"06095",2013,0.124883627605339,40874,178391
"06095",2014,0.126235725002641,42486,182211
"06095",2015,0.128704730037774,44979,188007
"06095",2016,0.126836503085478,46693,194390
"06097",2000,0.0571509275347584,38302,272782
"06097",2001,0.0571509275347584,38302,272782
"06097",2002,0.0617002023795318,38308,272287
"06097",2003,0.0653979364039167,38780,268461
"06097",2004,0.0666349089756648,39232,271429
"06097",2005,0.0681337972125158,40587,271468
"06097",2006,0.0707239709270817,43505,274369
"06097",2007,0.0725952806987082,44709,279979
"06097",2008,0.0869889755016904,43664,276221
"06097",2009,0.0993576500298925,41834,262782
"06097",2010,0.109054769588272,42946,260148
"06097",2011,0.102130874967994,45043,263452
"06097",2012,0.0949567204098923,46878,267006
"06097",2013,0.0920730015131167,48539,277115
"06097",2014,0.0935668237778122,51512,288743
"06097",2015,0.0941861594135923,55445,296943
"06097",2016,0.0941313430470666,57264,299549
"06099",2000,0.121903286126668,25059,211128
"06099",2001,0.121903286126668,25059,211128
"06099",2002,0.12868043007982,25619,215168
"06099",2003,0.128558092308852,26457,217369
"06099",2004,0.123414075009367,28110,219983
"06099",2005,0.122039642923367,28808,224867
"06099",2006,0.125191848942016,29778,225192
"06099",2007,0.128882619315183,31059,228447
"06099",2008,0.149759490863899,31352,223665
"06099",2009,0.167694425122791,30848,212934
"06099",2010,0.179682381853784,32105,210904
"06099",2011,0.168899766447506,33390,212134
"06099",2012,0.161831771801662,34572,218345
"06099",2013,0.162939065616747,35486,224463
"06099",2014,0.15979192916176,38476,230637
"06099",2015,0.162378546017926,40935,237761
"06099",2016,0.164918431493348,41305,242765
"06101",2000,0.119437150158219,25818,35144
"06101",2001,0.119437150158219,25818,35144
"06101",2002,0.1264555011605,26209,35790
"06101",2003,0.127296233188736,27351,36571
"06101",2004,0.120851774997701,28920,36727
"06101",2005,0.11734953184458,29481,37284
"06101",2006,0.11840226898698,31391,38627
"06101",2007,0.119210018268923,32993,39830
"06101",2008,0.132233598821616,34518,38431
"06101",2009,0.142869019931253,34797,37515
"06101",2010,0.159689010944167,34909,36869
"06101",2011,0.157298391478471,36105,36712
"06101",2012,0.155369512920741,36003,37510
"06101",2013,0.152104895825119,37627,38403
"06101",2014,0.153501419215283,39521,39469
"06101",2015,0.159948630443625,40921,40806
"06101",2016,0.161751580804838,41816,42000
"06103",2000,0.150509846344933,21134,23736
"06103",2001,0.150509846344933,21134,23736
"06103",2002,0.153067719798622,21985,24319
"06103",2003,0.155379750643849,22716,24095
"06103",2004,0.157274472573099,23914,23965
"06103",2005,0.159831651842465,25144,24185
"06103",2006,0.167199818171231,25933,24578
"06103",2007,0.170957284291893,27428,24596
"06103",2008,0.192803197539275,27296,23994
"06103",2009,0.208060130135442,27926,22776
"06103",2010,0.215528680787129,28774,22127
"06103",2011,0.204281983090377,30486,22020
"06103",2012,0.193860845973805,32010,21831
"06103",2013,0.19606851241988,32519,22875
"06103",2014,0.189241226161452,35957,23501
"06103",2015,0.195010364926167,37658,24138
"06103",2016,0.196543269315405,38500,25232
"06105",2000,0.178943976525194,22686,4910
"06105",2001,0.178943976525194,22686,4910
"06105",2002,0.187514930325149,23071,5096
"06105",2003,0.188664011539591,23721,4961
"06105",2004,0.189824001580066,24625,4932
"06105",2005,0.196825847571269,23581,4977
"06105",2006,0.218052113931456,23946,4914
"06105",2007,0.222628390591524,25376,5038
"06105",2008,0.234204934498661,26501,4971
"06105",2009,0.261714989274198,26794,4746
"06105",2010,0.267825909629246,27820,4564
"06105",2011,0.257203298033668,28687,4521
"06105",2012,0.25586104600244,29303,4608
"06105",2013,0.261196864532615,30206,4717
"06105",2014,0.263570054042843,33068,4728
"06105",2015,0.263216821409066,36363,4771
"06105",2016,0.268982837135146,37372,4744
"06107",2000,0.154482028639998,21874,168668
"06107",2001,0.154482028639998,21874,168668
"06107",2002,0.161458951484908,22154,175312
"06107",2003,0.161039102678778,23539,174975
"06107",2004,0.155527312560319,25437,173719
"06107",2005,0.153775192536099,26146,177770
"06107",2006,0.162014689916588,26490,182695
"06107",2007,0.15664761632944,29415,189082
"06107",2008,0.175806765831863,29092,188438
"06107",2009,0.197789386724989,28152,182825
"06107",2010,0.204683148566184,30463,183319
"06107",2011,0.190746568322301,32261,184762
"06107",2012,0.189804670057077,32237,183669
"06107",2013,0.188110056692339,33690,190428
"06107",2014,0.18168751664504,37117,192985
"06107",2015,0.19774905403353,37300,200601
"06107",2016,0.200345736759026,38145,205624
"06109",2000,0.115191773451713,25936,24846
"06109",2001,0.115191773451713,25936,24846
"06109",2002,0.119273230290867,26328,25514
"06109",2003,0.117260538009275,27358,26060
"06109",2004,0.115523609386443,28853,26371
"06109",2005,0.11712861920671,29764,26960
"06109",2006,0.122756188232466,31123,27121
"06109",2007,0.127083529031113,32312,27337
"06109",2008,0.145204411817383,32715,26710
"06109",2009,0.167762885035873,32381,25004
"06109",2010,0.177418822416127,34582,24395
"06109",2011,0.169572513239966,36496,24553
"06109",2012,0.163379086794266,37598,24255
"06109",2013,0.173009829717471,37557,24328
"06109",2014,0.171451742672848,40482,25088
"06109",2015,0.173605301192614,43471,25498
"06109",2016,0.171116027632859,45294,25977
"06111",2000,0.0582656686398527,35683,407454
"06111",2001,0.0582656686398527,35683,407454
"06111",2002,0.0612582026722745,36107,415664
"06111",2003,0.0622475665999982,37811,422993
"06111",2004,0.0603999142907288,40157,428584
"06111",2005,0.0614643934903186,41775,435416
"06111",2006,0.0622060018591053,44580,441017
"06111",2007,0.0638538390643735,46172,447553
"06111",2008,0.0767150338750258,46075,441320
"06111",2009,0.0875834699353776,44479,427303
"06111",2010,0.0958329076324669,45885,424867
"06111",2011,0.0909712607979891,48025,430069
"06111",2012,0.0843082899803241,49937,438470
"06111",2013,0.0856623547715548,50363,446562
"06111",2014,0.0858070556742141,52925,456390
"06111",2015,0.0879978609520971,55594,460851
"06111",2016,0.0889301518120384,56846,463261
"06113",2000,0.0789123984566669,29974,112835
"06113",2001,0.0789123984566669,29974,112835
"06113",2002,0.0815201801223669,30332,113682
"06113",2003,0.0816676731605388,31869,115439
"06113",2004,0.0810489444773309,33606,116919
"06113",2005,0.0815149577165145,34829,121226
"06113",2006,0.0827599866802733,37250,121789
"06113",2007,0.0836012713122279,38966,124743
"06113",2008,0.0941291307485747,40256,124492
"06113",2009,0.102561744753155,39626,120716
"06113",2010,0.116585881693777,40186,118481
"06113",2011,0.10683615522976,43413,118162
"06113",2012,0.0996796391027426,44286,121293
"06113",2013,0.100968421822288,45534,125306
"06113",2014,0.101283575824711,48225,128447
"06113",2015,0.104848170464814,50312,133009
"06113",2016,0.105732307150371,50977,136009
"06115",2000,0.208508496698839,21865,26355
"06115",2001,0.208508496698839,21865,26355
"06115",2002,0.207572996861716,22952,26614
"06115",2003,0.206846570486119,24569,26002
"06115",2004,0.202125546225287,25982,27171
"06115",2005,0.191800693857829,27039,27364
"06115",2006,0.192119864476181,28091,27540
"06115",2007,0.192941597907526,29430,27906
"06115",2008,0.206634883048908,30762,27011
"06115",2009,0.225060124626054,30950,25911
"06115",2010,0.247068130988628,31499,25657
"06115",2011,0.241574409098507,32672,25851
"06115",2012,0.238417512985019,32996,26456
"06115",2013,0.238961530185928,34114,27056
"06115",2014,0.242347714756584,35892,27394
"06115",2015,0.250974183819846,38172,27937
"06115",2016,0.251308964852062,38970,28038
"08000",2000,0.0540662331216849,34889,2941583
"08000",2001,0.0540662331216849,34889,2941583
"08000",2002,0.0617291773683411,34466,2916941
"08000",2003,0.0639189373840386,34787,2908619
"08000",2004,0.0637253115470363,35722,2958379
"08000",2005,0.0647465210961423,37732,3036666
"08000",2006,0.0644220543335544,39997,3109368
"08000",2007,0.0646811153061406,41889,3217961
"08000",2008,0.0764158322240644,42492,3251097
"08000",2009,0.0890982378574764,39851,3164426
"08000",2010,0.100920319758623,40549,3143637
"08000",2011,0.0950901154860678,43502,3204078
"08000",2012,0.0866799924295079,45637,3262925
"08000",2013,0.0844698853876221,47308,3356175
"08000",2014,0.0838864549091103,50746,3466084
"08000",2015,0.0876915864680279,52228,3571903
"08000",2016,0.0899192635834184,52372,3664707
"08001",2000,0.0687034894093673,27813,182690
"08001",2001,0.0687034894093673,27813,182690
"08001",2002,0.0777354173283474,27923,182330
