"year","fips","labor_force","employed","unemployed","percent_unemployment"
NA,"NANA",NA,NA,NA,NA
"2013","13151",103433,94697,8736,8.4
"2013","13153",67462,62389,5073,7.5
"2013","13155",3371,3013,358,10.6
"2013","13157",29599,27557,2042,6.9
"2013","13159",6514,5975,539,8.3
"2013","13161",6383,5749,634,9.9
"2013","13163",6841,5885,956,14
"2013","13165",3324,2914,410,12.3
"2013","13167",4000,3607,393,9.8
"2013","13169",13610,12619,991,7.3
"2013","13171",7822,6939,883,11.3
"2013","13173",3844,3514,330,8.6
"2013","13175",19422,17331,2091,10.8
"2013","13177",14297,13314,983,6.9
"2013","13179",26201,23978,2223,8.5
"2013","13181",3451,3105,346,10
"2013","13183",6697,6152,545,8.1
"2013","13185",51098,46998,4100,8
"2013","13187",15140,14024,1116,7.4
"2013","13189",9079,8053,1026,11.3
"2013","13191",5931,5399,532,9
"2013","13193",4964,4331,633,12.8
"2013","13195",12909,11931,978,7.6
"2013","13197",3453,3148,305,8.8
"2013","13199",8815,7867,948,10.8
"2013","13201",2655,2462,193,7.3
"2013","13205",9016,8242,774,8.6
"2013","13207",12768,11742,1026,8
"2013","13209",4049,3587,462,11.4
"2013","13211",8348,7674,674,8.1
"2013","13213",15887,14102,1785,11.2
"2013","13215",83129,75375,7754,9.3
"2013","13217",48066,43403,4663,9.7
"2013","13219",17095,16137,958,5.6
"2013","13221",6739,6229,510,7.6
"2013","13223",74530,69166,5364,7.2
"2013","13225",11890,10622,1268,10.7
"2013","13227",13809,12710,1099,8
"2013","13229",8159,7463,696,8.5
"2013","13231",8302,7599,703,8.5
"2013","13233",18507,16860,1647,8.9
"2013","13235",4197,3826,371,8.8
"2013","13237",8143,7303,840,10.3
"2013","13239",902,828,74,8.2
"2013","13241",6822,6146,676,9.9
"2013","13243",2790,2502,288,10.3
"2013","13245",86714,78191,8523,9.8
"2013","13247",42178,38321,3857,9.1
"2013","13249",2131,1934,197,9.2
"2013","13251",5563,4863,700,12.6
"2013","13253",3138,2817,321,10.2
"2013","13255",27777,24587,3190,11.5
"2013","13257",11511,10458,1053,9.1
"2013","13259",2287,2087,200,8.7
"2013","13261",13416,11905,1511,11.3
"2013","13263",2861,2596,265,9.3
"2013","13265",590,520,70,11.9
"2013","13267",9561,8801,760,7.9
"2013","13269",3173,2803,370,11.7
"2013","13271",5295,4691,604,11.4
"2013","13273",3665,3307,358,9.8
"2013","13275",17803,16198,1605,9
"2013","13277",18694,17106,1588,8.5
"2013","13279",12790,11383,1407,11
"2013","13281",4159,3719,440,10.6
"2013","13283",2828,2480,348,12.3
"2013","13285",36163,33048,3115,8.6
"2013","13287",3336,3003,333,10
"2013","13289",3122,2693,429,13.7
"2013","13291",9329,8593,736,7.9
"2013","13293",11923,10752,1171,9.8
"2013","13295",30158,27725,2433,8.1
"2013","13297",41052,37860,3192,7.8
"2013","13299",15098,13685,1413,9.4
"2013","13301",2728,2400,328,12
"2013","13303",7688,6947,741,9.6
"2013","13305",12292,11091,1201,9.8
"2013","13307",1036,940,96,9.3
"2013","13309",1894,1656,238,12.6
"2013","13311",13791,12775,1016,7.4
"2013","13313",44658,40391,4267,9.6
"2013","13315",2819,2506,313,11.1
"2013","13317",3738,3320,418,11.2
"2013","13319",3717,3333,384,10.3
"2013","13321",9246,8393,853,9.2
"2013","15001",86180,80410,5770,6.7
"2013","15003",451490,431462,20028,4.4
"2013","15007",34000,32070,1930,5.7
"2013","15009",79886,75748,4138,5.2
"2013","16001",206392,195660,10732,5.2
"2013","16003",1707,1474,233,13.6
"2013","16005",41377,38962,2415,5.8
"2013","16007",2881,2733,148,5.1
"2013","16009",3987,3585,402,10.1
"2013","16011",22282,20975,1307,5.9
"2013","16013",11577,10916,661,5.7
"2013","16015",2919,2681,238,8.2
"2013","16017",18264,16658,1606,8.8
"2013","16019",48915,46249,2666,5.5
"2013","16021",4903,4512,391,8
"2013","16023",1295,1206,89,6.9
"2013","16025",633,592,41,6.5
"2013","16027",87675,81068,6607,7.5
"2013","16029",3895,3689,206,5.3
"2013","16031",11109,10528,581,5.2
"2013","16033",424,397,27,6.4
"2013","16035",3185,2825,360,11.3
"2013","16037",2207,2022,185,8.4
"2013","16039",10774,10050,724,6.7
"2013","16041",6259,5999,260,4.2
"2013","16043",6909,6546,363,5.3
"2013","16045",7493,6906,587,7.8
"2013","16047",8046,7651,395,4.9
"2013","16049",6578,5925,653,9.9
"2013","16051",12132,11511,621,5.1
"2013","16053",10943,10364,579,5.3
"2013","16055",69195,64144,5051,7.3
"2013","16057",19405,18451,954,4.9
"2013","16059",3434,3112,322,9.4
"2013","16061",1611,1530,81,5
"2013","16063",2645,2444,201,7.6
"2013","16065",18431,17679,752,4.1
"2013","16067",10374,9800,574,5.5
"2013","16069",20205,19199,1006,5
"2013","16071",2093,2003,90,4.3
"2013","16073",5116,4919,197,3.9
"2013","16075",10808,10106,702,6.5
"2013","16077",3977,3715,262,6.6
"2013","16079",5488,4823,665,12.1
"2013","16081",5450,5177,273,5
"2013","16083",38544,36363,2181,5.7
"2013","16085",4538,4075,463,10.2
"2013","16087",4760,4409,351,7.4
"2013","17001",32956,30722,2234,6.8
"2013","17003",2690,2349,341,12.7
"2013","17005",8035,7339,696,8.7
"2013","17007",26424,23748,2676,10.1
"2013","17009",2614,2453,161,6.2
"2013","17011",17732,16105,1627,9.2
"2013","17013",2416,2179,237,9.8
"2013","17015",7880,7253,627,8
"2013","17017",6455,5868,587,9.1
"2013","17019",103064,95394,7670,7.4
"2013","17021",16052,14498,1554,9.7
"2013","17023",7942,7203,739,9.3
"2013","17025",6318,5692,626,9.9
"2013","17027",19947,18593,1354,6.8
"2013","17029",24416,22272,2144,8.8
"2013","17031",2671904,2414722,257182,9.6
"2013","17033",9964,9135,829,8.3
"2013","17035",5818,5363,455,7.8
"2013","17037",54783,50298,4485,8.2
"2013","17039",8149,7469,680,8.3
"2013","17041",9781,9099,682,7
"2013","17043",510632,473038,37594,7.4
"2013","17045",9033,8179,854,9.5
"2013","17047",2869,2623,246,8.6
"2013","17049",18070,16820,1250,6.9
"2013","17051",10132,9198,934,9.2
"2013","17053",6554,6056,498,7.6
"2013","17055",16924,14914,2010,11.9
"2013","17057",16215,14444,1771,10.9
"2013","17059",2480,2246,234,9.4
"2013","17061",6318,5772,546,8.6
"2013","17063",25906,22898,3008,11.6
"2013","17065",4087,3769,318,7.8
"2013","17067",8897,8143,754,8.5
"2013","17069",1734,1537,197,11.4
"2013","17071",3671,3382,289,7.9
"2013","17073",25415,23442,1973,7.8
"2013","17075",15025,13756,1269,8.4
"2013","17077",28532,26266,2266,7.9
"2013","17079",4729,4354,375,7.9
"2013","17081",17832,16134,1698,9.5
"2013","17083",11152,10153,999,9
"2013","17085",11593,10709,884,7.6
"2013","17087",4287,3764,523,12.2
"2013","17089",264804,241769,23035,8.7
"2013","17091",56153,50343,5810,10.3
"2013","17093",64445,59053,5392,8.4
"2013","17095",23673,21576,2097,8.9
"2013","17097",364318,335522,28796,7.9
"2013","17099",58114,52108,6006,10.3
"2013","17101",6328,5682,646,10.2
"2013","17103",18094,16644,1450,8
"2013","17105",17691,16262,1429,8.1
"2013","17107",13094,12037,1057,8.1
"2013","17109",14635,13421,1214,8.3
"2013","17111",166937,152512,14425,8.6
"2013","17113",92348,86251,6097,6.6
"2013","17115",52457,46506,5951,11.3
"2013","17117",23472,21253,2219,9.5
"2013","17119",133228,121394,11834,8.9
"2013","17121",18113,16291,1822,10.1
"2013","17123",5907,5368,539,9.1
"2013","17125",6735,5998,737,10.9
"2013","17127",6407,5779,628,9.8
"2013","17129",6730,6256,474,7
"2013","17131",8396,7736,660,7.9
"2013","17133",17731,16545,1186,6.7
"2013","17135",12603,11228,1375,10.9
"2013","17137",17403,16038,1365,7.8
"2013","17139",7095,6584,511,7.2
"2013","17141",25787,23247,2540,9.8
"2013","17143",93532,84525,9007,9.6
"2013","17145",9023,8027,996,11
"2013","17147",8377,7777,600,7.2
"2013","17149",7692,7114,578,7.5
"2013","17151",1831,1662,169,9.2
"2013","17153",2217,1939,278,12.5
"2013","17155",3054,2751,303,9.9
"2013","17157",14378,13175,1203,8.4
"2013","17159",7372,6757,615,8.3
"2013","17161",73581,67462,6119,8.3
"2013","17163",127785,115272,12513,9.8
"2013","17165",11280,10087,1193,10.6
"2013","17167",103979,96323,7656,7.4
"2013","17169",3476,3187,289,8.3
"2013","17171",2606,2375,231,8.9
"2013","17173",10297,9398,899,8.7
"2013","17175",2885,2610,275,9.5
"2013","17177",22740,20605,2135,9.4
"2013","17179",69103,63131,5972,8.6
"2013","17181",7414,6582,832,11.2
"2013","17183",35948,32142,3806,10.6
"2013","17185",5642,5218,424,7.5
"2013","17187",8823,8174,649,7.4
"2013","17189",8920,8366,554,6.2
"2013","17191",7883,7270,613,7.8
"2013","17193",7029,6489,540,7.7
"2013","17195",29388,26824,2564,8.7
"2013","17197",358406,323345,35061,9.8
"2013","17199",31482,28647,2835,9
"2013","17201",143275,128247,15028,10.5
"2013","17203",19933,18517,1416,7.1
"2013","18001",15888,14922,966,6.1
"2013","18003",174131,161049,13082,7.5
"2013","18005",41587,39102,2485,6
"2013","18007",4462,4147,315,7.1
"2013","18009",5440,4902,538,9.9
"2013","18011",31079,29308,1771,5.7
"2013","18013",7317,6774,543,7.4
"2013","18015",9906,9209,697,7
"2013","18017",17672,16310,1362,7.7
"2013","18019",56230,52343,3887,6.9
"2013","18021",12582,11459,1123,8.9
"2013","18023",16421,15256,1165,7.1
"2013","18025",4841,4356,485,10
"2013","18027",14869,14028,841,5.7
"2013","18029",25174,23043,2131,8.5
"2013","18031",13861,12933,928,6.7
"2013","18033",20941,19443,1498,7.2
"2013","18035",54167,49496,4671,8.6
"2013","18037",21629,20480,1149,5.3
"2013","18039",98970,91805,7165,7.2
"2013","18041",9023,8091,932,10.3
"2013","18043",38502,36061,2441,6.3
"2013","18045",8320,7504,816,9.8
"2013","18047",10769,9835,934,8.7
"2013","18049",9884,9067,817,8.3
"2013","18051",18014,16959,1055,5.9
"2013","18053",32463,29532,2931,9
"2013","18055",13758,12352,1406,10.2
"2013","18057",155749,147899,7850,5
"2013","18059",36065,33673,2392,6.6
"2013","18061",18704,17399,1305,7
"2013","18063",78649,74096,4553,5.8
"2013","18065",21311,19427,1884,8.8
"2013","18067",36412,33448,2964,8.1
"2013","18069",18520,17092,1428,7.7
"2013","18071",20848,19494,1354,6.5
"2013","18073",15937,14703,1234,7.7
"2013","18075",10047,9271,776,7.7
"2013","18077",15307,14101,1206,7.9
"2013","18079",13033,11835,1198,9.2
"2013","18081",73664,69068,4596,6.2
"2013","18083",18626,17372,1254,6.7
"2013","18085",39729,37112,2617,6.6
"2013","18087",17610,16570,1040,5.9
"2013","18089",229941,209097,20844,9.1
"2013","18091",48938,44379,4559,9.3
"2013","18093",20657,18571,2086,10.1
"2013","18095",58069,52653,5416,9.3
"2013","18097",463352,423967,39385,8.5
"2013","18099",23096,21386,1710,7.4
"2013","18101",4950,4637,313,6.3
"2013","18103",15606,14251,1355,8.7
"2013","18105",66654,62096,4558,6.8
"2013","18107",18400,17079,1321,7.2
"2013","18109",34826,32193,2633,7.6
"2013","18111",6909,6289,620,9
"2013","18113",22617,20960,1657,7.3
"2013","18115",3165,2902,263,8.3
"2013","18117",8755,7887,868,9.9
"2013","18119",9638,8668,970,10.1
"2013","18121",6931,6292,639,9.2
"2013","18123",8931,8237,694,7.8
"2013","18125",6261,5836,425,6.8
"2013","18127",83161,77162,5999,7.2
"2013","18129",12946,12126,820,6.3
"2013","18131",6117,5687,430,7
"2013","18133",16159,14760,1399,8.7
"2013","18135",12576,11488,1088,8.7
"2013","18137",13634,12464,1170,8.6
"2013","18139",8335,7718,617,7.4
"2013","18141",127097,116038,11059,8.7
"2013","18143",10239,9325,914,8.9
"2013","18145",22345,20705,1640,7.3
"2013","18147",10690,9978,712,6.7
"2013","18149",10213,9247,966,9.5
"2013","18151",19319,18109,1210,6.3
"2013","18153",8705,7917,788,9.1
"2013","18155",4883,4519,364,7.5
"2013","18157",89630,83675,5955,6.6
"2013","18159",7958,7423,535,6.7
"2013","18161",3519,3266,253,7.2
"2013","18163",90899,84413,6486,7.1
"2013","18165",7324,6537,787,10.7
"2013","18167",49522,44879,4643,9.4
"2013","18169",15454,14276,1178,7.6
"2013","18171",4152,3787,365,8.8
"2013","18173",30710,28778,1932,6.3
"2013","18175",13142,11994,1148,8.7
"2013","18177",30535,27887,2648,8.7
"2013","18179",13650,12784,866,6.3
"2013","18181",12931,12043,888,6.9
"2013","18183",16760,15590,1170,7
"2013","19001",4074,3902,172,4.2
"2013","19003",2151,2072,79,3.7
"2013","19005",7654,7169,485,6.3
"2013","19007",5927,5550,377,6.4
"2013","19009",3238,3080,158,4.9
"2013","19011",13725,13027,698,5.1
"2013","19013",71758,68095,3663,5.1
"2013","19015",14884,14281,603,4.1
"2013","19017",14001,13471,530,3.8
"2013","19019",11168,10639,529,4.7
"2013","19021",11310,10863,447,4
"2013","19023",8263,7889,374,4.5
"2013","19025",4361,4135,226,5.2
"2013","19027",11272,10893,379,3.4
"2013","19029",7291,6923,368,5
"2013","19031",10814,10348,466,4.3
"2013","19033",23338,22077,1261,5.4
"2013","19035",6841,6547,294,4.3
"2013","19037",6367,6050,317,5
"2013","19039",4586,4333,253,5.5
"2013","19041",8815,8418,397,4.5
"2013","19043",10076,9508,568,5.6
"2013","19045",24911,23477,1434,5.8
"2013","19047",8770,8388,382,4.4
"2013","19049",40906,39431,1475,3.6
"2013","19051",4121,3894,227,5.5
"2013","19053",4302,4108,194,4.5
"2013","19055",10390,9943,447,4.3
"2013","19057",20499,19262,1237,6
"2013","19059",9337,8840,497,5.3
"2013","19061",55063,52562,2501,4.5
"2013","19063",5685,5452,233,4.1
"2013","19065",10669,10106,563,5.3
"2013","19067",8274,7817,457,5.5
"2013","19069",5915,5652,263,4.4
"2013","19071",4128,3954,174,4.2
"2013","19073",5125,4885,240,4.7
"2013","19075",6601,6313,288,4.4
"2013","19077",5533,5248,285,5.2
"2013","19079",7040,6657,383,5.4
"2013","19081",6210,5962,248,4
"2013","19083",8698,8254,444,5.1
"2013","19085",7509,7171,338,4.5
"2013","19087",9550,9044,506,5.3
"2013","19089",5231,4989,242,4.6
"2013","19091",5217,5004,213,4.1
"2013","19093",3814,3662,152,4
"2013","19095",9928,9517,411,4.1
"2013","19097",10847,10263,584,5.4
"2013","19099",19057,18089,968,5.1
"2013","19101",8927,8484,443,5
"2013","19103",82752,79931,2821,3.4
"2013","19105",10734,10164,570,5.3
"2013","19107",5478,5200,278,5.1
"2013","19109",8475,8174,301,3.6
"2013","19111",17128,15908,1220,7.1
"2013","19113",119688,113695,5993,5
"2013","19115",5851,5555,296,5.1
"2013","19117",4246,4047,199,4.7
"2013","19119",6854,6656,198,2.9
"2013","19121",8092,7681,411,5.1
"2013","19123",11653,11092,561,4.8
"2013","19125",17322,16550,772,4.5
"2013","19127",19801,18610,1191,6
"2013","19129",7327,7005,322,4.4
"2013","19131",5509,5272,237,4.3
"2013","19133",4625,4360,265,5.7
"2013","19135",4026,3797,229,5.7
"2013","19137",5123,4873,250,4.9
"2013","19139",21699,20567,1132,5.2
"2013","19141",8043,7751,292,3.6
"2013","19143",3410,3279,131,3.8
"2013","19145",6555,6209,346,5.3
"2013","19147",4777,4598,179,3.7
"2013","19149",14492,13912,580,4
"2013","19151",4193,4034,159,3.8
"2013","19153",250429,238383,12046,4.8
"2013","19155",48637,46415,2222,4.6
"2013","19157",10345,9866,479,4.6
"2013","19159",2515,2407,108,4.3
"2013","19161",5516,5284,232,4.2
"2013","19163",87786,82863,4923,5.6
"2013","19165",6942,6681,261,3.8
"2013","19167",19570,18894,676,3.5
"2013","19169",54763,52939,1824,3.3
"2013","19171",9108,8602,506,5.6
"2013","19173",3166,3046,120,3.8
"2013","19175",6897,6560,337,4.9
"2013","19177",3834,3623,211,5.5
"2013","19179",18136,16989,1147,6.3
"2013","19181",26344,25160,1184,4.5
"2013","19183",12275,11813,462,3.8
"2013","19185",2850,2702,148,5.2
"2013","19187",19757,18708,1049,5.3
"2013","19189",5167,4919,248,4.8
"2013","19191",11893,11342,551,4.6
"2013","19193",55223,52580,2643,4.8
"2013","19195",4185,3969,216,5.2
"2013","19197",6846,6539,307,4.5
"2013","20001",6890,6471,419,6.1
"2013","20003",4238,3992,246,5.8
"2013","20005",7777,7110,667,8.6
"2013","20007",2761,2651,110,4
"2013","20009",15097,14485,612,4.1
"2013","20011",6868,6423,445,6.5
"2013","20013",5455,5182,273,5
"2013","20015",31823,30062,1761,5.5
"2013","20017",1250,1180,70,5.6
"2013","20019",1620,1520,100,6.2
"2013","20021",10498,9828,670,6.4
"2013","20023",1310,1265,45,3.4
"2013","20025",1188,1151,37,3.1
"2013","20027",4194,3983,211,5
"2013","20029",4452,4258,194,4.4
"2013","20031",4943,4651,292,5.9
"2013","20033",1033,997,36,3.5
"2013","20035",17163,16166,997,5.8
"2013","20037",19282,18144,1138,5.9
"2013","20039",1361,1307,54,4
"2013","20041",9859,9278,581,5.9
"2013","20043",4337,4102,235,5.4
"2013","20045",63535,60479,3056,4.8
"2013","20047",1607,1547,60,3.7
"2013","20049",1323,1248,75,5.7
"2013","20051",18044,17477,567,3.1
"2013","20053",3447,3332,115,3.3
"2013","20055",19980,19124,856,4.3
"2013","20057",18629,17883,746,4
"2013","20059",13966,13108,858,6.1
"2013","20061",12663,11566,1097,8.7
"2013","20063",1488,1439,49,3.3
"2013","20065",1351,1295,56,4.1
"2013","20067",3991,3847,144,3.6
"2013","20069",3487,3383,104,3
"2013","20071",908,886,22,2.4
"2013","20073",3358,3179,179,5.3
"2013","20075",1715,1666,49,2.9
"2013","20077",3104,2979,125,4
"2013","20079",17110,16278,832,4.9
"2013","20081",2389,2319,70,2.9
"2013","20083",1116,1073,43,3.9
"2013","20085",7286,6916,370,5.1
"2013","20087",10187,9604,583,5.7
"2013","20089",1422,1370,52,3.7
"2013","20091",314173,300633,13540,4.3
"2013","20093",2099,2023,76,3.6
"2013","20095",3716,3514,202,5.4
"2013","20097",1422,1374,48,3.4
"2013","20099",10728,9959,769,7.2
"2013","20101",883,852,31,3.5
"2013","20103",34597,32529,2068,6
"2013","20105",1778,1696,82,4.6
"2013","20107",4334,3959,375,8.7
"2013","20109",1742,1694,48,2.8
"2013","20111",16426,15247,1179,7.2
"2013","20113",16579,15937,642,3.9
"2013","20115",6210,5920,290,4.7
"2013","20117",6042,5809,233,3.9
"2013","20119",2351,2277,74,3.1
"2013","20121",16783,15847,936,5.6
"2013","20123",3877,3764,113,2.9
"2013","20125",17835,16631,1204,6.8
"2013","20127",3100,2931,169,5.5
"2013","20129",1593,1531,62,3.9
"2013","20131",5823,5622,201,3.5
"2013","20133",6733,6160,573,8.5
"2013","20135",1602,1553,49,3.1
"2013","20137",3085,2999,86,2.8
"2013","20139",8278,7727,551,6.7
"2013","20141",2121,2031,90,4.2
"2013","20143",3238,3092,146,4.5
"2013","20145",3414,3265,149,4.4
"2013","20147",2965,2839,126,4.2
"2013","20149",11923,11375,548,4.6
"2013","20151",5439,5223,216,4
"2013","20153",1549,1507,42,2.7
"2013","20155",31588,29930,1658,5.2
"2013","20157",2649,2560,89,3.4
"2013","20159",5442,5209,233,4.3
"2013","20161",36571,35030,1541,4.2
"2013","20163",2779,2663,116,4.2
"2013","20165",1810,1732,78,4.3
"2013","20167",3849,3697,152,3.9
"2013","20169",31098,29550,1548,5
"2013","20171",2838,2756,82,2.9
"2013","20173",246243,231111,15132,6.1
"2013","20175",11082,10628,454,4.1
"2013","20177",92035,86721,5314,5.8
"2013","20179",1498,1457,41,2.7
"2013","20181",3128,3003,125,4
"2013","20183",2157,2080,77,3.6
"2013","20185",2216,2119,97,4.4
"2013","20187",1045,1007,38,3.6
"2013","20189",3314,3215,99,3
"2013","20191",11144,10516,628,5.6
"2013","20193",4465,4309,156,3.5
"2013","20195",1491,1436,55,3.7
"2013","20197",3769,3579,190,5
"2013","20199",852,825,27,3.2
"2013","20201",3127,3011,116,3.7
"2013","20203",1288,1243,45,3.5
"2013","20205",4110,3746,364,8.9
"2013","20207",1627,1526,101,6.2
"2013","20209",74775,68839,5936,7.9
"2013","21001",7559,6792,767,10.1
"2013","21003",8950,8284,666,7.4
"2013","21005",11531,10788,743,6.4
"2013","21007",3825,3474,351,9.2
"2013","21009",19575,18070,1505,7.7
"2013","21011",4828,4330,498,10.3
"2013","21013",9866,8552,1314,13.3
"2013","21015",66021,61650,4371,6.6
"2013","21017",9824,9136,688,7
"2013","21019",19704,17845,1859,9.4
"2013","21021",12813,11683,1130,8.8
"2013","21023",3932,3547,385,9.8
"2013","21025",4484,3816,668,14.9
"2013","21027",8243,7487,756,9.2
"2013","21029",39671,36740,2931,7.4
"2013","21031",5375,4883,492,9.2
"2013","21033",5632,5171,461,8.2
"2013","21035",18141,16825,1316,7.3
"2013","21037",48752,45550,3202,6.6
"2013","21039",2375,2205,170,7.2
"2013","21041",5167,4695,472,9.1
"2013","21043",11034,9637,1397,12.7
"2013","21045",6813,6225,588,8.6
"2013","21047",26605,24098,2507,9.4
"2013","21049",17266,15968,1298,7.5
"2013","21051",5752,4930,822,14.3
"2013","21053",4113,3683,430,10.5
"2013","21055",4099,3795,304,7.4
"2013","21057",3038,2714,324,10.7
"2013","21059",47636,44363,3273,6.9
"2013","21061",4996,4496,500,10
"2013","21063",2255,1928,327,14.5
"2013","21065",5536,4997,539,9.7
"2013","21067",168417,158648,9769,5.8
"2013","21069",6521,5903,618,9.5
"2013","21071",13134,11392,1742,13.3
"2013","21073",24573,22958,1615,6.6
"2013","21075",2387,2130,257,10.8
"2013","21077",3953,3584,369,9.3
"2013","21079",7745,7111,634,8.2
"2013","21081",11504,10549,955,8.3
"2013","21083",16479,15085,1394,8.5
"2013","21085",11242,10085,1157,10.3
"2013","21087",5320,4880,440,8.3
"2013","21089",14793,13283,1510,10.2
"2013","21091",4099,3803,296,7.2
"2013","21093",47819,44154,3665,7.7
"2013","21095",9510,7793,1717,18.1
"2013","21097",8745,8084,661,7.6
"2013","21099",8057,7420,637,7.9
"2013","21101",22130,20474,1656,7.5
"2013","21103",7761,7201,560,7.2
"2013","21105",2160,2006,154,7.1
"2013","21107",21504,19807,1697,7.9
"2013","21109",4834,4274,560,11.6
"2013","21111",385274,356481,28793,7.5
"2013","21113",25084,23455,1629,6.5
"2013","21115",8363,7441,922,11
"2013","21117",85069,79105,5964,7
"2013","21119",5589,4728,861,15.4
"2013","21121",10526,9161,1365,13
"2013","21123",5889,5407,482,8.2
"2013","21125",24642,22244,2398,9.7
"2013","21127",5578,4952,626,11.2
"2013","21129",2371,2075,296,12.5
"2013","21131",3495,2880,615,17.6
"2013","21133",8047,6703,1344,16.7
"2013","21135",5293,4650,643,12.1
"2013","21137",9918,8861,1057,10.7
"2013","21139",3887,3503,384,9.9
"2013","21141",12134,11271,863,7.1
"2013","21143",3092,2838,254,8.2
"2013","21145",30282,27892,2390,7.9
"2013","21147",5342,4643,699,13.1
"2013","21149",4479,4136,343,7.7
"2013","21151",45747,42740,3007,6.6
"2013","21153",4002,3299,703,17.6
"2013","21155",9297,8539,758,8.2
"2013","21157",15323,14079,1244,8.1
"2013","21159",3641,3286,355,9.8
"2013","21161",7792,7013,779,10
"2013","21163",12534,11409,1125,9
"2013","21165",2489,2189,300,12.1
"2013","21167",10190,9390,800,7.9
"2013","21169",4333,3995,338,7.8
"2013","21171",4743,4404,339,7.1
"2013","21173",12138,11110,1028,8.5
"2013","21175",5057,4520,537,10.6
"2013","21177",12963,11748,1215,9.4
"2013","21179",21683,20046,1637,7.5
"2013","21181",3530,3225,305,8.6
"2013","21183",9901,8982,919,9.3
"2013","21185",30308,28582,1726,5.7
"2013","21187",5682,5322,360,6.3
"2013","21189",1291,1128,163,12.6
"2013","21191",7016,6428,588,8.4
"2013","21193",10407,8957,1450,13.9
"2013","21195",23294,20527,2767,11.9
"2013","21197",5057,4513,544,10.8
"2013","21199",27242,24742,2500,9.2
"2013","21201",849,756,93,11
"2013","21203",7084,6428,656,9.3
"2013","21205",10929,10021,908,8.3
"2013","21207",7029,6216,813,11.6
"2013","21209",26264,24667,1597,6.1
"2013","21211",22623,21250,1373,6.1
"2013","21213",8854,8189,665,7.5
"2013","21215",9341,8740,601,6.4
"2013","21217",11389,10313,1076,9.4
"2013","21219",5632,5214,418,7.4
"2013","21221",6046,5500,546,9
"2013","21223",3967,3637,330,8.3
"2013","21225",6856,6328,528,7.7
"2013","21227",60475,56322,4153,6.9
"2013","21229",6139,5716,423,6.9
"2013","21231",7461,6572,889,11.9
"2013","21233",6182,5742,440,7.1
"2013","21235",13850,12382,1468,10.6
"2013","21237",2110,1811,299,14.2
"2013","21239",14249,13494,755,5.3
"2013","22001",26330,24760,1570,6
"2013","22003",8745,8086,659,7.5
"2013","22005",56781,53609,3172,5.6
"2013","22007",9912,9090,822,8.3
"2013","22009",16000,14807,1193,7.5
"2013","22011",14445,13381,1064,7.4
"2013","22013",5947,5431,516,8.7
"2013","22015",56863,53437,3426,6
"2013","22017",110922,102176,8746,7.9
"2013","22019",89356,83592,5764,6.5
"2013","22021",3958,3635,323,8.2
"2013","22023",3313,3136,177,5.3
"2013","22025",3900,3570,330,8.5
"2013","22027",6525,6037,488,7.5
"2013","22029",7806,7143,663,8.5
"2013","22031",11013,10039,974,8.8
"2013","22033",225959,211944,14015,6.2
"2013","22035",2272,1888,384,16.9
"2013","22037",7954,7407,547,6.9
"2013","22039",12863,11991,872,6.8
"2013","22041",7702,6927,775,10.1
"2013","22043",8147,7550,597,7.3
"2013","22045",32283,30200,2083,6.5
"2013","22047",14039,12869,1170,8.3
"2013","22049",7025,6568,457,6.5
"2013","22051",213643,200234,13409,6.3
"2013","22053",13163,12346,817,6.2
"2013","22055",118870,113007,5863,4.9
"2013","22057",46823,44522,2301,4.9
"2013","22059",6973,6626,347,5
"2013","22061",20549,18936,1613,7.8
"2013","22063",64070,60324,3746,5.8
"2013","22065",3959,3522,437,11
"2013","22067",11117,9739,1378,12.4
"2013","22069",16827,15425,1402,8.3
"2013","22071",173465,160741,12724,7.3
"2013","22073",70977,65856,5121,7.2
"2013","22075",10057,9486,571,5.7
"2013","22077",9910,9158,752,7.6
"2013","22079",57207,53286,3921,6.9
"2013","22081",3858,3567,291,7.5
"2013","22083",8663,7828,835,9.6
"2013","22085",9190,8569,621,6.8
"2013","22087",18518,17148,1370,7.4
"2013","22089",24931,23368,1563,6.3
"2013","22091",4574,4056,518,11.3
"2013","22093",9680,8781,899,9.3
"2013","22095",20104,18361,1743,8.7
"2013","22097",33711,31077,2634,7.8
"2013","22099",24303,22872,1431,5.9
"2013","22101",24985,23343,1642,6.6
"2013","22103",111065,104680,6385,5.7
"2013","22105",52934,48682,4252,8
"2013","22107",1767,1601,166,9.4
"2013","22109",53032,50362,2670,5
"2013","22111",9166,8451,715,7.8
"2013","22113",26113,24652,1461,5.6
"2013","22115",17876,16299,1577,8.8
"2013","22117",16423,15050,1373,8.4
"2013","22119",15713,14210,1503,9.6
"2013","22121",12294,11540,754,6.1
"2013","22123",4247,3707,540,12.7
"2013","22125",5228,4919,309,5.9
"2013","22127",5377,4938,439,8.2
"2013","23001",56466,52696,3770,6.7
"2013","23003",33869,30955,2914,8.6
"2013","23005",160923,152393,8530,5.3
"2013","23007",15395,14209,1186,7.7
"2013","23009",30101,27728,2373,7.9
"2013","23011",63868,59883,3985,6.2
"2013","23013",20785,19551,1234,5.9
"2013","23015",17367,16186,1181,6.8
"2013","23017",27768,25469,2299,8.3
"2013","23019",80082,74603,5479,6.8
"2013","23021",7894,7197,697,8.8
"2013","23023",19124,18049,1075,5.6
