"fips","year","new_total_mds"
"27075",1970,5
"27077",1970,2
"27079",1970,11
"27081",1970,5
"27083",1970,13
"27085",1970,19
"27087",1970,2
"27089",1970,2
"27091",1970,16
"27093",1970,13
"27095",1970,13
"27097",1970,17
"27099",1970,34
"27101",1970,4
"27103",1970,18
"27105",1970,19
"27107",1970,3
"27109",1970,1176
"27111",1970,42
"27113",1970,11
"27115",1970,4
"27117",1970,8
"27119",1970,21
"27121",1970,6
"27123",1970,752
"27125",1970,2
"27127",1970,7
"27129",1970,8
"27131",1970,28
"27133",1970,5
"27135",1970,5
"27137",1970,268
"27139",1970,15
"27141",1970,4
"27143",1970,4
"27145",1970,78
"27147",1970,18
"27149",1970,5
"27151",1970,8
"27153",1970,12
"27155",1970,2
"27157",1970,10
"27159",1970,9
"27161",1970,8
"27163",1970,28
"27165",1970,5
"27167",1970,3
"27169",1970,36
"27171",1970,15
"27173",1970,9
"28001",1970,51
"28003",1970,15
"28005",1970,3
"28007",1970,9
"28009",1970,1
"28011",1970,28
"28013",1970,8
"28015",1970,2
"28017",1970,9
"28019",1970,3
"28021",1970,3
"28023",1970,6
"28025",1970,10
"28027",1970,23
"28029",1970,13
"28031",1970,6
"28033",1970,5
"28035",1970,70
"28037",1970,4
"28039",1970,6
"28041",1970,3
"28043",1970,14
"28045",1970,6
"28047",1970,112
"28049",1970,542
"28051",1970,6
"28053",1970,7
"28055",1970,0
"28057",1970,5
"28059",1970,49
"28061",1970,7
"28063",1970,6
"28065",1970,5
"28067",1970,44
"28069",1970,2
"28071",1970,19
"28073",1970,5
"28075",1970,72
"28077",1970,4
"28079",1970,8
"28081",1970,53
"28083",1970,28
"28085",1970,19
"28087",1970,30
"28089",1970,13
"28091",1970,14
"28093",1970,8
"28095",1970,19
"28097",1970,5
"28099",1970,7
"28101",1970,10
"28103",1970,5
"28105",1970,12
"28107",1970,11
"28109",1970,13
"28111",1970,2
"28113",1970,22
"28115",1970,7
"28117",1970,9
"28119",1970,7
"28121",1970,23
"28123",1970,8
"28125",1970,2
"28127",1970,10
"28129",1970,4
"28131",1970,4
"28133",1970,15
"28135",1970,8
"28137",1970,6
"28139",1970,6
"28141",1970,9
"28143",1970,4
"28145",1970,6
"28147",1970,3
"28149",1970,52
"28151",1970,58
"28153",1970,5
"28155",1970,4
"28157",1970,5
"28159",1970,8
"28161",1970,4
"28163",1970,8
"29001",1970,4
"29003",1970,3
"29005",1970,4
"29007",1970,14
"29009",1970,8
"29011",1970,6
"29013",1970,7
"29015",1970,2
"29017",1970,0
"29019",1970,384
"29021",1970,96
"29023",1970,36
"29025",1970,3
"29027",1970,24
"29029",1970,6
"29031",1970,55
"29033",1970,4
"29035",1970,0
"29037",1970,7
"29039",1970,1
"29041",1970,2
"29043",1970,1
"29045",1970,0
"29047",1970,46
"29049",1970,5
"29051",1970,53
"29053",1970,9
"29055",1970,3
"29057",1970,3
"29059",1970,1
"29061",1970,3
"29063",1970,0
"29065",1970,3
"29067",1970,2
"29069",1970,18
"29071",1970,21
"29073",1970,3
"29075",1970,3
"29077",1970,207
"29079",1970,4
"29081",1970,3
"29083",1970,7
"29085",1970,0
"29087",1970,2
"29089",1970,5
"29091",1970,9
"29093",1970,4
"29095",1970,999
"29097",1970,70
"29099",1970,22
"29101",1970,14
"29103",1970,2
"29105",1970,8
"29107",1970,14
"29109",1970,17
"29111",1970,1
"29113",1970,4
"29115",1970,6
"29117",1970,6
"29119",1970,0
"29121",1970,4
"29123",1970,5
"29125",1970,0
"29127",1970,23
"29129",1970,0
"29131",1970,2
"29133",1970,3
"29135",1970,5
"29137",1970,2
"29139",1970,2
"29141",1970,5
"29143",1970,8
"29145",1970,10
"29147",1970,7
"29149",1970,2
"29151",1970,0
"29153",1970,0
"29155",1970,10
"29157",1970,6
"29159",1970,28
"29161",1970,10
"29163",1970,11
"29165",1970,5
"29167",1970,6
"29169",1970,6
"29171",1970,0
"29173",1970,0
"29175",1970,10
"29177",1970,5
"29179",1970,0
"29181",1970,1
"29183",1970,46
"29185",1970,6
"29186",1970,3
"29187",1970,28
"29189",1970,520
"29195",1970,19
"29197",1970,0
"29199",1970,0
"29201",1970,24
"29203",1970,0
"29205",1970,1
"29207",1970,5
"29209",1970,4
"29211",1970,1
"29213",1970,8
"29215",1970,3
"29217",1970,17
"29219",1970,2
"29221",1970,4
"29223",1970,1
"29225",1970,2
"29227",1970,1
"29229",1970,2
"29510",1970,2524
"30001",1970,6
"30003",1970,2
"30005",1970,2
"30007",1970,2
"30009",1970,4
"30011",1970,1
"30013",1970,95
"30015",1970,2
"30017",1970,14
"30019",1970,2
"30021",1970,5
"30023",1970,16
"30025",1970,2
"30027",1970,8
"30029",1970,48
"30031",1970,40
"30033",1970,1
"30035",1970,3
"30037",1970,0
"30039",1970,1
"30041",1970,14
"30043",1970,2
"30045",1970,0
"30047",1970,10
"30049",1970,45
"30051",1970,2
"30053",1970,6
"30055",1970,1
"30057",1970,4
"30059",1970,2
"30061",1970,2
"30063",1970,101
"30065",1970,2
"30067",1970,10
"30069",1970,0
"30071",1970,2
"30073",1970,3
"30075",1970,1
"30077",1970,6
"30079",1970,1
"30081",1970,10
"30083",1970,6
"30085",1970,5
"30087",1970,3
"30089",1970,4
"30091",1970,2
"30093",1970,41
"30095",1970,3
"30097",1970,2
"30099",1970,4
"30101",1970,4
"30103",1970,0
"30105",1970,6
"30107",1970,2
"30109",1970,0
"30111",1970,119
"31001",1970,48
"31003",1970,3
"31005",1970,0
"31007",1970,0
"31009",1970,0
"31011",1970,3
"31013",1970,10
"31015",1970,2
"31017",1970,2
"31019",1970,29
"31021",1970,5
"31023",1970,3
"31025",1970,6
"31027",1970,3
"31029",1970,2
"31031",1970,3
"31033",1970,6
"31035",1970,2
"31037",1970,4
"31039",1970,6
"31041",1970,5
"31043",1970,3
"31045",1970,7
"31047",1970,14
"31049",1970,1
"31051",1970,1
"31053",1970,23
"31055",1970,801
"31057",1970,2
"31059",1970,3
"31061",1970,2
"31063",1970,1
"31065",1970,6
"31067",1970,21
"31069",1970,4
"31071",1970,2
"31073",1970,0
"31075",1970,0
"31077",1970,1
"31079",1970,35
"31081",1970,7
"31083",1970,2
"31085",1970,0
"31087",1970,1
"31089",1970,6
"31091",1970,1
"31093",1970,3
"31095",1970,7
"31097",1970,2
"31099",1970,4
"31101",1970,4
"31103",1970,0
"31105",1970,4
"31107",1970,6
"31109",1970,210
"31111",1970,25
"31113",1970,0
"31115",1970,0
"31117",1970,0
"31119",1970,34
"31121",1970,1
"31123",1970,3
"31125",1970,3
"31127",1970,4
"31129",1970,3
"31131",1970,11
"31133",1970,3
"31135",1970,2
"31137",1970,12
"31139",1970,5
"31141",1970,13
"31143",1970,5
"31145",1970,9
"31147",1970,6
"31149",1970,2
"31151",1970,8
"31153",1970,6
"31155",1970,6
"31157",1970,39
"31159",1970,7
"31161",1970,6
"31163",1970,1
"31165",1970,0
"31167",1970,1
"31169",1970,4
"31171",1970,0
"31173",1970,3
"31175",1970,3
"31177",1970,9
"31179",1970,4
"31181",1970,5
"31183",1970,0
"31185",1970,10
"32001",1970,4
"32003",1970,232
"32005",1970,5
"32007",1970,9
"32009",1970,0
"32011",1970,1
"32013",1970,4
"32015",1970,0
"32017",1970,1
"32019",1970,3
"32021",1970,3
"32023",1970,4
"32027",1970,2
"32029",1970,0
"32031",1970,209
"32033",1970,7
"32510",1970,20
"33001",1970,50
"33003",1970,22
"33005",1970,41
"33007",1970,37
"33009",1970,255
"33011",1970,212
"33013",1970,120
"33015",1970,98
"33017",1970,60
"33019",1970,27
"34001",1970,240
"34003",1970,1388
"34005",1970,268
"34007",1970,545
"34009",1970,58
"34011",1970,109
"34013",1970,2037
"34015",1970,99
"34017",1970,749
"34019",1970,75
"34021",1970,588
"34023",1970,579
"34025",1970,577
"34027",1970,461
"34029",1970,171
"34031",1970,580
"34033",1970,47
"34035",1970,201
"34037",1970,57
"34039",1970,872
"34041",1970,55
"35001",1970,587
"35003",1970,1
"35005",1970,36
"35006",1970,0
"35007",1970,10
"35009",1970,23
"35011",1970,1
"35013",1970,42
"35015",1970,35
"35017",1970,21
"35019",1970,1
"35021",1970,0
"35023",1970,2
"35025",1970,28
"35027",1970,5
"35028",1970,23
"35029",1970,4
"35031",1970,17
"35033",1970,2
"35035",1970,18
"35037",1970,5
"35039",1970,12
"35041",1970,2
"35043",1970,0
"35045",1970,26
"35047",1970,21
"35049",1970,86
"35051",1970,8
"35053",1970,5
"35055",1970,9
"35057",1970,1
"35059",1970,2
"35061",1970,10
"36001",1970,866
"36003",1970,23
"36005",1970,3059
"36007",1970,361
"36009",1970,81
"36011",1970,74
"36013",1970,121
"36015",1970,117
"36017",1970,39
"36019",1970,79
"36021",1970,43
"36023",1970,40
"36025",1970,38
"36027",1970,381
"36029",1970,2090
"36031",1970,29
"36033",1970,57
"36035",1970,46
"36037",1970,57
"36039",1970,19
"36041",1970,4
"36043",1970,40
"36045",1970,92
"36047",1970,5063
"36049",1970,9
"36051",1970,43
"36053",1970,56
"36055",1970,1637
"36057",1970,48
"36059",1970,2900
"36061",1970,11468
"36063",1970,210
"36065",1970,354
"36067",1970,967
"36069",1970,99
"36071",1970,283
"36073",1970,19
"36075",1970,61
"36077",1970,94
"36079",1970,53
"36081",1970,3469
"36083",1970,139
"36085",1970,443
"36087",1970,474
"36089",1970,98
"36091",1970,64
"36093",1970,296
"36095",1970,22
"36097",1970,9
"36099",1970,45
"36101",1970,84
"36103",1970,1377
"36105",1970,54
"36107",1970,21
"36109",1970,120
"36111",1970,148
"36113",1970,94
"36115",1970,37
"36117",1970,56
"36119",1970,2423
"36121",1970,24
"36123",1970,18
"37001",1970,82
"37003",1970,5
"37005",1970,6
"37007",1970,5
"37009",1970,6
"37011",1970,11
"37013",1970,27
"37015",1970,6
"37017",1970,7
"37019",1970,8
"37021",1970,205
"37023",1970,63
"37025",1970,61
"37027",1970,28
"37029",1970,1
"37031",1970,24
"37033",1970,1
"37035",1970,78
"37037",1970,12
"37039",1970,9
"37041",1970,9
"37043",1970,1
"37045",1970,55
"37047",1970,17
"37049",1970,44
"37051",1970,88
"37053",1970,2
"37055",1970,3
"37057",1970,42
"37059",1970,8
"37061",1970,17
"37063",1970,821
"37065",1970,66
"37067",1970,463
"37069",1970,10
"37071",1970,83
"37073",1970,2
"37075",1970,3
"37077",1970,43
"37079",1970,1
"37081",1970,314
"37083",1970,25
"37085",1970,19
"37087",1970,30
"37089",1970,41
"37091",1970,17
"37093",1970,8
"37095",1970,1
"37097",1970,54
"37099",1970,15
"37101",1970,28
"37103",1970,2
"37105",1970,25
"37107",1970,44
"37109",1970,16
"37111",1970,11
"37113",1970,8
"37115",1970,7
"37117",1970,9
"37119",1970,459
"37121",1970,7
"37123",1970,8
"37125",1970,47
"37127",1970,7
"37129",1970,99
"37131",1970,9
"37133",1970,19
"37135",1970,487
"37137",1970,2
"37139",1970,24
"37141",1970,4
"37143",1970,0
"37145",1970,10
"37147",1970,72
"37149",1970,14
"37151",1970,33
"37153",1970,18
"37155",1970,46
"37157",1970,40
"37159",1970,63
"37161",1970,27
"37163",1970,22
"37165",1970,22
"37167",1970,26
"37169",1970,5
"37171",1970,33
"37173",1970,3
"37175",1970,14
"37177",1970,1
"37179",1970,20
"37181",1970,14
"37183",1970,291
"37185",1970,6
"37187",1970,5
"37189",1970,15
"37191",1970,65
"37193",1970,15
"37195",1970,56
"37197",1970,5
"37199",1970,4
"38001",1970,4
"38003",1970,8
"38005",1970,1
"38007",1970,0
"38009",1970,3
"38011",1970,2
"38013",1970,1
"38015",1970,83
"38017",1970,128
"38019",1970,3
"38021",1970,5
"38023",1970,3
"38025",1970,0
"38027",1970,3
"38029",1970,3
"38031",1970,2
"38033",1970,1
"38035",1970,72
"38037",1970,2
"38039",1970,3
"38041",1970,1
"38043",1970,1
"38045",1970,1
"38047",1970,3
"38049",1970,2
"38051",1970,2
"38053",1970,1
"38055",1970,7
"38057",1970,2
"38059",1970,7
"38061",1970,4
"38063",1970,0
"38065",1970,0
"38067",1970,5
"38069",1970,6
"38071",1970,11
"38073",1970,5
"38075",1970,2
"38077",1970,12
"38079",1970,7
"38081",1970,1
"38083",1970,0
"38085",1970,0
"38087",1970,0
"38089",1970,17
"38091",1970,1
"38093",1970,27
"38095",1970,2
"38097",1970,8
"38099",1970,13
"38101",1970,46
"38103",1970,3
"38105",1970,17
"39001",1970,10
"39003",1970,127
"39005",1970,26
"39007",1970,55
"39009",1970,44
"39011",1970,19
"39013",1970,51
"39015",1970,13
"39017",1970,197
"39019",1970,4
"39021",1970,14
"39023",1970,118
"39025",1970,22
"39027",1970,20
"39029",1970,66
"39031",1970,15
"39033",1970,35
"39035",1970,3787
"39037",1970,22
"39039",1970,27
"39041",1970,25
"39043",1970,62
"39045",1970,46
"39047",1970,13
"39049",1970,1454
"39051",1970,16
"39053",1970,36
"39055",1970,33
"39057",1970,66
"39059",1970,22
"39061",1970,1898
"39063",1970,43
"39065",1970,21
"39067",1970,9
"39069",1970,11
"39071",1970,18
"39073",1970,8
"39075",1970,10
"39077",1970,36
"39079",1970,13
"39081",1970,75
"39083",1970,33
"39085",1970,121
"39087",1970,22
"39089",1970,65
"39091",1970,18
"39093",1970,225
"39095",1970,787
"39097",1970,14
"39099",1970,444
"39101",1970,74
"39103",1970,57
"39105",1970,5
"39107",1970,19
"39109",1970,58
"39111",1970,3
"39113",1970,700
"39115",1970,3
"39117",1970,6
"39119",1970,73
"39121",1970,2
"39123",1970,24
"39125",1970,7
"39127",1970,9
"39129",1970,24
"39131",1970,10
"39133",1970,67
"39135",1970,6
"39137",1970,9
"39139",1970,111
"39141",1970,42
"39143",1970,32
"39145",1970,68
"39147",1970,52
"39149",1970,20
"39151",1970,380
"39153",1970,728
"39155",1970,176
"39157",1970,48
"39159",1970,18
"39161",1970,19
"39163",1970,1
"39165",1970,19
"39167",1970,32
"39169",1970,62
"39171",1970,22
"39173",1970,49
"39175",1970,11
"40001",1970,4
"40003",1970,2
"40005",1970,2
"40007",1970,5
"40009",1970,16
"40011",1970,8
"40013",1970,11
"40015",1970,9
"40017",1970,17
"40019",1970,38
"40021",1970,7
"40023",1970,4
"40025",1970,2
"40027",1970,84
"40029",1970,2
"40031",1970,51
"40033",1970,1
"40035",1970,22
"40037",1970,19
"40039",1970,22
"40041",1970,5
"40043",1970,0
"40045",1970,7
"40047",1970,55
"40049",1970,11
"40051",1970,21
"40053",1970,2
"40055",1970,6
"40057",1970,3
"40059",1970,3
"40061",1970,2
"40063",1970,8
"40065",1970,12
"40067",1970,5
"40069",1970,2
"40071",1970,41
"40073",1970,3
"40075",1970,7
"40077",1970,2
"40079",1970,9
"40081",1970,9
"40083",1970,11
"40085",1970,1
"40087",1970,6
"40089",1970,4
"40091",1970,4
"40093",1970,1
"40095",1970,2
"40097",1970,4
"40099",1970,8
"40101",1970,62
"40103",1970,4
"40105",1970,2
"40107",1970,5
"40109",1970,974
"40111",1970,19
"40113",1970,9
"40115",1970,11
"40117",1970,4
"40119",1970,40
"40121",1970,29
"40123",1970,31
"40125",1970,28
"40127",1970,3
"40129",1970,1
"40131",1970,4
"40133",1970,10
"40135",1970,4
"40137",1970,18
"40139",1970,5
"40141",1970,5
"40143",1970,502
"40145",1970,2
"40147",1970,51
"40149",1970,5
"40151",1970,6
"40153",1970,12
"41001",1970,8
"41003",1970,76
"41005",1970,106
"41007",1970,20
"41009",1970,6
"41011",1970,49
"41013",1970,8
"41015",1970,3
"41017",1970,42
"41019",1970,40
"41021",1970,0
"41023",1970,1
"41025",1970,6
"41027",1970,9
"41029",1970,105
"41031",1970,3
"41033",1970,30
"41035",1970,47
"41037",1970,5
"41039",1970,238
"41041",1970,19
"41043",1970,46
"41045",1970,20
"41047",1970,207
"41049",1970,1
"41051",1970,1478
"41053",1970,7
"41055",1970,0
"41057",1970,12
"41059",1970,43
"41061",1970,15
"41063",1970,4
"41065",1970,20
"41067",1970,101
"41069",1970,0
"41071",1970,27
"42001",1970,28
"42003",1970,2808
"42005",1970,35
"42007",1970,150
"42009",1970,19
"42011",1970,357
"42013",1970,156
"42015",1970,98
"42017",1970,299
"42019",1970,67
"42021",1970,192
"42023",1970,2
"42025",1970,39
"42027",1970,72
"42029",1970,280
"42031",1970,6
"42033",1970,41
"42035",1970,26
"42037",1970,40
"42039",1970,63
"42041",1970,155
"42043",1970,384
"42045",1970,835
"42047",1970,24
"42049",1970,246
"42051",1970,87
"42053",1970,3
"42055",1970,73
"42057",1970,3
"42059",1970,23
"42061",1970,28
"42063",1970,41
"42065",1970,33
"42067",1970,5
"42069",1970,231
"42071",1970,288
"42073",1970,77
"42075",1970,82
"42077",1970,327
"42079",1970,311
"42081",1970,110
"42083",1970,32
"42085",1970,99
"42087",1970,34
"42089",1970,52
"42091",1970,1402
"42093",1970,146
"42095",1970,278
"42097",1970,57
"42099",1970,9
"42101",1970,5504
"42103",1970,5
"42105",1970,8
"42107",1970,138
"42109",1970,14
"42111",1970,37
"42113",1970,2
"42115",1970,19
"42117",1970,19
"42119",1970,22
"42121",1970,54
"42123",1970,60
"42125",1970,173
"42127",1970,18
"42129",1970,253
"42131",1970,14
"42133",1970,266
"44001",1970,39
"44003",1970,118
"44005",1970,59
"44007",1970,1063
"44009",1970,70
"45001",1970,7
"45003",1970,44
"45005",1970,3
"45007",1970,91
"45009",1970,8
"45011",1970,9
"45013",1970,23
"45015",1970,8
"45017",1970,3
"45019",1970,469
"45021",1970,14
"45023",1970,11
"45025",1970,13
"45027",1970,8
"45029",1970,11
"45031",1970,24
"45033",1970,10
"45035",1970,9
"45037",1970,6
"45039",1970,6
"45041",1970,88
"45043",1970,19
"45045",1970,279
"45047",1970,61
"45049",1970,8
"45051",1970,48
"45053",1970,3
"45055",1970,30
"45057",1970,21
"45059",1970,24
"45061",1970,6
"45063",1970,25
"45065",1970,2
"45067",1970,24
"45069",1970,14
"45071",1970,13
"45073",1970,32
"45075",1970,48
"45077",1970,20
"45079",1970,354
"45081",1970,4
"45083",1970,173
"45085",1970,45
"45087",1970,9
"45089",1970,13
"45091",1970,51
"46003",1970,0
"46005",1970,18
"46007",1970,1
"46009",1970,4
"46011",1970,13
"46013",1970,35
"46015",1970,3
"46017",1970,0
"46019",1970,5
"46021",1970,1
"46023",1970,3
"46025",1970,0
"46027",1970,11
"46029",1970,25
"46031",1970,1
"46033",1970,1
"46035",1970,21
"46037",1970,3
"46039",1970,1
"46041",1970,0
"46043",1970,1
"46045",1970,2
"46047",1970,8
"46049",1970,2
"46051",1970,4
"46053",1970,3
"46055",1970,1
"46057",1970,1
"46059",1970,3
"46061",1970,0
"46063",1970,0
"46065",1970,14
"46067",1970,9
"46069",1970,0
"46071",1970,2
"46073",1970,0
"46075",1970,0
"46077",1970,4
"46079",1970,7
"46081",1970,15
"46083",1970,6
"46085",1970,2
"46087",1970,1
"46089",1970,1
"46091",1970,3
"46093",1970,4
"46095",1970,0
"46097",1970,1
"46099",1970,126
"46101",1970,2
"46102",1970,0
"46103",1970,65
"46105",1970,1
"46107",1970,4
"46109",1970,4
"46111",1970,0
"46115",1970,9
"46117",1970,0
"46119",1970,1
"46121",1970,1
"46123",1970,3
"46125",1970,4
"46127",1970,1
"46129",1970,4
"46135",1970,38
"46137",1970,0
"47001",1970,69
"47003",1970,15
"47005",1970,6
"47007",1970,2
"47009",1970,52
"47011",1970,29
"47013",1970,10
"47015",1970,3
"47017",1970,7
"47019",1970,19
"47021",1970,2
"47023",1970,3
"47025",1970,5
"47027",1970,6
"47029",1970,5
"47031",1970,16
"47033",1970,4
"47035",1970,15
"47037",1970,1069
"47039",1970,2
"47041",1970,4
"47043",1970,10
"47045",1970,27
"47047",1970,5
"47049",1970,4
"47051",1970,13
"47053",1970,28
"47055",1970,7
"47057",1970,2
"47059",1970,27
"47061",1970,1
"47063",1970,25
"47065",1970,359
"47067",1970,1
"47069",1970,14
"47071",1970,8
"47073",1970,9
"47075",1970,7
"47077",1970,6
"47079",1970,18
"47081",1970,2
"47083",1970,4
"47085",1970,6
"47087",1970,3
"47089",1970,10
"47091",1970,3
"47093",1970,422
"47095",1970,3
"47097",1970,7
"47099",1970,12
"47101",1970,1
"47103",1970,11
"47105",1970,8
"47107",1970,24
"47109",1970,5
"47111",1970,3
"47113",1970,76
"47115",1970,10
"47117",1970,12
"47119",1970,30
"47121",1970,0
"47123",1970,9
"47125",1970,40
"47127",1970,1
"47129",1970,1
"47131",1970,22
"47133",1970,7
"47135",1970,1
"47137",1970,1
"47139",1970,5
"47141",1970,22
"47143",1970,6
"47145",1970,21
"47147",1970,11
"47149",1970,46
"47151",1970,5
"47153",1970,3
"47155",1970,13
"47157",1970,1312
"47159",1970,6
"47161",1970,3
"47163",1970,156
"47165",1970,21
"47167",1970,8
"47169",1970,1
"47171",1970,3
"47173",1970,1
"47175",1970,1
"47177",1970,11
"47179",1970,77
"47181",1970,3
"47183",1970,11
"47185",1970,7
"47187",1970,16
"47189",1970,16
"48001",1970,18
"48003",1970,7
"48005",1970,45
"48007",1970,4
"48009",1970,1
"48011",1970,1
"48013",1970,6
"48015",1970,8
"48017",1970,3
"48019",1970,2
"48021",1970,6
"48023",1970,2
"48025",1970,7
"48027",1970,189
"48029",1970,1102
"48031",1970,2
"48033",1970,0
"48035",1970,7
"48037",1970,74
"48039",1970,61
"48041",1970,41
"48043",1970,7
"48045",1970,0
"48047",1970,4
"48049",1970,18
"48051",1970,2
"48053",1970,8
"48055",1970,6
"48057",1970,8
"48059",1970,2
"48061",1970,110
"48063",1970,3
"48065",1970,0
"48067",1970,13
"48069",1970,4
"48071",1970,5
"48073",1970,36
"48075",1970,5
"48077",1970,3
"48079",1970,3
"48081",1970,2
"48083",1970,4
"48085",1970,36
"48087",1970,2
"48089",1970,12
"48091",1970,15
"48093",1970,4
"48095",1970,1
"48097",1970,14
"48099",1970,6
"48101",1970,2
"48103",1970,1
"48105",1970,3
"48107",1970,4
"48109",1970,1
"48111",1970,3
"48113",1970,2158
"48115",1970,9
"48117",1970,10
"48119",1970,3
"48121",1970,69
"48123",1970,10
"48125",1970,1
"48127",1970,5
"48129",1970,1
"48131",1970,4
"48133",1970,11
"48135",1970,71
"48137",1970,1
"48139",1970,21
"48141",1970,307
"48143",1970,11
"48145",1970,14
"48147",1970,8
"48149",1970,12
"48151",1970,5
"48153",1970,5
"48155",1970,1
"48157",1970,22
"48159",1970,2
"48161",1970,9
"48163",1970,3
"48165",1970,3
"48167",1970,540
"48169",1970,2
"48171",1970,10
"48173",1970,0
"48175",1970,3
"48177",1970,5
"48179",1970,23
"48181",1970,81
"48183",1970,85
"48185",1970,7
"48187",1970,14
"48189",1970,31
"48191",1970,3
"48193",1970,6
"48195",1970,2
"48197",1970,3
"48199",1970,10
"48201",1970,2788
"48203",1970,32
"48205",1970,0
"48207",1970,4
"48209",1970,16
"48211",1970,3
"48213",1970,14
"48215",1970,104
"48217",1970,18
"48219",1970,7
"48221",1970,1
"48223",1970,11
"48225",1970,10
"48227",1970,42
"48229",1970,0
"48231",1970,25
"48233",1970,15
"48235",1970,0
"48237",1970,4
"48239",1970,7
"48241",1970,15
"48243",1970,0
"48245",1970,276
"48247",1970,2
"48249",1970,18
"48251",1970,31
"48253",1970,8
"48255",1970,4
"48257",1970,29
"48259",1970,5
"48261",1970,0
"48263",1970,0
"48265",1970,24
"48267",1970,2
"48269",1970,0
"48271",1970,0
"48273",1970,15
"48275",1970,3
"48277",1970,35
"48279",1970,11
"48281",1970,4
"48283",1970,1
"48285",1970,12
"48287",1970,2
"48289",1970,5
"48291",1970,18
"48293",1970,13
"48295",1970,0
"48297",1970,3
"48299",1970,8
"48301",1970,0
"48303",1970,182
"48305",1970,2
"48307",1970,5
"48309",1970,144
"48311",1970,0
"48313",1970,4
"48315",1970,4
"48317",1970,1
"48319",1970,2
"48321",1970,20
"48323",1970,11
"48325",1970,9
"48327",1970,2
"48329",1970,62
"48331",1970,8
"48333",1970,2
"48335",1970,6
"48337",1970,7
"48339",1970,15
"48341",1970,9
"48343",1970,8
"48345",1970,1
"48347",1970,26
"48349",1970,31
"48351",1970,2
"48353",1970,7
"48355",1970,305
"48357",1970,5
"48359",1970,0
"48361",1970,32
"48363",1970,14
"48365",1970,8
"48367",1970,11
"48369",1970,3
"48371",1970,6
"48373",1970,6
"48375",1970,146
"48377",1970,2
"48379",1970,1
"48381",1970,5
"48383",1970,3
"48385",1970,0
"48387",1970,7
"48389",1970,7
"48391",1970,4
"48393",1970,0
"48395",1970,7
"48397",1970,1
"48399",1970,6
"48401",1970,12
"48403",1970,2
"48405",1970,3
"48407",1970,0
"48409",1970,19
"48411",1970,3
"48413",1970,2
"48415",1970,8
"48417",1970,2
"48419",1970,7
"48421",1970,0
"48423",1970,131
"48425",1970,1
"48427",1970,4
"48429",1970,4
"48431",1970,1
"48433",1970,0
"48435",1970,2
"48437",1970,4
"48439",1970,671
"48441",1970,108
"48443",1970,0
"48445",1970,6
"48447",1970,2
"48449",1970,9
"48451",1970,74
"48453",1970,424
"48455",1970,5
"48457",1970,4
"48459",1970,4
"48461",1970,3
"48463",1970,11
"48465",1970,10
"48467",1970,7
"48469",1970,55
"48471",1970,12
"48473",1970,4
"48475",1970,6
"48477",1970,13
"48479",1970,41
"48481",1970,40
"48483",1970,5
"48485",1970,140
"48487",1970,13
"48489",1970,5
"48491",1970,18
"48493",1970,5
"48495",1970,9
"48497",1970,8
"48499",1970,7
"48501",1970,2
"48503",1970,12
"48505",1970,2
"48507",1970,3
"49001",1970,3
"49003",1970,12
"49005",1970,40
"49007",1970,10
"49009",1970,0
"49011",1970,49
"49013",1970,3
"49015",1970,1
"49017",1970,1
"49019",1970,3
"49021",1970,9
"49023",1970,1
"49025",1970,2
"49027",1970,4
"49029",1970,3
"49031",1970,0
"49033",1970,0
"49035",1970,924
"49037",1970,5
"49039",1970,6
"49041",1970,6
"49043",1970,2
"49045",1970,6
"49047",1970,4
"49049",1970,121
"49051",1970,3
"49053",1970,7
"49055",1970,0
"49057",1970,152
"50001",1970,14
"50003",1970,37
"50005",1970,22
"50007",1970,397
"50009",1970,2
"50011",1970,27
"50013",1970,0
"50015",1970,12
"50017",1970,11
"50019",1970,11
"50021",1970,59
"50023",1970,62
"50025",1970,54
"50027",1970,46
"51001",1970,14
"51003",1970,474
"51005",1970,33
"51007",1970,2
"51009",1970,13
"51011",1970,3
"51013",1970,243
"51015",1970,90
"51017",1970,5
"51019",1970,16
"51021",1970,1
"51023",1970,6
"51025",1970,5
"51027",1970,8
"51029",1970,3
"51031",1970,136
"51033",1970,4
"51035",1970,4
"51036",1970,1
"51037",1970,4
"51041",1970,18
"51043",1970,5
"51045",1970,1
"51047",1970,12
"51049",1970,1
"51051",1970,4
"51053",1970,97
"51057",1970,4
"51059",1970,420
"51061",1970,21
"51063",1970,2
"51065",1970,3
"51067",1970,9
"51069",1970,81
"51071",1970,9
"51073",1970,7
"51075",1970,3
"51077",1970,17
"51079",1970,1
"51081",1970,11
"51083",1970,29
"51085",1970,15
"51087",1970,1113
"51089",1970,51
"51091",1970,1
"51093",1970,3
"51095",1970,46
"51097",1970,0
"51099",1970,1
"51101",1970,4
"51103",1970,5
"51105",1970,9
"51107",1970,28
"51109",1970,5
"51111",1970,3
"51113",1970,3
"51115",1970,6
"51117",1970,16
"51119",1970,3
"51121",1970,59
"51125",1970,4
"51127",1970,1
"51131",1970,17
"51133",1970,5
"51135",1970,7
"51137",1970,6
"51139",1970,9
"51141",1970,8
"51143",1970,79
"51145",1970,2
"51147",1970,11
"51149",1970,23
"51153",1970,48
"51155",1970,19
"51157",1970,1
"51159",1970,2
"51161",1970,276
"51163",1970,21
"51165",1970,63
"51167",1970,6
"51169",1970,8
"51171",1970,16
