GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - High school graduate (includes equivalency),Margin of Error; Male: - High school graduate (includes equivalency),"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate degree,Margin of Error; Male: - Graduate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - High school graduate (includes equivalency),Margin of Error; Female: - High school graduate (includes equivalency),"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate degree,Margin of Error; Female: - Graduate degree
0500000US06055,06055,"Napa County, California",70248,1843,33933,1200,2806,1042,1326,567,7837,1304,7366,1265,2997,833,6750,1227,4851,1076,36315,957,2552,829,1819,665,7873,1338,9062,1636,3569,994,8246,1477,3194,792
0500000US06057,06057,"Nevada County, California",63790,1057,31393,492,797,501,1410,614,6851,1113,8032,1345,3241,855,6725,1247,4337,1055,32397,893,726,476,1400,723,6220,1176,9185,1216,3867,1047,7978,1087,3021,761
0500000US06059,06059,"Orange County, California",1230843,13042,602771,7910,39570,4590,35537,3209,100654,5510,130987,5289,47200,3740,151588,6321,97235,5361,628072,6298,38557,4080,39400,3365,127640,4880,162812,7020,56437,3732,130125,5654,73101,4304
0500000US06061,06061,"Placer County, California",185292,1913,89659,1336,2383,1328,5082,1546,18027,1898,22807,2425,8779,2117,23194,2396,9387,1370,95633,863,1999,845,4545,1087,23939,2748,27323,2385,10168,1456,19925,1865,7734,1573
0500000US06065,06065,"Riverside County, California",787629,9818,382792,5597,25962,3742,40409,3878,95191,5633,98800,5907,28388,3033,60204,3599,33838,3132,404837,5165,26317,3462,40084,5247,112235,6532,112141,5621,31448,2881,53101,4054,29511,2685
0500000US06067,06067,"Sacramento County, California",545342,4657,260502,2451,10095,2043,20345,2678,53987,3417,66611,4555,24164,2280,55939,3952,29361,2985,284840,2856,10604,1865,18980,1845,71184,4941,78267,4351,28938,3199,52096,3456,24771,2146
0500000US06071,06071,"San Bernardino County, California",743763,11333,362612,6603,38077,4179,54545,5298,96251,5844,80608,4363,27497,2810,38881,3863,26753,2894,381151,5548,34933,3523,49093,4308,108430,6707,99750,6128,27242,3150,40727,2966,20976,2448
0500000US06073,06073,"San Diego County, California",1295923,9694,641000,5762,31360,4011,43410,3675,117374,4386,145468,5738,49125,3973,151273,6131,102990,4410,654923,5159,40923,3697,45226,3687,131070,6178,161045,6154,52809,3820,143146,5410,80704,4006
0500000US06075,06075,"San Francisco County, California",315370,3118,168192,1894,6584,1598,6511,1281,17671,2069,25429,2637,7045,1604,64624,3046,40328,3158,147178,1697,7341,1831,4044,1172,16423,1917,20394,2572,5726,1413,52025,2799,41225,2592
0500000US06077,06077,"San Joaquin County, California",262697,4136,128198,2481,17964,3264,14650,1779,35002,2987,28257,2330,10384,1887,15506,1740,6435,1291,134499,2070,15124,2609,14396,2311,38383,2937,32674,2434,12345,2169,15249,2039,6328,921
0500000US06079,06079,"San Luis Obispo County, California",139318,1722,66917,1076,2241,1026,4667,1195,14292,1790,17634,2073,4872,1103,14816,1713,8395,1345,72401,856,2023,858,4421,1163,18170,2097,18917,2218,8810,1386,12848,1533,7212,1424
0500000US06081,06081,"San Mateo County, California",294100,4446,143714,2690,6367,1542,6275,1135,25334,3095,26981,2621,9525,1459,38455,2684,30777,2205,150386,2572,8237,1613,6992,1563,28947,2761,34259,3197,11673,2059,36825,2598,23453,2229
0500000US06083,06083,"Santa Barbara County, California",186513,3214,88925,1752,9445,2118,6205,1264,15679,2083,18905,1947,5414,1197,19136,2073,14141,2004,97588,2006,6854,1410,6605,1455,19766,3142,22232,2585,8892,1586,21562,2449,11677,1362
0500000US06085,06085,"Santa Clara County, California",604029,6733,307859,4085,17666,2939,18954,3003,50500,4762,55766,3944,20980,2872,77298,3883,66695,3624,296170,3702,14968,2137,18022,2914,52757,4037,62213,4212,26942,2601,73908,3932,47360,3353
0500000US06087,06087,"Santa Cruz County, California",137617,1823,67271,1176,3648,1080,4979,1195,11741,2212,15974,1674,4990,1123,14524,1753,11415,1543,70346,958,4370,1019,2663,719,9995,1479,18547,1949,5589,1128,18846,2075,10336,1635
0500000US06089,06089,"Shasta County, California",105818,1060,50233,534,918,414,5961,1250,14767,1733,13453,1497,5155,942,7030,1080,2949,728,55585,709,1263,613,5382,1203,16235,1460,16442,1368,5899,1153,7428,1333,2936,854
0500000US06095,06095,"Solano County, California",137164,2308,66471,1342,1714,588,4198,1016,17059,1741,20084,1862,7183,1274,10648,1311,5585,972,70693,1292,2129,827,4347,933,18076,1880,20902,1659,7374,1364,12654,1468,5211,970
0500000US06097,06097,"Sonoma County, California",254580,2714,121800,2034,5444,1463,8375,1796,30403,4668,30061,2775,7630,1292,25293,2577,14594,1864,132780,1186,4203,978,8374,1486,25344,2180,37805,2814,13490,1733,28207,2261,15357,1858
0500000US06099,06099,"Stanislaus County, California",225868,4537,109816,2904,12453,2695,13207,2347,34163,2751,25578,2466,7896,1391,9269,1495,7250,1402,116052,2075,11216,2196,14668,2416,34013,2878,30012,2647,8626,1791,12821,1656,4696,973
0500000US06101,06101,"Sutter County, California",36437,1046,17250,655,911,338,1197,410,4559,806,4937,839,2273,764,2139,529,1234,432,19187,632,924,502,1655,527,5522,872,5004,810,2745,628,2741,745,596,345
0500000US06107,06107,"Tulare County, California",167682,3783,82738,2195,15834,2021,10764,1357,19634,1910,17451,1979,6342,1317,9180,1159,3533,621,84944,1912,13628,1660,11687,1594,22230,1739,17976,1823,7611,1142,8387,1192,3425,891
0500000US06111,06111,"Ventura County, California",373614,5850,183189,3436,13426,2075,11491,2165,35145,3172,42539,2880,16111,2569,40499,3073,23978,2017,190425,3262,14151,2276,11156,1924,39174,2799,51722,2996,20205,2895,34830,2528,19187,2213
0500000US06113,06113,"Yolo County, California",74760,2118,35932,1286,1761,611,2261,776,7974,1370,6942,1204,2040,749,6642,1050,8312,1074,38828,1032,1965,735,2312,836,8677,1311,7850,1268,2639,731,8123,1215,7262,1105
0500000US06115,06115,"Yuba County, California",28733,520,14108,354,1045,372,2228,857,4292,918,3080,762,1181,563,1178,564,1104,465,14625,316,727,387,1741,609,4825,1000,3903,750,1666,727,1020,431,743,454
0500000US08001,08001,"Adams County, Colorado",189191,4114,95014,2455,6635,1648,9279,1607,29360,2759,22502,2404,8578,1578,13853,1418,4807,910,94177,2169,5567,1389,10217,2415,27775,2647,23794,1995,7496,1629,13418,1624,5910,857
0500000US08005,08005,"Arapahoe County, Colorado",272939,2227,132581,1342,5273,1490,9442,1780,25987,2687,26812,2031,10713,1603,34108,2478,20246,2090,140358,1389,3432,1439,6547,1614,32068,2669,32980,2055,10811,1625,37167,2447,17353,1833
0500000US08013,08013,"Boulder County, Colorado",158476,1871,79687,1096,1253,767,2155,809,9961,1474,12711,1587,3723,1006,28198,2037,21686,1512,78789,1160,1738,714,1305,534,12756,1527,14282,1466,4256,861,27971,2489,16481,1736
0500000US08031,08031,"Denver County, Colorado",277675,5378,139053,3374,9024,2134,11092,2481,28077,3181,24104,2439,7373,1398,36062,2672,23321,2070,138622,2573,8114,2481,12656,2250,26486,2938,23527,2016,6911,1280,38395,2423,22533,2121
0500000US08035,08035,"Douglas County, Colorado",142842,1263,70667,757,198,164,1221,912,8628,1597,14210,1754,5928,1518,26642,1938,13840,1448,72175,696,612,435,1438,751,9759,1264,16804,2054,7003,1179,25167,2082,11392,1913
0500000US08041,08041,"El Paso County, Colorado",291892,1830,142520,1105,2692,1088,8264,1558,28066,2831,32969,2907,14224,1950,32440,2036,23865,2046,149372,1234,2188,766,7315,1176,39127,3241,37179,3039,14131,1831,32503,2305,16929,1806
0500000US08059,08059,"Jefferson County, Colorado",314701,2095,155042,1194,2651,814,7594,1267,34856,2750,32490,2004,11679,1655,41659,2631,24113,2356,159659,1465,1885,616,6857,1035,38001,2609,40321,3128,12714,1946,40696,2600,19185,1754
0500000US08069,08069,"Larimer County, Colorado",157749,1411,77851,980,1207,670,2952,946,15347,1858,17724,2004,5088,928,22433,1962,13100,1640,79898,792,1187,549,2515,747,18342,1689,17540,1630,6623,1187,21337,1786,12354,1455
0500000US08077,08077,"Mesa County, Colorado",77706,1034,37435,607,1023,473,2715,820,13027,1744,7950,1180,3676,952,5093,1053,3951,830,40271,551,972,478,3272,914,12374,1559,10404,1309,3492,626,6942,1079,2815,637
0500000US08101,08101,"Pueblo County, Colorado",79918,1470,38181,881,1894,652,3106,888,10507,1606,9897,1431,3371,855,5970,1119,3436,713,41737,936,1414,494,3303,962,12776,1517,10728,1226,5189,937,5741,934,2586,810
0500000US08123,08123,"Weld County, Colorado",125086,1552,62008,1008,4928,1192,6736,1317,15125,1684,12852,1630,5619,1011,11951,1411,4797,863,63078,769,5034,1247,5526,1424,17400,1905,12654,1500,5127,1019,12156,1603,5181,957
0500000US09001,09001,"Fairfield County, Connecticut",477298,4271,227248,2517,9127,1875,13292,1595,50790,3194,30358,2173,10685,1449,63518,3557,49478,2794,250050,2193,12373,1762,13392,1812,56243,3541,36315,2970,21358,2199,66498,3107,43871,2590
0500000US09003,09003,"Hartford County, Connecticut",462142,2705,217584,1578,8875,1738,15135,1908,57697,3005,41503,3170,13815,1732,48061,2798,32498,2314,244558,1671,10360,1592,16926,2236,71065,3353,39892,2891,22449,1977,49192,2735,34674,2280
0500000US09005,09005,"Litchfield County, Connecticut",126156,682,60672,529,1497,582,4686,897,19643,1707,10279,1379,4371,1090,12257,1380,7939,1218,65484,374,1753,824,5380,1194,18329,1625,11595,1381,6948,1069,12184,1479,9295,1269
0500000US09007,09007,"Middlesex County, Connecticut",101821,754,48481,428,1041,691,3346,982,15235,1843,8096,1070,3943,861,9718,1597,7102,1054,53340,450,1048,362,3096,956,13855,1390,9608,1432,6490,1143,11018,1655,8225,1331
0500000US09009,09009,"New Haven County, Connecticut",454790,2714,213819,1775,6227,1479,15261,2385,74249,3493,35822,3089,10619,1343,39466,3048,32175,2536,240971,1417,9126,1748,16075,2434,75599,4030,42775,3066,19130,1918,38342,2827,39924,2790
0500000US09011,09011,"New London County, Connecticut",152022,838,73215,479,2246,686,4614,1124,23290,1907,12818,1374,5259,1154,14234,1577,10754,1653,78807,552,1992,643,4612,1070,28382,2400,13293,1541,8027,1516,13905,1691,8596,1110
0500000US09013,09013,"Tolland County, Connecticut",85412,543,41480,486,984,557,2437,766,12280,1484,7510,1396,3521,832,9216,1283,5532,944,43932,279,786,480,2554,667,12996,1528,9703,1366,4174,957,7553,1078,6166,1044
0500000US09015,09015,"Windham County, Connecticut",69496,748,33465,467,1444,581,4274,992,12199,1252,5654,1303,1795,603,5007,1064,3092,638,36031,404,1885,846,2381,564,12993,1549,6789,1000,3232,856,5099,922,3652,934
0500000US10001,10001,"Kent County, Delaware",69999,649,33397,415,2047,709,4392,1023,11906,1367,7149,967,2262,538,3474,818,2167,564,36602,313,1253,555,3813,841,15070,1464,7321,992,2826,885,3799,808,2520,694
0500000US10003,10003,"New Castle County, Delaware",248397,1492,119295,899,4188,1033,9265,1359,36533,2551,20077,1847,6570,1103,24326,1903,18336,1799,129102,806,3907,872,10245,1681,37957,2252,22167,2390,11842,1350,27198,2213,15786,1606
0500000US10005,10005,"Sussex County, Delaware",105400,822,50773,566,2859,685,7685,1111,16401,1595,8974,1354,2864,825,7478,1032,4512,857,54627,408,1605,523,5787,1048,21396,1608,8630,1213,4872,982,7434,1099,4903,887
0500000US11001,11001,"District of Columbia, District of Columbia",133919,2006,65754,1080,1283,585,879,452,2608,771,3452,848,1269,407,21610,1870,34653,2057,68165,1309,1292,621,438,307,4597,1122,5100,933,1616,544,23455,1664,31667,1772
0500000US12001,12001,"Alachua County, Florida",93239,677,44957,521,415,287,2673,825,8580,1379,7953,1372,5267,1308,8753,1361,11316,1372,48282,339,599,378,2689,863,9980,1507,8987,1353,5937,1158,11404,1388,8686,1246
0500000US12005,12005,"Bay County, Florida",92728,522,45551,506,1417,458,5367,1325,14025,1548,11306,1392,3443,822,7188,1245,2805,659,47177,380,1088,487,6941,1612,15258,1712,11754,1525,3913,1056,6009,1189,2214,632
0500000US12009,12009,"Brevard County, Florida",324667,1376,156679,891,3025,742,10864,1351,40689,3072,36631,2811,14332,2121,30615,3353,20523,2330,167988,794,3471,984,15005,2654,51578,3579,39621,2712,20448,2373,24910,2586,12955,1543
0500000US12011,12011,"Broward County, Florida",842760,4471,403487,2880,12090,1983,26648,2137,113273,5312,80560,4076,32229,3358,87606,4750,51081,3544,439273,2890,14586,1843,30931,2775,139501,4459,89464,4333,41947,3505,84689,4611,38155,3231
0500000US12015,12015,"Charlotte County, Florida",112746,846,53080,488,1347,578,5766,1419,18622,1555,13747,1527,4110,1117,5496,1078,3992,984,59666,454,1018,504,6315,1378,27700,2052,10605,1504,3977,956,5992,1343,4059,952
0500000US12017,12017,"Citrus County, Florida",96529,389,45329,300,1925,663,6197,1383,16872,1445,8698,1126,2915,905,5891,1298,2831,767,51200,223,1763,694,6535,1042,21315,1448,10155,1231,4455,1104,5037,1043,1940,550
0500000US12019,12019,"Clay County, Florida",94864,783,46747,521,1836,1011,4012,1122,13683,1646,9537,1349,4487,978,8785,1592,4407,1093,48117,485,1464,874,4087,935,16124,1829,10886,1771,6081,1397,6490,1144,2985,814
0500000US12021,12021,"Collier County, Florida",193883,3315,95300,2433,6051,2154,7072,1756,22773,2119,19613,1806,3587,914,22269,2101,13935,1570,98583,1275,4062,1280,5535,1034,32418,2603,22326,2292,6521,1249,18517,1862,9204,1386
0500000US12031,12031,"Duval County, Florida",348376,1851,169331,1176,4045,1141,14754,2183,49313,3284,37699,3355,13052,1661,31866,2674,18602,2158,179045,1035,4825,978,12577,2002,57497,3902,39855,3626,17525,2297,33124,2544,13642,1494
0500000US12033,12033,"Escambia County, Florida",136218,574,65784,411,1752,688,5747,1128,19237,2294,14811,1932,6097,1064,12093,1551,6047,964,70434,381,1724,710,6853,1157,20892,1949,18081,1927,6914,1556,10928,1769,5042,814
0500000US12035,12035,"Flagler County, Florida",48855,1441,23529,828,1120,583,2453,889,5750,1166,5914,1074,1872,561,4450,885,1970,682,25326,729,610,342,2716,905,8776,1248,7098,1149,1849,749,2777,982,1500,575
0500000US12053,12053,"Hernando County, Florida",106152,1047,49861,649,2351,662,6888,1306,17752,1958,10620,1585,2800,857,6397,1364,3053,877,56291,647,1540,502,7081,1327,23529,1660,12681,1915,4540,1097,3869,886,3051,814
0500000US12055,12055,"Highlands County, Florida",60412,1413,28453,985,2836,1303,4007,986,10430,1276,5554,1169,1775,646,2996,837,855,489,31959,851,1788,789,4223,1012,14767,1239,6164,1130,1234,504,2020,686,1763,652
0500000US12057,12057,"Hillsborough County, Florida",561745,4424,272995,2670,12341,2268,27709,3021,70824,4040,55909,3435,23239,2409,53408,3318,29565,2561,288750,2500,11547,1733,27856,3033,86168,4776,59835,4092,25667,2769,52535,3656,25142,2622
0500000US12061,12061,"Indian River County, Florida",84676,895,39852,545,1697,608,4722,1031,12986,1365,7110,1157,1997,522,6393,957,4947,1068,44824,432,970,491,2876,752,13823,1428,12318,1506,5132,1112,6634,1217,3071,769
0500000US12069,12069,"Lake County, Florida",176125,1303,83925,922,3042,915,7226,1233,29494,2831,19891,2058,6154,1376,11016,1523,7102,1511,92200,673,3213,855,10910,2126,34086,2559,20404,2016,5955,1307,12845,1929,4787,991
0500000US12071,12071,"Lee County, Florida",345319,3224,166872,2287,7540,1793,17092,2470,50600,3078,38224,2861,8391,1370,27326,2314,17699,2268,178447,1514,4728,922,14888,2366,64703,3127,39100,2831,15146,1959,26793,2358,13089,1787
0500000US12073,12073,"Leon County, Florida",97568,644,47099,453,1063,935,1396,590,8392,1490,7427,1372,3826,901,14160,1739,10835,1326,50469,443,1171,1033,2243,995,8651,1416,10414,1397,4561,908,14587,1616,8842,1240
0500000US12081,12081,"Manatee County, Florida",187589,1821,89404,1204,3356,1109,9408,1537,25996,2272,18450,1551,6390,1450,16577,1941,9227,1286,98185,1037,2557,681,8317,1711,33592,2428,21072,2097,7327,1228,17346,1811,7974,1482
0500000US12083,12083,"Marion County, Florida",185005,1807,87512,1153,3247,1403,10992,1588,31071,3133,19675,1863,7284,1656,10943,1640,4300,1079,97493,866,3972,1038,11055,1611,39812,3034,21379,2149,8069,1593,9839,1541,3367,865
0500000US12085,12085,"Martin County, Florida",93982,1004,44980,577,1510,728,3313,1108,10931,1618,10945,1634,3320,766,8750,1228,6211,1357,49002,650,984,602,3433,954,16140,1924,11637,1307,4997,911,7262,1319,4549,999
0500000US12086,12086,"Miami-Dade County, Florida",1145368,7415,543687,4535,63610,5994,59620,4921,136784,6637,85757,6092,34992,3776,96699,5231,66225,4141,601681,4795,77515,5033,59468,5011,155206,7546,93925,5625,56383,4575,104097,5901,55087,3387
0500000US12087,12087,"Monroe County, Florida",53951,737,29066,505,585,458,1451,643,7370,1490,6764,1165,2660,859,6384,1295,3852,1191,24885,584,523,351,963,414,5723,1241,6469,1170,2894,941,6042,1070,2271,699
0500000US12091,12091,"Okaloosa County, Florida",101831,661,51018,573,1174,565,2190,803,11256,1621,13240,1591,5338,1077,10349,1491,7471,1246,50813,346,981,409,3439,829,13537,1802,13104,1606,6848,1165,9009,1411,3895,1019
0500000US12095,12095,"Orange County, Florida",439097,5390,216476,3422,8938,2940,17388,2871,55377,4031,42221,3538,19999,2462,47597,2781,24956,1897,222621,2849,7601,1501,16145,1880,62649,4377,45628,2951,23891,2408,46451,3982,20256,2253
0500000US12097,12097,"Osceola County, Florida",114042,3387,54912,2155,2766,893,7207,1788,19746,2252,9440,1513,3676,1078,8084,1531,3993,862,59130,1619,3257,1042,6264,1326,20918,2124,12100,1602,4788,1063,8077,1729,3726,877
0500000US12099,12099,"Palm Beach County, Florida",701383,4079,329815,3241,11777,1894,25430,3177,77854,4383,69887,3206,21609,2322,74668,3849,48590,3333,371568,2112,13159,2088,21736,2510,110348,4859,84643,3823,31542,2858,70455,3827,39685,2483
0500000US12101,12101,"Pasco County, Florida",281253,1401,133665,747,7049,1328,13285,1718,48118,3159,31772,2765,9684,1593,14922,1660,8835,1519,147588,935,4393,1637,15254,1715,62016,2766,30508,2260,12723,1728,16587,1631,6107,1059
0500000US12103,12103,"Pinellas County, Florida",576596,1853,271991,1016,6745,1217,24011,2272,71234,3980,64585,3710,22424,2600,53725,3475,29267,2475,304605,1301,6637,1151,26020,2936,97497,4224,70906,3640,30710,2691,50274,3409,22561,2076
0500000US12105,12105,"Polk County, Florida",287902,2767,138169,1705,6060,1409,17799,1937,51585,3847,27754,2703,8997,1574,17693,2136,8281,1313,149733,1304,6013,1270,17158,1960,56569,3456,32416,2545,11962,1482,17039,1808,8576,1286
0500000US12107,12107,"Putnam County, Florida",39169,828,18520,590,2340,875,1964,606,7221,1144,3039,864,1464,772,1279,543,1213,550,20649,400,1449,604,2932,858,8590,1130,3149,1115,1461,611,1995,755,1073,734
0500000US12109,12109,"St. Johns County, Florida",102135,534,49349,409,1334,742,2635,704,9199,1479,11483,1648,4226,985,13350,1533,7122,1243,52786,366,665,285,3378,808,12802,1631,11950,1773,5260,1209,13546,1794,5185,849
0500000US12111,12111,"St. Lucie County, Florida",136043,1560,64952,864,3031,890,6656,1078,21343,2267,14813,2199,4664,1063,9433,1549,5012,1075,71091,890,2637,750,6977,1434,25399,2177,15916,2128,7412,1463,8165,1320,4585,1032
0500000US12113,12113,"Santa Rosa County, Florida",85795,561,42321,329,882,477,2928,905,12558,1576,9453,1367,3994,987,8102,1467,4404,1202,43474,401,814,498,3698,851,14665,2027,10213,1653,3109,865,8206,1380,2769,731
0500000US12115,12115,"Sarasota County, Florida",258056,1403,120725,883,3195,882,9940,1692,34519,2835,26296,2446,7977,1539,21796,1831,17002,2208,137331,827,3103,825,8750,1380,46087,2922,31973,2461,9481,1361,25443,2446,12494,1563
0500000US12117,12117,"Seminole County, Florida",219310,1744,106212,1153,2376,788,5581,1265,23896,2447,24803,2274,9971,1362,26885,2144,12700,1428,113098,987,2574,829,6205,1306,31933,2649,24679,2484,12568,1461,24684,2392,10455,1366
0500000US12127,12127,"Volusia County, Florida",297288,2500,141202,1461,5053,1309,13889,2124,45339,2933,30252,2756,15011,2457,20356,2404,11302,1616,156086,1336,4649,1003,13952,1918,53192,3063,37185,2752,15589,1855,20027,2342,11492,1532
0500000US13015,13015,"Bartow County, Georgia",49336,636,24064,328,1550,559,2592,820,10209,1172,4635,903,846,553,2646,721,1586,491,25272,346,1132,528,2752,847,10234,1101,5863,1157,1371,534,2414,678,1506,597
0500000US13021,13021,"Bibb County, Georgia",49545,372,22912,193,962,747,2802,949,4431,894,5970,1008,1588,605,4738,850,2421,693,26633,345,966,373,3144,705,7806,1565,5538,1282,1885,691,4673,767,2621,746
0500000US13045,13045,"Carroll County, Georgia",52159,719,25475,334,1461,479,2934,819,9667,1576,4645,1273,1653,784,3484,969,1631,491,26684,627,1587,655,3284,1056,8055,1181,6474,1243,1256,595,3322,902,2706,846
0500000US13051,13051,"Chatham County, Georgia",88403,800,42335,391,749,400,2069,565,10100,1641,8687,1731,2783,920,12102,1636,5845,980,46068,538,690,426,2897,726,12314,1905,9259,1292,4024,1076,9536,1440,7348,1446
0500000US13057,13057,"Cherokee County, Georgia",102437,823,50336,545,1407,608,4051,1193,11884,1692,13205,1663,2817,1047,13818,1521,3154,798,52101,419,1742,921,2788,866,14748,1817,12880,1581,3815,983,12090,1720,4038,874
0500000US13059,13059,"Clarke County, Georgia",33394,753,17153,420,531,328,345,223,3428,831,2622,656,772,495,4622,985,4833,894,16241,490,453,292,844,414,2332,582,2331,602,1177,546,5204,734,3900,688
0500000US13063,13063,"Clayton County, Georgia",44582,1383,21241,905,1896,1000,3528,863,8069,1029,3547,871,852,413,1891,539,1458,534,23341,663,1256,475,4219,1022,9525,1189,4119,943,824,413,2141,779,1257,568
0500000US13067,13067,"Cobb County, Georgia",294727,3013,144382,2113,5770,1918,7282,1515,24987,2188,26722,2507,7058,1312,48722,3198,23841,2095,150345,1432,4792,1480,6139,1241,33321,2821,31427,2406,8792,1597,44405,3054,21469,2127
0500000US13073,13073,"Columbia County, Georgia",53077,318,25572,151,831,623,1898,727,6207,1171,5817,922,2395,749,5626,1192,2798,816,27505,215,702,431,1662,590,9339,1651,5783,1170,1430,519,5115,996,3474,890
0500000US13077,13077,"Coweta County, Georgia",56131,683,27737,462,1420,624,2610,809,8599,1371,5979,948,2697,885,4529,969,1903,607,28394,308,700,330,2524,771,9644,1286,5719,1139,2154,752,4948,924,2705,779
0500000US13089,13089,"DeKalb County, Georgia",169842,3935,83169,3203,5623,3086,2620,938,9961,1746,11465,1316,3474,1052,28285,2413,21741,2102,86673,1771,1350,627,2372,803,12641,1880,15391,1550,4670,1155,28742,2313,21507,2151
0500000US13095,13095,"Dougherty County, Georgia",22903,341,11002,341,189,167,1517,596,2788,730,2250,710,835,461,2049,512,1374,557,11901,297,383,237,1120,580,3293,710,2339,568,942,442,2342,590,1482,496
0500000US13097,13097,"Douglas County, Georgia",46285,480,22679,341,594,369,2158,713,8777,1266,5290,932,1751,674,2748,731,1361,518,23606,205,910,477,2520,776,9614,1466,4865,1158,883,402,3166,802,1648,567
0500000US13113,13113,"Fayette County, Georgia",53018,547,25415,225,605,327,992,473,6010,1354,4851,917,1277,491,7514,1029,4166,824,27603,439,330,213,2165,741,8248,1190,4904,907,1991,627,6567,983,3398,789
0500000US13115,13115,"Floyd County, Georgia",49467,635,23703,337,2119,647,3972,933,7859,1076,4241,836,977,490,2521,685,2014,528,25764,365,2413,817,3299,870,8729,1219,5238,978,2089,593,2134,630,1862,470
0500000US13117,13117,"Forsyth County, Georgia",81357,843,40401,650,1489,664,2690,701,6801,1437,8062,1220,3439,957,13551,1676,4369,999,40956,461,1263,536,2597,696,7762,1251,8590,1155,3365,988,13235,1407,4144,874
0500000US13121,13121,"Fulton County, Georgia",308910,4459,156604,3451,4968,2399,3759,1011,15969,2976,21326,2276,6262,1295,63344,4236,40976,2799,152306,1736,2463,1245,4116,967,19035,2007,24779,2284,8663,1498,64411,3632,28839,2610
0500000US13127,13127,"Glynn County, Georgia",34818,937,16432,647,801,411,1216,540,5912,995,2358,639,500,302,3463,888,2182,568,18386,683,418,390,1299,547,4432,902,4405,1052,1745,664,3847,963,2240,814
0500000US13135,13135,"Gwinnett County, Georgia",290321,3150,145917,2244,5362,1460,11426,2421,30120,2936,31005,2610,9114,1322,40383,2468,18507,2365,144404,1418,4817,1239,7102,1315,39513,2802,31967,2369,11622,1609,34290,2513,15093,2068
0500000US13139,13139,"Hall County, Georgia",85633,2422,42577,1602,5179,1247,4951,1089,12452,1778,7492,1205,2329,698,7550,1267,2624,573,43056,1124,3305,865,5029,1186,13973,1663,9158,1194,2970,842,5666,1093,2955,773
0500000US13151,13151,"Henry County, Georgia",72099,658,35581,418,970,429,3457,891,14127,1605,7962,1238,2951,676,4367,1054,1747,549,36518,327,669,353,2411,828,14534,1535,8995,1103,3498,1160,4324,884,2087,643
0500000US13153,13153,"Houston County, Georgia",55487,643,27517,381,314,256,1591,717,9423,1448,6970,1042,2434,751,3997,842,2788,600,27970,336,1266,467,1505,530,8921,1393,7714,1145,2219,652,3958,903,2387,738
0500000US13185,13185,"Lowndes County, Georgia",35505,372,17199,170,610,347,1669,464,4097,697,3877,775,1568,504,3234,782,2144,507,18306,227,639,349,1417,513,5444,894,3924,755,1837,571,2754,625,2291,562
0500000US13215,13215,"Muscogee County, Georgia",56779,490,26097,319,579,339,2182,663,5496,1029,6027,1097,1961,804,6169,1052,3683,984,30682,304,839,377,3509,702,8748,1182,5887,1012,2618,823,5596,963,3485,843
0500000US13217,13217,"Newton County, Georgia",36637,605,17916,415,1659,791,2069,729,4291,961,4818,921,1244,575,2637,846,1198,417,18721,212,1343,450,2351,746,5288,845,3951,931,1548,544,2692,817,1548,532
0500000US13223,13223,"Paulding County, Georgia",57564,359,28402,297,1041,456,4367,1202,10800,1963,5590,1230,1137,613,3761,1097,1706,847,29162,359,928,418,2641,929,10845,1340,7533,1320,1773,824,3848,1307,1594,778
0500000US13245,13245,"Richmond County, Georgia",53988,327,24918,169,848,469,2048,705,7219,1057,7097,1188,1921,630,2979,767,2806,640,29070,255,1124,538,4166,1156,8025,1108,5831,1114,2520,891,5369,1104,2035,546
0500000US13247,13247,"Rockdale County, Georgia",29621,885,14507,725,862,475,1577,607,4634,775,2949,665,768,504,2163,617,1554,483,15114,262,786,449,1450,574,4537,767,3651,802,1387,571,2237,521,1066,488
